Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160)
3.284180318873034e-07,0.0019931697431319613,1.9151648857806789e-15,1.890329440350035e-11,8.4062986641600087e-15,1.722536790344776e-10,7.4580131539251012e-07,1.9467707893315135e-07,6.022753037650211e-34,7.9811472451839991e-34,1.7736634060408982e-25,8.3608945490571661e-18,1.3413250179200952e-23,9.7609363025396378e-15,2.2930502973825879e-16,1.0543948649068435e-24,1.2201379352555597e-22,7.155458415663515e-18,9.29189841412737e-19,2.8305208386251588e-30,7.211212008660726e-18,6.1194309429974456e-25,2.1096579771029578e-17,1.2868683524435864e-15,1.2487395467181259e-07,2.7604373170061674e-16,5.3464691170008041e-15,6.5577267213297941e-10,2.6113149183538837e-42,1.2450512230748948e-19,1.6379212195794282e-16,1.0781363808465569e-18,7.4780033334901959e-28,0.88129999999999997,0.0,0.0,0.0,0.0097599504390970433,0.10876093522496275,9.999999999022973e-05,6.3068187526110646e-06,4.2528315500416289e-05,1.1112733891120238e-05,7.5132635028569428e-11,3.0067377623006956e-05,1.621944638055008e-12,5.0902831519078245e-07,1.1267374089449963e-12,1.1676612137238054e-14,1.0546202668329036e-05,1.0250100594110168e-05,3.1946250221380414e-07,1.8017075911604592e-05,3.0551341948876702e-15,2.7548208486485896e-11,7.9229426422218138e-15,4.0713662905282491e-11,2.6424573920384822e-07,2.1695789533966168e-10,4.6871520464351313e-10,3.5441728730453769e-12,3.759811307584666e-11,3.5063594652810009e-11,6.3969546438556552e-10,1.2074688660536632e-07,1.4485562328838491e-10,1.0604686406344617e-10,1.1717684305667145e-15,3.8761716395676208e-09,-2.3204872151904615e-15,4.9962292474525171e-12,2.540099461643719e-11,8.7020036996649347e-13,9.9728180231375927e-12,1.7076635818000034e-09,5.1066067225041601e-12,4.3686156834238756e-12,1.0953882661530152e-11,2.8099986198083356e-17,2.2648178120500214e-12,6.1050624040099196e-12,3.4226190207411209e-19,8.1753504420223591e-17
3.330000093332121e-07,0.0019931685907240166,1.9671268815871947e-15,1.9375736836799743e-11,8.4790344572164657e-15,1.786069352645577e-10,7.5990359140591812e-07,2.0366709039172108e-07,6.7011964950927298e-34,8.4758929252822604e-33,1.9052986388995191e-25,8.7424372771347996e-18,1.4399311849097484e-23,1.0104402970963778e-14,2.4277412801205927e-16,1.1517420550119649e-24,1.3040367217137745e-22,7.6424416428013722e-18,1.0177946592868468e-18,4.3663676051292712e-31,7.6317689881317566e-18,6.3334952883379347e-25,2.2004919189141057e-17,1.2869818108336457e-15,1.2792287133007999e-07,2.8293713002525355e-16,5.5641185428919203e-15,6.9170796867993641e-10,2.9270233328000564e-42,1.2450509311563939e-19,1.7288494886268719e-16,1.1648822852892114e-18,8.0604290904319344e-28,0.88129999999999997,0.0,0.0,0.0,0.009758047440716313,0.10876033083240526,9.9999999989885605e-05,6.3896729930559285e-06,4.2881170783974878e-05,1.1192502073576033e-05,7.5755629522730645e-11,3.0283535625558861e-05,1.6216364107219582e-12,5.13249221402681e-07,1.13483766003868e-12,1.1773435601223561e-14,1.0907048766368108e-05,1.0598073910399259e-05,3.2388825374399275e-07,1.8464168545893166e-05,3.1587491466485975e-15,2.8485868837311271e-11,8.1940941242572021e-15,4.2133317582236106e-11,2.6790929362078303e-07,2.2763462856360207e-10,4.9194687446593061e-10,3.746863611315963e-12,3.9979481472657805e-11,3.7716683151513004e-11,6.4431351962600857e-10,1.235982203273187e-07,1.4827553020934152e-10,1.0855054945967006e-10,1.1804484964166977e-15,4.0678312330979203e-09,-2.305522087029228e-15,5.0675672880590699e-12,2.7122367795319559e-11,8.7669787672431148e-13,1.0047537183557695e-11,1.749610774998217e-09,5.2320201750888014e-12,4.4759048767871503e-12,1.1222929408295646e-11,2.8790171597715671e-17,2.3780267677992476e-12,6.4108296028358565e-12,3.5940381746449765e-19,8.5840045863682313e-17
3.3758198677912074e-07,0.0019931674379306424,2.0197951942789558e-15,1.9852162051930129e-11,8.5425270465195064e-15,1.8506852614184804e-10,7.7393925878262934e-07,2.1289794724487574e-07,7.4415600373947621e-34,1.4905585221172777e-31,2.0440518735331622e-25,9.1356807478818002e-18,1.5438043623521737e-23,1.0453689750852527e-14,2.5683016869850375e-16,1.2562455709069536e-24,1.3920242392281297e-22,8.1528074752679584e-18,1.1131231812337811e-18,2.3148384704139616e-30,8.0705084750585909e-18,6.5505627699816174e-25,2.2938466228023988e-17,1.2871023964399205e-15,1.3099345754842856e-07,2.8988199596987172e-16,5.7871146186522511e-15,7.2896837152492575e-10,3.2738450009041103e-42,1.2450506419728896e-19,1.8234061674356787e-16,1.2571315255034121e-18,8.6780876138826581e-28,0.88129999999999997,0.0,0.0,0.0,0.009756143643618433,0.10875972604911875,9.9999999989535611e-05,6.4723903888176692e-06,4.322772080834175e-05,1.127036912421772e-05,7.6367478476216004e-11,3.0494535848034313e-05,1.6213280491489438e-12,5.1739461479833222e-07,1.1427446297679455e-12,1.1868526874993057e-14,1.1273342347561702e-05,1.0951378944545599e-05,3.2831312296732968e-07,1.8914835445739443e-05,3.2639496603297042e-15,2.9437953684092757e-11,8.4693405656815825e-15,4.3575064033099044e-11,2.7157218949542644e-07,2.3864225335309527e-10,5.159046930607077e-10,3.9576278320324528e-12,4.2468587357221394e-11,4.0521320164391134e-11,6.4882168494456535e-10,1.2646514657689335e-07,1.5171410823234038e-10,1.1106790404159223e-10,1.1889341813177393e-15,4.2655355252520845e-09,-2.2898790608596397e-15,5.1388925469934125e-12,2.8930607215105771e-11,8.8305088840500795e-13,1.012059993063124e-11,1.7918662059791127e-09,5.3583541148795062e-12,4.5839815335337313e-12,1.1493951241032252e-11,2.948542368378941e-17,2.4949515737782402e-12,6.7266541113699414e-12,3.7710956557780298e-19,9.0060720283520957e-17
3.421639642250294e-07,0.0019931662847588977,2.0731721633149636e-15,2.0332351958215327e-11,8.6163018615485407e-15,1.9163714901606483e-10,7.8790430533030935e-07,2.2237007815993786e-07,8.2481499899455437e-34,1.4664457968131352e-32,2.1901448763050698e-25,9.5407958771866982e-18,1.6531024806636387e-23,1.0808733021538386e-14,2.714899168520235e-16,1.3682882052151476e-24,1.4842018037688877e-22,8.6871144276862275e-18,1.2155429723559228e-18,3.2738391405839253e-30,8.5279385240882756e-18,6.7715433425053092e-25,2.389749096007277e-17,1.2872304322845395e-15,1.3408519507652087e-07,2.9687713646796249e-16,6.0154948804369715e-15,7.675765102794453e-10,3.6541259989642019e-42,1.2450503556012612e-19,1.9216771555151173e-16,1.3551373937444518e-18,9.3324542714792065e-28,0.88129999999999997,0.0,0.0,0.0,0.0097542390856345321,0.10875912088272485,9.9999999989179843e-05,6.5549711289641516e-06,4.3568039596205201e-05,1.1346361538322154e-05,7.6968312824592405e-11,3.0700450241075726e-05,1.6210195596197396e-12,5.2146538246914529e-07,1.150461014393218e-12,1.1961906307556608e-14,1.1645006505855299e-05,1.1309948792817244e-05,3.3273710953392795e-07,1.9369009548531677e-05,3.3707157945109481e-15,3.0404282770221773e-11,8.7486241779860008e-15,4.5038600206144601e-11,2.7523442592585526e-07,2.49983944782957e-10,5.4059576363500488e-10,4.1766325797699645e-12,4.5068172001462446e-11,4.3483155171391242e-11,6.5322148629502388e-10,1.2934708296996303e-07,1.5517065839651337e-10,1.1359841610155847e-10,1.1972281418969897e-15,4.4693498605531463e-09,-2.2735375156639577e-15,5.2102050064275118e-12,3.0828503769616778e-11,8.8926136914722367e-13,1.0192028728185364e-11,1.834422952841565e-09,5.4855878280496713e-12,4.6928279332961784e-12,1.1766903716743226e-11,3.0185628446721132e-17,2.6156442101657019e-12,7.0526769991892605e-12,3.9538705505423426e-19,9.4417404049938278e-17
3.467459416709381e-07,0.0019931651312160696,2.1272615553488555e-15,2.0816167511754909e-11,8.6811558393455791e-15,1.9831147406172778e-10,8.0179489562282164e-07,2.3208378660103472e-07,9.1253588758687272e-34,2.0965045415641645e-31,2.3437991468802193e-25,9.9579520310794518e-18,1.7679904651761196e-23,1.1169467620765587e-14,2.8677033901548484e-16,1.4882644906285316e-24,1.5806691151656531e-22,9.2459107206679652e-18,1.3254323721873277e-18,1.8191570296990525e-30,9.0045726512973503e-18,6.9963272639539507e-25,2.4882257576532518e-17,1.2873662498332184e-15,1.3719757295586368e-07,3.0392137588646239e-16,6.2492959165525808e-15,8.075547365723787e-10,4.0702976300221156e-42,1.2450500721203765e-19,2.0237486710636838e-16,1.4591600723076348e-18,1.0025034310318247e-27,0.88129999999999997,0.0,0.0,0.0,0.0097523338034058247,0.1087585153409027,9.999999998881837e-05,6.637415402642543e-06,4.3902202346878288e-05,1.1420506132711638e-05,7.7558265579876436e-11,3.0901351624918914e-05,1.6207109482204728e-12,5.254624255757419e-07,1.1579895427618485e-12,1.205359457065828e-14,1.2021963343136947e-05,1.1673715525062997e-05,3.3716021311079277e-07,1.9826624610992752e-05,3.4790273030798689e-15,3.1384673025182294e-11,9.0318864258431037e-15,4.6523619567938273e-11,2.7889600201816753e-07,2.6166275302007369e-10,5.6602691352180391e-10,4.4040437841177926e-12,4.7780973124518685e-11,4.6607913748281197e-11,6.5751446849604688e-10,1.3224345642198706e-07,1.5864449291170448e-10,1.16141582109889e-10,1.2053330642823327e-15,4.6793375564328671e-09,-2.256476532875031e-15,5.2815046486697962e-12,3.2818877026434703e-11,8.9533130618175824e-13,1.0261846310438588e-11,1.8772741888937885e-09,5.6137008859128229e-12,4.8024265996397958e-12,1.2041743004119154e-11,3.0890673446088387e-17,2.74015594347378e-12,7.3890373979568492e-12,4.1424408589069332e-19,9.8911947771486513e-17
3.5132791911684674e-07,0.0019931639773096595,2.1820751390234315e-15,2.1304008042140881e-11,8.7646801318252382e-15,2.0509014674710354e-10,8.1560736789840477e-07,2.4203925381559697e-07,1.0077757035072497e-33,-2.4919245657692759e-31,2.5052357018632645e-25,1.0387316792463089e-17,1.8886220817056479e-23,1.1535826969677316e-14,3.026885997814979e-16,1.6165807146853746e-24,1.6815241345074082e-22,9.8297335830168382e-18,1.4431803601586534e-18,-3.9112481248130936e-33,9.500929710542178e-18,7.2260768967787587e-25,2.5893024318544794e-17,1.2875101893822567e-15,1.4033008760430519e-07,3.1101354605521126e-16,6.488553379937741e-15,8.4892511788920936e-10,4.5248654795233427e-42,1.2450497916170357e-19,2.1297072172458104e-16,1.569466654077458e-18,1.0757362415955301e-27,0.88129999999999997,0.0,0.0,0.0,0.0097504278324167942,0.10875790943138056,9.9999999988451192e-05,6.7197233990681269e-06,4.4230285317695145e-05,1.1492830005322191e-05,7.8137471620939989e-11,3.1097313579743102e-05,1.6204022208451345e-12,5.2938665792785911e-07,1.1653329721991183e-12,1.2143612626200479e-14,1.2404134088612841e-05,1.2042610291032282e-05,3.415824333812886e-07,2.0287615220371156e-05,3.5888636668723659e-15,3.2378938853003637e-11,9.319068116865203e-15,4.8029811596649417e-11,2.825569168869266e-07,2.7368160386762882e-10,5.9220469525193151e-10,4.6400261756993119e-12,5.0609723212908388e-11,4.9901394692584491e-11,6.6170219288774132e-10,1.3515370322658875e-07,1.6213493525249109e-10,1.1869690678371519e-10,1.2132516652405507e-15,4.8955599089879791e-09,-2.2386748994823251e-15,5.3527914561745021e-12,3.4904574059402904e-11,9.0126270870499652e-13,1.0330075659802311e-11,1.9204131837650268e-09,5.7426731482411341e-12,4.9127603029015738e-12,1.2318425890661454e-11,3.1600447828903664e-17,2.8685373260325071e-12,7.7358724994132568e-12,4.3368834932818126e-19,1.0354617627643433e-16
3.559098965627554e-07,0.001993162823047379,2.2376120838949858e-15,2.1795390888831207e-11,8.8074885529563116e-15,2.1197179020341899e-10,8.2933823289611335e-07,2.522365419154363e-07,1.1110217360085587e-33,6.4084768158556969e-31,2.6746748675166375e-25,1.0829056523608998e-17,2.0151710686341779e-23,1.1907743144817547e-14,3.1926205830281803e-16,1.753654805706479e-24,1.7868629673669655e-22,1.0439108587895458e-17,1.5691864040213409e-18,-1.0879331984491482e-30,1.0017533768804442e-17,7.4570579406612357e-25,2.6930043475260746e-17,1.2876625990996403e-15,1.4348224288947231e-07,3.1815250101640615e-16,6.7333020006666163e-15,8.9170943195459187e-10,5.0205378567729189e-42,1.2450495141705396e-19,2.239639548667378e-16,1.686331159331951e-18,1.1531002261842288e-27,0.88129999999999997,0.0,0.0,0.0,0.0097485212070298997,0.10875730316192603,9.9999999988078429e-05,6.8018953075134791e-06,4.4552365707409196e-05,1.1563360496203175e-05,7.8706067487458727e-11,3.1288410339911676e-05,1.6200933832013437e-12,5.3323900458835953e-07,1.1724940845450446e-12,1.2231981694221312e-14,1.2791439213997357e-05,1.2416563423228499e-05,3.4600377004462145e-07,2.0751916804374909e-05,3.7002041242798628e-15,3.3386892411368593e-11,9.6101094882172441e-15,4.9556862258912811e-11,2.8621716965558395e-07,2.8604329945080894e-10,6.191353879450616e-10,4.8847432051957281e-12,5.3557147877666109e-11,5.3369467131320565e-11,6.6578623507080905e-10,1.380772691206619e-07,1.6564132023603213e-10,1.212639031439762e-10,1.2209866802411035e-15,5.1180762011765894e-09,-2.220111110673824e-15,5.4240654115506936e-12,3.7088468283074653e-11,9.0705760229472393e-13,1.0396739957798479e-11,1.963833304330674e-09,5.8724847660257119e-12,5.023812062551604e-12,1.2596909788612594e-11,3.2314842344827157e-17,3.000838196854061e-12,8.0933175572178265e-12,4.5372742795502411e-19,1.0832188864396692e-16
3.604918740086641e-07,0.0019931616684370924,2.2939028259363463e-15,2.2291962483344983e-11,8.9579101540758988e-15,2.1895500757689939e-10,8.4298416765946637e-07,2.6267559703825204e-07,1.2227607013466206e-33,-9.0541133200714675e-31,2.8523360695782295e-25,1.1283334706126594e-17,2.1477637471972898e-23,1.2285147202824046e-14,3.3650826475601458e-16,1.8999164637277677e-24,1.8967797527250098e-22,1.1074549028347009e-17,1.7038602913373379e-18,4.9939206968043024e-30,1.0554913980711713e-17,7.6959877817931123e-25,2.7993561323032902e-17,1.2878238369627189e-15,1.4665355019121106e-07,3.2533710613548329e-16,6.9835755981886308e-15,9.3592916166066049e-10,5.5600536599780176e-42,1.2450492398653578e-19,2.3536326380900724e-16,1.8100345487458602e-18,1.2347546067034085e-27,0.88129999999999997,0.0,0.0,0.0,0.0097466139605154704,0.10875669654034111,9.9999999987700138e-05,6.8839313172979458e-06,4.4868521547956317e-05,1.163212515000078e-05,7.9264191188646903e-11,3.1474716692232095e-05,1.6197844408153154e-12,5.3702040057721653e-07,1.1794756823417939e-12,1.231872322316529e-14,1.3183798544396646e-05,1.2795504536181087e-05,3.5042422281533719e-07,2.1219465639861418e-05,3.8130277007904433e-15,3.4408343881058706e-11,9.9049502899935212e-15,5.1104454469643305e-11,2.898767594568811e-07,2.9875051904071313e-10,6.4682499901267617e-10,5.1383569654588305e-12,5.6625964250528404e-11,5.7018067615222918e-11,6.6976818273112189e-10,1.4101360933612497e-07,1.6916299408389912e-10,1.2384209256068921e-10,1.2285408777966398e-15,5.346943713397148e-09,-2.2007633732406805e-15,5.4953264975708635e-12,3.9373458290618523e-11,9.1271803385649624e-13,1.0461862616071338e-11,2.0075280155851049e-09,6.0031161840803398e-12,5.1355651494205246e-12,1.2877152740537087e-11,3.3033749360483666e-17,3.1371076824704127e-12,8.461505889868872e-12,4.7436879587058328e-19,1.132408582344231e-16
3.640160225742381e-07,0.00199316078015691,2.3377003675000864e-15,2.2676436654620313e-11,8.9388126411803364e-15,2.2439424609048797e-10,8.5341993342032183e-07,2.7086900069517499e-07,1.3148105453277026e-33,-7.4085044377168578e-33,2.9947121311603878e-25,1.164136792971489e-17,2.2539900803590523e-23,1.2579110602794096e-14,3.502417213516064e-16,2.0189384815083248e-24,1.9844928451342814e-22,1.1581335369720539e-17,1.8136028837715001e-18,2.3919014454155558e-30,1.098270093780851e-17,7.8809103998339222e-25,2.8829727093254601e-17,1.2879540854510821e-15,1.4910543393485231e-07,3.3089337338297223e-16,7.1798488160799335e-15,9.7092989807331897e-10,6.0066436595065284e-42,1.2450490310884823e-19,2.444125908753057e-16,1.9100122480258225e-18,1.3005782755333155e-27,0.88129999999999997,0.0,0.0,0.0,0.0097451466325889982,0.10875622973319979,9.9999999987405452e-05,6.9469355532871942e-06,4.5107706007761842e-05,1.1683830305443132e-05,7.9686425063813865e-11,3.161479908417837e-05,1.6195467552371891e-12,5.3988111689496687e-07,1.1847250949722057e-12,1.2384345260108398e-14,1.3488962876055369e-05,1.309030952209368e-05,3.5382353594974537e-07,2.1581242478958633e-05,3.9007997564619043e-15,3.5203038641077636e-11,1.0134268842786143e-14,5.230853294006558e-11,2.926910179587955e-07,3.0876074407901239e-10,6.6864192579794399e-10,5.3395734233591011e-12,5.9070580348750896e-11,5.9950913891560649e-11,6.7276237192184814e-10,1.4328039906443802e-07,1.7188162647719494e-10,1.2583238184885274e-10,1.2342297692302114e-15,5.527329034129627e-09,-2.1853351827065654e-15,5.5501269608505725e-12,4.1201533714091093e-11,9.1698146117820217e-13,1.0510916459910078e-11,2.0413178176489177e-09,6.1041347205913455e-12,5.2219848910128373e-12,1.3093867548292956e-11,3.3589687679805203e-17,3.2446474700239869e-12,8.7520833229406889e-12,4.9065914288128601e-19,1.1712276185498844e-16
3.6754017113981216e-07,0.0019931598916793484,2.3819215755545104e-15,2.3061988755703586e-11,8.9728509059666359e-15,2.2989208560422757e-10,8.6380221919535025e-07,2.7920520900134351e-07,1.4124355379664987e-33,1.7431506348368369e-33,3.1421800916320129e-25,1.2006988269728845e-17,2.36397038565426e-23,1.2876246632808364e-14,3.643917859400541e-16,2.1438616712203104e-24,2.0750096222145433e-22,1.2104059713916027e-17,1.9289163481523907e-18,5.1451885593699909e-31,1.1423339176460462e-17,8.0649188955092318e-25,2.9681817680374348e-17,1.2880899414992556e-15,1.5156814679814813e-07,3.3647547802868237e-16,7.3794245301166902e-15,1.0068018300219384e-09,6.4822438950453788e-42,1.2450488242503578e-19,2.537112656801014e-16,2.0143395665170378e-18,1.3691106151771776e-27,0.88129999999999997,0.0,0.0,0.0,0.0097436789705486731,0.10875576272594394,9.9999999987107594e-05,7.0098595945578434e-06,4.5343468369463842e-05,1.1734519908712605e-05,8.010261015769434e-11,3.175212652261296e-05,1.6193090132322565e-12,5.4270085169279145e-07,1.1898712691616835e-12,1.2449027221030172e-14,1.3797032456602171e-05,1.3387990704867365e-05,3.5722232592646487e-07,2.1944874815126263e-05,3.9894269689322566e-15,3.6005517274033464e-11,1.036577139729614e-14,5.3524427651140632e-11,2.9550488337869286e-07,3.1897799924477712e-10,6.9091370466668768e-10,5.546220442819252e-12,6.1589836276956612e-11,6.2996858333572432e-11,6.756978407183665e-10,1.4555418913842573e-07,1.7460863538757568e-10,1.2782880363297153e-10,1.2398146049918624e-15,5.7115286238989151e-09,-2.1694200206676592e-15,5.604919793287331e-12,4.3092481328835591e-11,9.2116749858156031e-13,1.0559082959321872e-11,2.0752633599910538e-09,6.2056181797270279e-12,5.3088023671630905e-12,1.3311579947641674e-11,3.4148185120031908e-17,3.3545853521178581e-12,9.0491528743334072e-12,5.0731345091707558e-19,1.2109123079807429e-16
3.710643197053862e-07,0.0019931590030081896,2.4265739433179785e-15,2.3448910539744385e-11,9.0282998129370905e-15,2.3544787117464002e-10,8.7412971049638345e-07,2.8768406457436067e-07,1.515884959533235e-33,-1.6208753741081296e-32,3.2948382887228007e-25,1.2380267871630369e-17,2.4777672597578034e-23,1.3176522797657138e-14,3.7896666650273948e-16,2.274895466431122e-24,2.1683703219421134e-22,1.2642939535827858e-17,2.0499991746177641e-18,4.2534829909238723e-30,1.1877075324608457e-17,8.2508656737427435e-25,3.0549937861457069e-17,1.2882315779521364e-15,1.540414756357531e-07,3.4208293143164276e-16,7.5823170557399384e-15,1.0435543666716587e-09,6.988255092016498e-42,1.2450486193703663e-19,2.632632645746683e-16,2.1231527353636985e-18,1.4404274074656975e-27,0.88129999999999997,0.0,0.0,0.0,0.0097422109882871477,0.10875529552214516,9.9999999986806552e-05,7.0727035272833213e-06,4.5575844910133167e-05,1.1784206662288236e-05,8.0512810626292067e-11,3.1886733492778918e-05,1.6190712171080905e-12,5.4548003963229116e-07,1.1949154972016237e-12,1.2512779076643001e-14,1.4107970254514111e-05,1.3688515397882094e-05,3.6062059263309168e-07,2.2310334695209984e-05,4.0788995989312829e-15,3.6815691583609593e-11,1.0599430123750182e-14,5.4751991595276383e-11,2.9831835533400627e-07,3.2940335745968382e-10,7.1364274552796235e-10,5.7583699752916319e-12,6.4184954700525284e-11,6.6158677070478463e-11,6.7857532162241239e-10,1.478347432296194e-07,1.7734373720700863e-10,1.2983115028404952e-10,1.245296655772791e-15,5.8995661570929552e-09,-2.1530076296249703e-15,5.659704987257617e-12,4.5047647853244771e-11,9.2527709015023398e-13,1.060637293211135e-11,2.1093617889928267e-09,6.3075580226325149e-12,5.3960102730082722e-12,1.3530271617587227e-11,3.4709194682327597e-17,3.4669428271266464e-12,9.3527728823696501e-12,5.2433499053999257e-19,1.2514704110808618e-16
