Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825)
2.3321745851082644e-10,0.0021353598338399987,9.8456194457155188e-17,1.2693643281963388e-12,3.1522362691835712e-13,1.3533522200281925e-16,2.932139636367487e-10,3.4011990461046339e-15,-2.208000292962315e-30,1.9091982724587729e-23,1.083263186049312e-31,-7.4664042709234516e-23,6.2030232430477614e-28,3.8610838196669527e-17,6.7046278378748925e-24,-4.8645026068637667e-30,9.4717460850401202e-30,3.8353721063502708e-25,3.7170156090615224e-30,3.984075405872665e-44,1.3727753886692898e-29,8.6032320424115957e-28,1.4824037801976608e-37,5.5058612674165013e-23,-2.180903210347275e-33,1.6240324423425474e-36,2.9066636697715423e-32,5.2360536406992764e-19,-1.2871877630394012e-38,2.0904672303414496e-32,1.1044429502914563e-29,1.2018071036522847e-35,9.0145857147973202e-54,0.88129999999999997,0.0,0.0,0.0,0.0098842943716083657,0.1088025925689808,9.9999999999961489e-05,1.958787338177334e-07,2.2801637901762243e-06,1.8881513394333755e-06,1.1641518336801339e-12,3.9957321629706514e-07,2.1691611218297363e-09,7.5575973373679086e-09,5.2019422512212315e-15,6.6949911368964538e-17,5.8184631381866706e-12,1.5485898331351428e-10,3.7800801417015095e-07,3.553202403966504e-09,6.5086729137436284e-19,1.5404999244595247e-15,2.4204174148425801e-19,1.0631378297317712e-16,5.5041148835845928e-07
2.373106691576336e-10,0.0021353598156361084,1.0151237848406041e-16,1.3019413866648501e-12,3.1768933381262341e-13,1.4243694538236738e-16,3.0349491136556637e-10,3.6407516912104474e-15,-2.1772879199709637e-30,-8.7603629600938381e-25,1.1451652909929107e-31,-5.4792971703954958e-23,6.2864721703542874e-28,3.9678757078250783e-17,6.992919674559759e-24,-4.864442596904064e-30,1.0106230430669777e-29,4.0167406784079673e-25,4.0305424605383049e-30,4.1964645635521757e-44,1.3751956003275304e-29,8.5804849375509625e-28,1.5081666862925554e-37,5.5155682929563779e-23,-2.2061205038596442e-33,1.743698502080171e-36,3.0028970600308525e-32,5.5634680403106025e-19,-1.2955385065792147e-38,2.1589501350819388e-32,1.1253548843150728e-29,1.2588215251254073e-35,1.0116695233278231e-53,0.88129999999999997,0.0,0.0,0.0,0.0098841942255747037,0.1088025840328998,9.9999999999960418e-05,1.9931483215583983e-07,2.3201560591360989e-06,1.9198845800730244e-06,1.1845700613265117e-12,4.0796553775155188e-07,2.1691402578690104e-09,7.6907239808236809e-09,5.311199771517217e-15,6.8129230272680064e-17,6.1496358768483675e-12,1.6043770004751293e-10,3.8465556515199875e-07,3.6789675159398802e-09,6.657157193300674e-19,1.6166513793131509e-15,2.5402341812662655e-19,1.1321283604446833e-16,5.6009124025455524e-07
2.414038798044408e-10,0.0021353597974283463,1.0461142980055944e-16,1.3347848447016081e-12,3.2030675450109358e-13,1.4986020206368658e-16,3.1395229792665649e-10,3.8927225885520681e-15,-2.1470031079914778e-30,1.3840788634185925e-22,1.2095467167620018e-31,-1.943537135477057e-22,6.3686741677978915e-28,4.0757816967141617e-17,7.2892239076091628e-24,-4.8643777354480917e-30,1.0770017766796607e-29,4.2033828208743355e-25,4.3642293174631213e-30,4.7483475020664621e-44,1.3820860867854695e-29,8.5584353170091072e-28,1.5339780666960517e-37,5.5432044479273846e-23,-2.2309870140983464e-33,1.8699762415475186e-36,3.1005755850629031e-32,5.9080242811674002e-19,-1.3035501638608995e-38,2.2283907894348874e-32,1.1463568198149046e-29,1.3175190615251689e-35,1.1331820234724803e-53,0.88129999999999997,0.0,0.0,0.0,0.0098840940793051488,0.10880257549480835,9.9999999999959334e-05,2.0275086914639304e-07,2.3601474114902646e-06,1.9516150787127206e-06,1.2049878181182907e-12,4.1635968391442042e-07,2.1691193938443823e-09,7.8238475545331413e-09,5.4204810472543143e-15,6.9308521982666676e-17,6.4931556837414679e-12,1.6611852818117263e-10,3.913030436742406e-07,3.8069179626341814e-09,6.8068511300727459e-19,1.6950783868585539e-15,2.6641318130578386e-19,1.2045074187208191e-16,5.6977089902162214e-07
2.4549709045124795e-10,0.002135359779217061,1.0775250843982286e-16,1.3678778827953224e-12,3.2273077271391459e-13,1.5761549364832935e-16,3.2458648155261904e-10,4.1575323179204466e-15,-2.1171391059001651e-30,-4.5660657789430082e-23,1.2764531643994158e-31,-1.0365969149675244e-23,6.4508973354128533e-28,4.1848963905779518e-17,7.5934479099748215e-24,-4.8643108763957894e-30,1.1463928078110738e-29,4.3953757204082078e-25,4.7190016006238693e-30,4.9834613810461661e-44,1.3840959661515214e-29,8.5356327597298453e-28,1.5597485039365109e-37,5.5512657343526013e-23,-2.2555076212376353e-33,2.0031147055506335e-36,3.1997059978601217e-32,6.2704916591023825e-19,-1.3112293028748917e-38,2.2987817831084498e-32,1.167387553466349e-29,1.3779906797193324e-35,1.2669334631664071e-53,0.88129999999999997,0.0,0.0,0.0,0.0098839939328000219,0.10880256695490953,9.9999999999958236e-05,2.0618684478978446e-07,2.4001378469677372e-06,1.9833430386224648e-06,1.2254051039181689e-12,4.2475545116306794e-07,2.1690985297559211e-09,7.9569680576156487e-09,5.5297834275188864e-15,7.0487786491123179e-17,6.8492462610769908e-12,1.7190164119375657e-10,3.9795044973677343e-07,3.9370536500125712e-09,6.9577567694057198e-19,1.7758035300762359e-15,2.792184172049761e-19,1.2803892360451529e-16,5.7945046465937524e-07
2.4959030109805513e-10,0.0021353597610026817,1.1093557862451325e-16,1.4012196882774736e-12,3.250291337741346e-13,1.6571433689266547e-16,3.3539739024368255e-10,4.4356088180435789e-15,-2.0876902022647187e-30,9.0897132307951728e-24,1.3459493813701073e-31,-6.5082637480610205e-23,6.5325341893437496e-28,4.2952613579535193e-17,7.9055849099578621e-24,-4.8642412661016822e-30,1.2188792549238171e-29,4.5927969605497472e-25,5.0958134158758354e-30,4.8611477407680021e-44,1.383258496568015e-29,8.5127283337691857e-28,1.5854843113676191e-37,5.5479070311241795e-23,-2.2796871393312705e-33,2.1433759773361793e-36,3.3002844611286345e-32,6.6516680927741447e-19,-1.3185823958996935e-38,2.3701140535781913e-32,1.1884514148973658e-29,1.4402483369126931e-35,1.4139338638341069e-53,0.88129999999999997,0.0,0.0,0.0,0.0098838937860596353,0.10880255841338544,9.9999999999957125e-05,2.0962275908640554e-07,2.4401273653120476e-06,2.0150686417466524e-06,1.2458219185962681e-12,4.3315265720047373e-07,2.1690776656036962e-09,8.0900854892184675e-09,5.6391045390299303e-15,7.1667023790495405e-17,7.2181312085352938e-12,1.7778721251008481e-10,4.0459778333949458e-07,4.069374484025264e-09,7.1098761560667959e-19,1.8588490229768846e-15,2.9244651202021749e-19,1.3598901681364003e-16,5.8912993716752995e-07
2.536835117448623e-10,0.0021353597427855543,1.1416039310493248e-16,1.4348052458635607e-12,3.2741957122777584e-13,1.7416824404196371e-16,3.4638480145454373e-10,4.7273870141197293e-15,-2.0586510516164828e-30,2.1619304912440389e-23,1.4181052080930239e-31,-7.7670619440860462e-23,6.6133117131248039e-28,4.4067428577043345e-17,8.2259710488231849e-24,-4.864167029830893e-30,1.2945453610127303e-29,4.7957232267815414e-25,5.4956473831781256e-30,4.9440969373655154e-44,1.3847142910117659e-29,8.4900959166657709e-28,1.6111564216494139e-37,5.5537460234257054e-23,-2.3035303124345988e-33,2.2910221998510925e-36,3.4023139552808766e-32,7.0523780245704816e-19,-1.325615786440753e-38,2.4423833393982243e-32,1.2095283864392017e-29,1.5042813910556106e-35,1.5752546442250622e-53,0.88129999999999997,0.0,0.0,0.0,0.009883793639084296,0.1088025498703996,9.9999999999956027e-05,2.130586120366481e-07,2.4801159662576525e-06,2.046792051194794e-06,1.266238262018009e-12,4.4155113856443759e-07,2.169056801387776e-09,8.2231998484627728e-09,5.7484422537124358e-15,7.2846233872998209e-17,7.6000340321174976e-12,1.8377541550486199e-10,4.1124504448230141e-07,4.2038803706088202e-09,7.2632113343066254e-19,1.9442367251520163e-15,3.0610485192540318e-19,1.4431286539758511e-16,5.988093165458022e-07
2.5777672239166947e-10,0.0021353597245659687,1.1742724247676523e-16,1.4686402399541227e-12,3.2984992695394728e-13,1.8298943290456144e-16,3.5754875624922306e-10,5.0333076050820906e-15,-2.0300158822377919e-30,5.1035874938942618e-24,1.4929806280052509e-31,-6.1260031424891129e-23,6.6933111409476189e-28,4.5193609335231548e-17,8.5546446184304456e-24,-4.8640884558963587e-30,1.3734762535155355e-29,5.0042308051018488e-25,5.9195095765057217e-30,5.123857787823226e-44,1.3873343522993874e-29,8.4676478991372883e-28,1.6368011924098352e-37,5.5642545920075609e-23,-2.3270418325160874e-33,2.4463181047894588e-36,3.5057909116506124e-32,7.4734699236750577e-19,-1.3323357552116006e-38,2.515585018240847e-32,1.2306432849843275e-29,1.5701234705959969e-35,1.7520216538788568e-53,0.88129999999999997,0.0,0.0,0.0,0.0098836934918743111,0.10880254132610127,9.9999999999954902e-05,2.1649440364090379e-07,2.520103649554022e-06,2.0785134161980105e-06,1.2866541340563566e-12,4.499507456711424e-07,2.1690359371082273e-09,8.3563111345127367e-09,5.8577946241707037e-15,7.402541673122733e-17,7.9951781661773522e-12,1.8986642351435881e-10,4.1789223316509174e-07,4.3405712156897001e-09,7.417764347861419e-19,2.0319882136698133e-15,3.20200823042552e-19,1.5302248244839323e-16,6.0848860279390802e-07
2.6186993303847665e-10,0.0021353597063442846,1.2073613804654139e-16,1.5027248186560759e-12,3.3230264496722073e-13,1.9219010041949868e-16,3.6888926641160237e-10,5.3538202523197455e-15,-2.0017790539564161e-30,4.0259356958732213e-23,1.5706377315048937e-31,-9.6550452756199251e-23,6.7725659988012146e-28,4.6331212905723486e-17,8.8916721575689323e-24,-4.8640055465758625e-30,1.4557584979967147e-29,5.2183975098096624e-25,6.3684428542568383e-30,5.3566477837716115e-44,1.3906897852266131e-29,8.4453502148220017e-28,1.6624192113172929e-37,5.5777125477942879e-23,-2.3502263079929303e-33,2.6095366601995285e-36,3.6107145935615266e-32,7.9158273316387762e-19,-1.3387484477329743e-38,2.5897135274189372e-32,1.251796351951176e-29,1.6378025087596188e-35,1.9454512098661647e-53,0.88129999999999997,0.0,0.0,0.0,0.009883593344429991,0.10880253278062069,9.9999999999953764e-05,2.1993013389956452e-07,2.5600904149447573e-06,2.1102328668612302e-06,1.3070695345812631e-12,4.5835134806290447e-07,2.1690150727651165e-09,8.4894193465179646e-09,5.9671599520075647e-15,7.5204572357649381e-17,8.4037869404969952e-12,1.9606040981828844e-10,4.2453934938776346e-07,4.4794469251776682e-09,7.5735372397700095e-19,2.1221246399094433e-15,3.3474181132402914e-19,1.6213014170775013e-16,6.1816779591156376e-07
2.659631436852838e-10,0.00213535968812067,1.240869529845104e-16,1.5370563914230838e-12,3.3471054898471568e-13,2.0178249459517578e-16,3.8040639638574451e-10,5.6893811479761024e-15,-1.9739349248789285e-30,1.0249651384130783e-23,1.6511369104416658e-31,-6.6632399197556763e-23,6.8513090057995118e-28,4.7480360604833905e-17,9.2371100573855172e-24,-4.8639187931886398e-30,1.5414796510951146e-29,5.4383020659972789e-25,6.843517506207299e-30,5.527364724293918e-44,1.3929744854678034e-29,8.4229519298803329e-28,1.6880032626053272e-37,5.5868760678201907e-23,-2.3730882866401447e-33,2.7809540091499818e-36,3.7170845702054796e-32,8.3803623095518291e-19,-1.3448599127714499e-38,2.6647634188158192e-32,1.2729826620462028e-29,1.7073571974043349e-35,2.1568264717855366e-53,0.88129999999999997,0.0,0.0,0.0,0.0098834931967516412,0.10880252423407553,9.9999999999952612e-05,2.2336580281302234e-07,2.6000762621709287e-06,2.1419505207857963e-06,1.3274844634613402e-12,4.6675282778559151e-07,2.1689942083585133e-09,8.622524483636706e-09,6.0765367016065962e-15,7.6383700744807678e-17,8.8260836160072288e-12,2.0235754765919031e-10,4.3118639315021465e-07,4.6205074049713131e-09,7.7305320527064562e-19,2.2146668498117402e-15,3.4973520265840831e-19,1.7164830813066358e-16,6.2784689589848651e-07
2.70056354332091e-10,0.0021353596698954233,1.274794529521181e-16,1.5716302457579092e-12,3.3701845995747427e-13,2.1177898134823672e-16,3.9210020145165946e-10,6.040454368652253e-15,-1.946477964675346e-30,-1.6852178494177664e-23,1.7345402769801935e-31,-3.9523040627521767e-23,6.9296051473134782e-28,4.8641383885398142e-17,9.5909719972512798e-24,-4.8638286026899584e-30,1.6307285465117654e-29,5.6640242720400723e-25,7.3458370902308986e-30,5.483195113214309e-44,1.3927891875157221e-29,8.4003757323407165e-28,1.7135272895386303e-37,5.5861330556782129e-23,-2.395632245613098e-33,2.9608576735819116e-36,3.8249026391983142e-32,8.8680183070999229e-19,-1.3506760925362898e-38,2.7407274175176438e-32,1.2941842360673717e-29,1.7788221650064056e-35,2.3875228286010571e-53,0.88129999999999997,0.0,0.0,0.0,0.009883393048839572,0.10880251568657055,9.9999999999951446e-05,2.2680141038166937e-07,2.6400611909721371e-06,2.1736664826499942e-06,1.3478989205643071e-12,4.7515507980810518e-07,2.1689733438884844e-09,8.7556265450081999e-09,6.1859235055932111e-15,7.7562801885077055e-17,9.2622913754524687e-12,2.0875801023685527e-10,4.3783336445234362e-07,4.763752560954387e-09,7.8887508288126557e-19,2.3096353353369776e-15,3.6518838273928519e-19,1.8158967437714177e-16,6.3752590275439314e-07
2.7414956497889816e-10,0.002135359651668686,1.3091358117608207e-16,1.6064451999708919e-12,3.3935039523198604e-13,2.2219227986128192e-16,4.0397055174116532e-10,6.4075100171923626e-15,-1.9194029308543629e-30,2.2222369558023154e-23,1.8209171649747281e-31,-7.8611683741658399e-23,7.0071993703157864e-28,4.9813734442427191e-17,9.9534384057931707e-24,-4.8637336368572542e-30,1.7235949635891001e-29,5.8956432181534986e-25,7.8765318024524047e-30,5.4746374733677549e-44,1.3931432707500881e-29,8.377914349643539e-28,1.738985773954654e-37,5.5875533631359916e-23,-2.4178626082725361e-33,3.1495385431758778e-36,3.9341703954796117e-32,9.3797658327510908e-19,-1.356202839468778e-38,2.8175999831713923e-32,1.315397241503925e-29,1.8522018176692924e-35,2.6389885972527632e-53,0.88129999999999997,0.0,0.0,0.0,0.0098832929006940975,0.10880250713820197,9.9999999999950267e-05,2.3023695660589767e-07,2.6800452010890665e-06,2.2053808484306177e-06,1.3683129057584004e-12,4.8355800780083751e-07,2.1689524793550977e-09,8.8887255297605419e-09,6.2953191098754303e-15,7.874187577073359e-17,9.7126333490438692e-12,2.1526197072243696e-10,4.444802632940491e-07,4.9091822989999416e-09,8.0481956098233622e-19,2.4070503197403002e-15,3.8110873721811203e-19,1.9196711092064894e-16,6.4720481647900076e-07
2.7824277562570534e-10,0.0021353596334406882,1.3438896929386481e-16,1.6414938847938915e-12,3.4167858453314589e-13,2.3303501090457112e-16,4.160174767485604e-10,6.7910255799841228e-15,-1.8927045036328999e-30,-1.6893251800500419e-23,1.9103312983749151e-31,-3.9493909730785507e-23,7.0842730786582256e-28,5.0997317631864675e-17,1.0324607292205608e-23,-4.86363413239945e-30,1.8201699179359462e-29,6.1332399309028366e-25,8.436764330237037e-30,5.4834309115759238e-44,1.393091429484655e-29,8.3553872851548482e-28,1.7643333053553292e-37,5.5873456106468653e-23,-2.4397837327134601e-33,3.3472905409058788e-36,4.0448916003163346e-32,9.9166057625448609e-19,-1.3614459027788617e-38,2.8953748081568421e-32,1.3365903532931342e-29,1.9275260328316582e-35,2.9127555875651159e-53,0.88129999999999997,0.0,0.0,0.0,0.0098831927523155318,0.10880249858905605,9.9999999999949074e-05,2.3367244148609962e-07,2.720028292257539e-06,2.2370937042502849e-06,1.3887264189094754e-12,4.9196152528833403e-07,2.1689316147584233e-09,9.0218214370232863e-09,6.404722388650162e-15,7.9920922394066304e-17,1.0177332601336476e-11,2.218696022508017e-10,4.5112708967522964e-07,5.0567965249668585e-09,8.2088684371136683e-19,2.5069317054690015e-15,3.9750365154100388e-19,2.0279370378451711e-16,6.568836370720275e-07
2.823359862725125e-10,0.002135359615211556,1.3790595420007832e-16,1.6767829565591464e-12,3.4401392452952306e-13,2.4432071302087974e-16,4.2824095387584927e-10,7.1914859144447385e-15,-1.8663774584319243e-30,3.3501635542328618e-24,2.0028491093580834e-31,-5.9740831288622704e-23,7.1606693611763073e-28,5.2192245453924512e-17,1.0704529187694042e-23,-4.8635297256450453e-30,1.9205455796108928e-29,6.3768936710673051e-25,9.0277304850213585e-30,5.4897195016340919e-44,1.3931808096517359e-29,8.3329596561880263e-28,1.7896036036285316e-37,5.587704260726535e-23,-2.461399914992148e-33,3.5544169644330589e-36,4.1570657184569832e-32,1.0479572759890135e-18,-1.3664109495135807e-38,2.9740460551578466e-32,1.3577864672911354e-29,2.0048147751984494e-35,3.2104585487580154e-53,0.88129999999999997,0.0,0.0,0.0,0.0098830926037041817,0.10880249003921008,9.9999999999947895e-05,2.3710786502266771e-07,2.760010464227957e-06,2.2688051272897774e-06,1.4091394598906728e-12,5.0036555473701405e-07,2.1689107500985291e-09,9.1549142659671235e-09,6.514132332526385e-15,8.109994174772883e-17,1.0656612138676627e-11,2.2858107792488015e-10,4.5777384359578441e-07,5.2065951447010792e-09,8.3707713517558726e-19,2.6092990809867642e-15,4.14380511068083e-19,2.1408275429515585e-16,6.6656236453319099e-07
2.864291969193197e-10,0.002135359596981479,1.4146466106802035e-16,1.7123148645227639e-12,3.4638797751571826e-13,2.5606290267879457e-16,4.4064094329243898e-10,7.6093824157059534e-15,-1.8404166634628005e-30,-8.5305434227950515e-24,2.0985380583732707e-31,-4.7901951370073977e-23,7.2363362195742232e-28,5.3398329151149848e-17,1.1093315406838576e-23,-4.8634199037078146e-30,2.0248151958375582e-29,6.6266850685005226e-25,9.6506560518178368e-30,5.5624720879005873e-44,1.3942246274612217e-29,8.3106961646460274e-28,1.8148088067927029e-37,5.5918909158026889e-23,-2.4827153949586929e-33,3.7712240353305421e-36,4.2706932399708604e-32,1.1069731360826217e-18,-1.3711035517818253e-38,3.0536091617437863e-32,1.3789937145247165e-29,2.08408667460394e-35,3.533816680805397e-53,0.88129999999999997,0.0,0.0,0.0,0.009882992454860344,0.1088024814887345,9.9999999999946689e-05,2.4054322721599437e-07,2.7999917167457205e-06,2.3005151878159409e-06,1.4295520285725354e-12,5.0877002552722285e-07,2.1688898853754802e-09,9.2880040157478329e-09,6.6235480221238191e-15,8.2278933824242397e-17,1.1150694916162977e-11,2.3539657081903289e-10,4.6442052505561245e-07,5.3585780640366782e-09,8.5339063943716315e-19,2.7141717631103414e-15,4.3174670098598804e-19,2.258477559388118e-16,6.7624099886220992e-07
2.9052240756612685e-10,0.002135359578750554,1.4506494510482799e-16,1.7480866980789698e-12,3.4870749070683252e-13,2.6827500314691042e-16,4.5321753668605712e-10,8.0452126455133141e-15,-1.8148169344486266e-30,-1.4877999518820432e-24,2.1974611887320519e-31,-5.4930021888524279e-23,7.3115131720594758e-28,5.4615830824746132e-17,1.1490993140545311e-23,-4.8633054887719457e-30,2.1330730156821831e-29,6.8826961085220696e-25,1.0306795160232245e-29,5.5369167121443935e-44,1.3938611738224423e-29,8.2883428737955599e-28,1.8399328864252916e-37,5.5904333641640416e-23,-2.5037343601214129e-33,3.9980227276794827e-36,4.3857765011657758e-32,1.1688174019460921e-18,-1.3755292011194098e-38,3.1340583536699208e-32,1.4002009655621782e-29,2.1653821796084246e-35,3.88463298282765e-53,0.88129999999999997,0.0,0.0,0.0,0.0098828923057843361,0.10880247293769336,9.9999999999945469e-05,2.4397852806647213e-07,2.8399720495521779e-06,2.3322239497863823e-06,1.4499641248235241e-12,5.1717487334853152e-07,2.1688690205893446e-09,9.4210906855120304e-09,6.7329686202004776e-15,8.3457898616047154e-17,1.1659803844542159e-11,2.4231625398311871e-10,4.7106713405461301e-07,5.5127451887966353e-09,8.6982756053010061e-19,2.8215688166446827e-15,4.4960960640571976e-19,2.3810238133764617e-16,6.8591954005880231e-07
2.94615618212934e-10,0.002135359560518923,1.487069634924878e-16,1.7841015562118414e-12,3.5105843985743786e-13,2.809709505275875e-16,4.6597063920296852e-10,8.499481514606227e-15,-1.7895733112970117e-30,8.62587850553924e-24,2.2996895013192016e-31,-6.5062115316010126e-23,7.3859283765040072e-28,5.5844539391589875e-17,1.1897675751529519e-23,-4.8631853599710135e-30,2.2454144920075018e-29,7.1450089085473446e-25,1.0997436155732769e-29,5.5375594984277188e-44,1.3943225704431801e-29,8.2661929185100107e-28,1.8649932169808017e-37,5.592284075643404e-23,-2.5244609375100874e-33,4.2351332980498191e-36,4.5023157158983075e-32,1.2336027289188753e-18,-1.3796932982797059e-38,3.2153877875965631e-32,1.4214199525400073e-29,2.2487100903706944e-35,4.2648210222332326e-53,0.88129999999999997,0.0,0.0,0.0,0.0098827921564764616,0.10880246438614398,9.9999999999944236e-05,2.4741376757449393e-07,2.8799514623933755e-06,2.3639314703733052e-06,1.4703757485144989e-12,5.255800406759394e-07,2.1688481557401895e-09,9.5541742744137784e-09,6.842393377852236e-15,8.4636836115649329e-17,1.2184161782344573e-11,2.4934030043787553e-10,4.7771367059268582e-07,5.6690964247907695e-09,8.8638810246027619e-19,2.9315090116859196e-15,4.6797661228016726e-19,2.5086051693624859e-16,6.9559798812268718e-07
