Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111)
7.855542302426262e-06,0.003440537810126139,1.2924099343418843e-08,8.6992569164255572e-08,1.8077049642904148e-12,1.0075937323529775e-06,6.9618733819856288e-06,0.0002381361242018209,5.8074003759795634e-21,2.820364809732736e-25,2.9882820903069352e-14,1.6162573312540495e-10,1.4070503859437665e-15,1.8093333921592954e-10,5.84711670995761e-08,1.2316989397362602e-11,2.3841236607410403e-13,2.3110767746833676e-12,2.9867993695771328e-11,6.1862927881347634e-18,2.0889765007135261e-09,1.4554132922698588e-14,2.1459497202008837e-10,3.1642784727155262e-09,0.00029426610938478325,7.2801632698800455e-12,2.3947971244308695e-09,0.00011710359912817134,1.6738023730617217e-27,9.5811340324911116e-14,8.817100919894982e-09,4.2399989011966416e-09,9.0464464721919439e-18,0.88129999999999997,0.0,0.0,0.0,0.0033741479097209484,0.10722340986129535,0.00010000591429953825,7.1898017546821765e-05,7.939004836856959e-05,3.2891391734862424e-05,4.1908479448479384e-11,1.4784024317660623e-05,3.3219998664622679e-11,2.7865741351289695e-07,3.0791543057805692e-13,3.7603963493136934e-15,0.0011983869274862506,0.0018991323635578524,0.00022769856540244334,0.0022784423482608567,6.9933276893783926e-13,2.0077572381370935e-08,7.2001676195066134e-12,6.6563974247220262e-08,0.00029334051236306978,4.8384030919045376e-06,1.5801065981558658e-06,4.1287414686463077e-07,5.6603097794722518e-07,8.812233353456201e-05,7.4637881548549242e-09,5.0236516945927923e-05,2.1264156785160474e-08,1.4288102622071644e-08,1.0027198373046671e-14,0.00024409733440526986,9.9961385292286901e-08,1.2192553552388067e-08,2.2435122470669332e-05,4.4909821812744812e-12,8.489035106526453e-11,8.8679804380736663e-07,7.7689856073885165e-10,5.8271046914528386e-10,1.8667523842939465e-09,1.1941419316964875e-15,1.3032650282011996e-06,5.8606038834997556e-07,1.7758417980464402e-14,1.6835233159663411e-10,1.0056072517131598e-14,9.2814783528826719e-10,4.3867073105301871e-06,1.1335083217864094e-08,3.2400007062864583e-14
7.960414949240731e-06,0.003440536251396174,1.3192304428690911e-08,8.7681113803242326e-08,1.8046305821850595e-12,1.0144266292456013e-06,7.009907068379222e-06,0.0002404561402113127,6.0945776243213974e-21,2.8741275897690321e-25,3.1189313741978884e-14,1.6502976713073716e-10,1.4423991197214768e-15,1.842412305571619e-10,6.0517382347095316e-08,1.3086285732976807e-11,2.4541708923569131e-13,2.3857663389288694e-12,3.0889331267198309e-11,6.4352378121316485e-18,2.1581529550607726e-09,1.521503846533419e-14,2.1838570945319846e-10,3.2676460715211108e-09,0.0002964346000458936,7.3340909598662388e-12,2.4333451467892689e-09,0.00011935547697712629,1.7680981527291902e-27,1.0082297799324552e-13,9.0141052916149836e-09,4.3681039509939599e-09,9.4109674106413079e-18,0.88129999999999997,0.0,0.0,0.0,0.0033441812665804941,0.10721615436917707,0.00010000619492442302,7.11914838889696e-05,7.8447152515470457e-05,3.2505483933258478e-05,4.1407959481271038e-11,1.4609664344024752e-05,3.3002194836681243e-11,2.7532936125499347e-07,3.0428393449793865e-13,3.7154853045896511e-15,0.0012011527270557175,0.0019104721214849717,0.00022929415356901344,0.0022877508305564173,7.0346120276853928e-13,2.0197463875507572e-08,7.216861622504597e-12,6.6745056283794787e-08,0.00029596794158898973,4.8952379424977631e-06,1.5985613608328541e-06,4.177314818081473e-07,5.7265750749982658e-07,8.9743448154263751e-05,7.376227801278334e-09,5.0229370264352927e-05,2.125970268527542e-08,1.4285109762989569e-08,9.9539463770900426e-15,0.00024627655501994518,1.0369750595586407e-07,1.2301804706882249e-08,2.2982885481433163e-05,4.4907890026408657e-12,8.5048726419641049e-11,8.9528691214056997e-07,7.842826991909383e-10,5.8824892037641004e-10,1.8844952353616701e-09,1.2054918475318621e-15,1.3252159876615597e-06,5.9589170765130827e-07,1.8056320177791244e-14,1.7118789912241352e-10,1.0224765815297643e-14,9.4382685530663108e-10,4.4608131453352576e-06,1.1480499028494702e-08,3.2813455443891082e-14
8.0652875960552e-06,0.003440535005347706,1.3460111998165764e-08,8.8362394921381126e-08,1.8016943172459005e-12,1.0211506396356856e-06,7.0585356196723197e-06,0.0002427654674197626,6.3897770498026267e-21,2.9275371570124124e-25,3.2524564944506401e-14,1.6843929127539415e-10,1.4780702520390007e-15,1.8756651933333695e-10,6.26011963823257e-08,1.3888768273965437e-11,2.5248122805985711e-13,2.4622177621445489e-12,3.1932770169588055e-11,6.689734120811226e-18,2.2284757513365738e-09,1.5893791423933426e-14,2.2216854777391095e-10,3.3725368317156708e-09,0.00029857760749646422,7.3874304129934948e-12,2.4718264444299505e-09,0.00012161260028914944,1.8656338274739737e-27,1.0600096460799124e-13,9.2115798353062143e-09,4.4975513743047651e-09,9.7848815778899672e-18,0.88129999999999997,0.0,0.0,0.0,0.0033147202250116427,0.10720902000474171,0.00010000648348701894,7.0497048758817743e-05,7.751946446994482e-05,3.2126083080696088e-05,4.0915575760329754e-11,1.4438263894204054e-05,3.278820413483605e-11,2.7205540845009021e-07,3.0071407813311602e-13,3.6713043153950769e-15,0.0012037993980656646,0.00192165973782068,0.00023086928017603117,0.0022968468576934197,7.0753379398715586e-13,2.0315746769537843e-08,7.2328402768642788e-12,6.6919665516198073e-08,0.00029857821894951366,4.9518429656527978e-06,1.6169402560994496e-06,4.2256917109307745e-07,5.7925678696334217e-07,9.1364773334018677e-05,7.2901436865563287e-09,5.0221963307171491e-05,2.1255160918791456e-08,1.4282057997718239e-08,9.8815289409692928e-15,0.00024843061889693674,1.0751129740638435e-07,1.2410342468162276e-08,2.3535884735602916e-05,4.490659659578867e-12,8.5206768616188892e-11,9.0370727957528261e-07,7.9160665667986073e-10,5.937422330538902e-10,1.9020934815569477e-09,1.2167492611461804e-15,1.347023367267426e-06,6.0565777274359964e-07,1.8352245084821437e-14,1.7400491938337252e-10,1.0392339431821299e-14,9.5940373238391001e-10,4.5344362266104177e-06,1.1626883782208031e-08,3.3229651709044502e-14
8.170160242869668e-06,0.003440534061960662,1.3727457013147268e-08,8.903658726445061e-08,1.7988980423162294e-12,1.0277675861821384e-06,7.1077580627009304e-06,0.00024506437680140195,6.692980272893824e-21,2.980568730151891e-25,3.3888287767868831e-14,1.718535667474135e-10,1.5140588179897142e-15,1.9090896457754145e-10,6.472255266590892e-08,1.4725151515322448e-11,2.5960246765989665e-13,2.5404596866258665e-12,3.2998536689613915e-11,6.9497840181427869e-18,2.2999411810949668e-09,1.6590486809898408e-14,2.2594291019128904e-10,3.4789385316655983e-09,0.00030069555854925196,7.4401932610692331e-12,2.5102387708528012e-09,0.00012387474644282509,1.9664263391199482e-27,1.1134711225902116e-13,9.4094772379333349e-09,4.6283077432989145e-09,1.0168293223284879e-17,0.88129999999999997,0.0,0.0,0.0,0.0032857521577866777,0.10720200338456298,0.00010000678003778198,6.981448996647388e-05,7.6606618045015832e-05,3.1753027576585708e-05,4.0431130743712669e-11,1.4269748948544548e-05,3.2577927523057086e-11,2.6883424160390367e-07,2.9720431983341774e-13,3.6278356565273808e-15,0.0012063303509055291,0.0019326989696309819,0.00023242427788284787,0.0023057358934554968,7.11551929330971e-13,2.0432460788195281e-08,7.2481240527567381e-12,6.7087984126058176e-08,0.00030117164337046328,5.0082194619722591e-06,1.6352437344085874e-06,4.2738732630134309e-07,5.8582897900602669e-07,9.2986115531841127e-05,7.2054991523029313e-09,5.021431741175571e-05,2.125053991925114e-08,1.4278952993042686e-08,9.8099319757308292e-15,0.00025055993145018562,1.1140287001536027e-07,1.2518179272120679e-08,2.4094090817074154e-05,4.4905922212527901e-12,8.5364462916285975e-11,9.1205991278782458e-07,7.9887111676261203e-10,5.9919091987762808e-10,1.9195487653553347e-09,1.2279152232138374e-15,1.3686836328333403e-06,6.1535702026605846e-07,1.864614532962039e-14,1.7680293584234347e-10,1.0558766541362045e-14,9.7487592706175925e-10,4.6075645511105111e-06,1.1774255810269363e-08,3.364864803618376e-14
8.379905536498603e-06,0.003440533044957051,1.4260511006898692e-08,9.0364385549697881e-08,1.793730739936687e-12,1.0406873738188152e-06,7.2079808611198494e-06,0.00024963198298231344,7.3232981434633455e-21,3.0854020839271801e-25,3.6699914015863236e-14,1.7869350147649005e-10,1.5869683108080051e-15,1.9764435298477667e-10,6.9077631961670879e-08,1.6502439594383008e-11,2.7400706394703367e-13,2.702430453007069e-12,3.5197955002299311e-11,7.4865454613896494e-18,2.4462843955595366e-09,1.8038055119118607e-14,2.3346400095587474e-10,3.6962258244706463e-09,0.00030485794654367386,7.5440343137538485e-12,2.5868481184515869e-09,0.00012841324814520647,2.1778342110386727e-27,1.2255080173918523e-13,9.8063564265828384e-09,4.8936141402239718e-09,1.0964022377328244e-17,0.88129999999999997,0.0,0.0,0.0,0.0032292465252150401,0.10718831041892572,0.00010000739729215674,6.8484108688813026e-05,7.4824047864516442e-05,3.1025332940913773e-05,3.948530062185539e-11,1.3941091818405624e-05,3.2168137132274963e-11,2.6254523765820369e-07,2.9035918757677737e-13,3.5429674767071223e-15,0.0012110581669803858,0.0019543466860241928,0.00023547517781118666,0.0023229139532679037,7.1943014813811598e-13,2.066133452244074e-08,7.2766853884857387e-12,6.740644736440605e-08,0.00030630909082847169,5.12029180840741e-06,1.67162614921302e-06,4.3696545785636795e-07,5.9889271809965432e-07,9.6228105826399795e-05,7.040388254535386e-09,5.0198386381679164e-05,2.1241090755879977e-08,1.4272603782905769e-08,9.6691450177065879e-15,0.00025474587979245402,1.1941971779789169e-07,1.2731798159261181e-08,2.5226008419331911e-05,4.4906356881720215e-12,8.5678753028925762e-11,9.2856498015258865e-07,8.1322422077272989e-10,6.0995642313712301e-10,1.9540368759028939e-09,1.2499769060032526e-15,1.4115496030949236e-06,6.3454921944357586e-07,1.9227694776981435e-14,1.823402497894317e-10,1.0888080978121111e-14,1.0054967696845414e-09,4.7522920283245175e-06,1.2072032304139279e-08,3.4495241787741836e-14
8.568676300764646e-06,0.003440533071445676,1.4738072845310804e-08,9.1536835480706621e-08,1.7895697150983068e-12,1.0519664812764325e-06,7.3002032569943455e-06,0.00025370974476990674,7.9176543985003832e-21,3.1782272041861879e-25,3.932452451588088e-14,1.8485862636890005e-10,1.6536223595366959e-15,2.0376243069843245e-10,7.3124893865321166e-08,1.8224945473122247e-11,2.8714358069599884e-13,2.8546184117538262e-12,3.7256050423165048e-11,7.9886134353517945e-18,2.5818610312922818e-09,1.9403062302861898e-14,2.4019861471252831e-10,3.8968291473328887e-09,0.00030852247421394837,7.6356304958113498e-12,2.6555404977548824e-09,0.0001325129708935659,2.3793483147041375e-27,1.3322603016442055e-13,1.0164539852140203e-08,5.1365335126535648e-09,1.1713691148171988e-17,0.88129999999999997,0.0,0.0,0.0,0.0031799591356731806,0.10717635780528532,0.00010000798059197365,6.7325144208268221e-05,7.3267070404916585e-05,3.0390595040620474e-05,3.8659358379371024e-11,1.3654475763837037e-05,3.1811101512497876e-11,2.5705339099175864e-07,2.8438966913192078e-13,3.468856689934315e-15,0.0012149493417535654,0.0019733573476474185,0.00023815532507940961,0.0023377175223065197,7.263472888896518e-13,2.0862327425229982e-08,7.3002055578276205e-12,6.7673254096421554e-08,0.00031087800099874086,5.2203873186981474e-06,1.7041165396515664e-06,4.4551999602338168e-07,6.1055894091540762e-07,9.9144130681470431e-05,6.8963684059573739e-09,5.0183414594327792e-05,2.1232387490581004e-08,1.4266755766585291e-08,9.5451091511798057e-15,0.00025843247098547285,1.2690166570480842e-07,1.2921776219480191e-08,2.626225707246538e-05,4.4908685730712412e-12,8.5960293185026009e-11,9.4319532580517185e-07,8.2594515559122016e-10,6.1949772271629482e-10,1.9846031563928436e-09,1.269529835216109e-15,1.4495940873547367e-06,6.5157965068589966e-07,1.9743739748466436e-14,1.8725473679660002e-10,1.1180302146756204e-14,1.0326746889184195e-09,4.8807468010887559e-06,1.2343580671422875e-08,3.5267244588772233e-14
8.757447065030689e-06,0.00344053393834605,1.5213229181513197e-08,9.2688861517607556e-08,1.7858749068293675e-12,1.0629252339602315e-06,7.3943358971666645e-06,0.00025775758811244346,8.5373862949972341e-21,3.2694813975758713e-25,4.2036163271638282e-14,1.9102842139965567e-10,1.7212270418134641e-15,2.0993228609102893e-10,7.7292613415709889e-08,2.0068030170083448e-11,3.0042984753496626e-13,3.0130605225109453e-12,3.9389979347843768e-11,8.5086367153133774e-18,2.7210758876667638e-09,2.0827414858970489e-14,2.4689768851175266e-10,4.1021380455961072e-09,0.00031211199596062095,7.7255273992323265e-12,2.7239796640135491e-09,0.0001366257822985526,2.5915428880453212e-27,1.4447119965354522e-13,1.0523403257263074e-08,5.3831797746153792e-09,1.249572013320865e-17,0.88129999999999997,0.0,0.0,0.0,0.0031320908751888673,0.10716473910598852,0.00010000859043683798,6.6201198965644306e-05,7.1753031086661554e-05,2.977413686272168e-05,3.7856361876644054e-11,1.3376165475195157e-05,3.1464705466396175e-11,2.517141149209449e-07,2.7859313968090543e-13,3.3968047965661167e-15,0.0012185135774497888,0.001991940223809358,0.00024077507962014905,0.0023519275900301673,7.3310753398496322e-13,2.105879735019868e-08,7.3217623569866209e-12,6.7922242358235481e-08,0.00031539661861326067,5.3197602265390846e-06,1.7363687550200546e-06,4.5401277340783776e-07,6.2213963161209303e-07,0.00010205745696369548,6.7564957649811436e-09,5.0167934631444554e-05,2.1223531601623509e-08,1.4260805197188815e-08,9.4235293588882374e-15,0.00026204477727350333,1.3463660569134245e-07,1.3109662519723436e-08,2.7314941475220992e-05,4.4912750920823635e-12,8.624051320873768e-11,9.5761757483554438e-07,8.3848343297956698e-10,6.28902020629566e-10,2.014730541399825e-09,1.2888020075893127e-15,1.487115035303181e-06,6.6837288859932784e-07,2.0252597443076146e-14,1.9210159476353508e-10,1.1468453370785983e-14,1.0594797356391644e-09,5.0074392645033568e-06,1.2618589268288726e-08,3.6049063079215967e-14
8.946217829296732e-06,0.0034405355986960313,1.5685680456916111e-08,9.382134585893835e-08,1.7826455709226888e-12,1.0735728840967747e-06,7.4903740055058362e-06,0.00026177680722200042,9.182177388842772e-21,3.3590525559825653e-25,4.4832591698210952e-14,1.9719917219687293e-10,1.7897529845126664e-15,2.1615247143969358e-10,8.1580233064599687e-08,2.2035548573650751e-11,3.1385301091398684e-13,3.1779294997173563e-12,4.160103772844261e-11,9.0465720664330913e-18,2.8639026626456638e-09,2.2311462684766411e-14,2.5355853902591295e-10,4.3120819316754254e-09,0.0003156286515687217,7.8137837803430027e-12,2.7921563921122597e-09,0.00014075059364474586,2.8144125462688628e-27,1.5629444671207655e-13,1.0882706325346643e-08,5.6333633817071455e-09,1.3310691033485373e-17,0.88129999999999997,0.0,0.0,0.0,0.0030855817864444187,0.10715343836870649,0.00010000922702703283,6.5110999970767464e-05,7.0280202324113204e-05,2.9175191296431835e-05,3.7075380470226954e-11,1.3105810083029293e-05,3.1128480794265876e-11,2.465212214191281e-07,2.7296229146261916e-13,3.3267282910805594e-15,0.0012217669773199131,0.0020101131382849096,0.00024333611703758012,0.0023655701543694673,7.3971745249279738e-13,2.1250932753200468e-08,7.3414524416655307e-12,6.8154272093746083e-08,0.00031986643110346611,5.4184162628649752e-06,1.7683847834888499e-06,4.6244428199451183e-07,6.3363550881680479e-07,0.00010496715004351953,6.6205963122537268e-09,5.0152023521520408e-05,2.1214552818323892e-08,1.4254772050858893e-08,9.3043361168507339e-15,0.00026558486068615583,1.4262461761282893e-07,1.3295518937941523e-08,2.8383907520862694e-05,4.4918462850019262e-12,8.6519353922086324e-11,9.7183576975590999e-07,8.5084264533096233e-10,6.3817201134083862e-10,2.0444276628551827e-09,1.3077989448788618e-15,1.524097921127976e-06,6.8492253407224969e-07,2.0754073959122381e-14,1.9687894728217865e-10,1.1752424849357679e-14,1.0859014637751072e-09,5.1323200427923252e-06,1.289714733792736e-08,3.6840950749549224e-14
9.134988593562775e-06,0.003440538008686055,1.6155147696178803e-08,9.4935132085668659e-08,1.779879205399057e-12,1.0839183286205883e-06,7.5883130399469051e-06,0.00026576862437307087,9.8516475256254135e-21,3.4468393938947238e-25,4.7711436879883652e-14,2.0336732654178605e-10,1.859170740992079e-15,2.2242153116813801e-10,8.5987137126695345e-08,2.4131250090192978e-11,3.2740044744502544e-13,3.3493994908909457e-12,4.3890512683374088e-11,9.6023613673312205e-18,3.0103139142610989e-09,2.3855501364267369e-14,2.6017865818289709e-10,4.5265908422707599e-09,0.00031907449190758745,7.9004560825845343e-12,2.8600623955162233e-09,0.00014488636937075937,3.047922474650943e-27,1.6870321219081925e-13,1.1242218581965609e-08,5.886897026845415e-09,1.4159177717394743e-17,0.88129999999999997,0.0,0.0,0.0,0.003040375265727588,0.10714244056966066,0.00010000989053732646,6.4053299428485497e-05,6.8846955671233824e-05,2.8593034262704695e-05,3.6315537269785551e-11,1.2843078529460706e-05,3.080198604330546e-11,2.4146887987448429e-07,2.6749022934302455e-13,3.2585484911589411e-15,0.0012247247145675433,0.002027892909001433,0.00024584004542115988,0.0023786697694146487,7.4618324029349102e-13,2.1438911454729379e-08,7.3593668849012079e-12,6.8370153475824605e-08,0.00032428886094540047,5.5163606693245227e-06,1.8001664455178561e-06,4.7081497186992756e-07,6.4504723075770727e-07,0.00010787232458296099,6.4885057892301728e-09,5.0135748109843483e-05,2.1205476715601138e-08,1.4248673512256905e-08,9.1874630096542208e-15,0.00026905470442418089,1.5086563295617734e-07,1.3479404649374324e-08,2.9469005478415768e-05,4.4925737425479741e-12,8.6796762380255062e-11,9.8585384097449871e-07,8.630262824340249e-10,6.4731031235575925e-10,2.073702906147922e-09,1.3265260111301981e-15,1.5605297377861924e-06,7.0122286577324409e-07,2.1247995932568216e-14,2.0158511413521299e-10,1.2032118411489581e-14,1.1119305163552257e-09,5.2553449079298294e-06,1.3179339811524852e-08,3.7643148698503653e-14
9.323759357828818e-06,0.0034405411267734256,1.662137144416351e-08,9.6031025898117232e-08,1.7775713080797538e-12,1.0939701270374117e-06,7.6881486842813447e-06,0.00026973419420469593,1.0545361657373283e-20,3.5327495308296246e-25,5.0670204295665157e-14,2.0952948999604313e-10,1.9294508356987664e-15,2.2873800457202638e-10,9.0512655070633644e-08,2.6358772987606414e-11,3.4105978211563112e-13,3.5276459785586024e-12,4.6259681657079625e-11,1.0175932455442913e-17,3.1602811474685603e-09,2.5459774839364174e-14,2.6675570512804737e-10,4.7455955952327349e-09,0.00032245148379186629,7.9855985625032487e-12,2.9276902552295958e-09,0.00014903212407627162,3.2920090434508767e-27,1.8170424904276341e-13,1.1601719164830105e-08,6.1435958842434763e-09,1.5041746145956282e-17,0.88129999999999997,0.0,0.0,0.0,0.0029964178301176243,0.10713173154973285,0.00010001058111776662,6.3026879812795795e-05,6.745175461516929e-05,2.8026981750800154e-05,3.5576005210140332e-11,1.2587658194955436e-05,3.0484804627590359e-11,2.3655159097224298e-07,2.6217044221416232e-13,3.1921911852347245e-15,0.0012274010963438642,0.0020452954165604042,0.00024828840894496469,0.0023912496435700308,7.525107456917229e-13,2.1622901364454e-08,7.3755915611740349e-12,6.8570650322584861e-08,0.00032866526927625717,5.6135982165214913e-06,1.8317154004949499e-06,4.7912525277690022e-07,6.5637539763398392e-07,0.00011077214179733587,6.3600690260408757e-09,5.0119166276295757e-05,2.1196325220642386e-08,1.4242524315008859e-08,9.0728465170650522e-15,0.00027245621650727193,1.5935944128759675e-07,1.3661376277063559e-08,3.0570089719991019e-05,4.4934495622042112e-12,8.7072691292435164e-11,9.9967561159680467e-07,8.7503773605506562e-10,6.5631946765863258e-10,2.1025644211351206e-09,1.344988419721461e-15,1.596398899704781e-06,7.1726879648274291e-07,2.1734209213818753e-14,2.0621859872716568e-10,1.2307446766776309e-14,1.1375585557245968e-09,5.37647444979558e-06,1.3465247625972908e-08,3.8455886550395098e-14
9.51253012209486e-06,0.00344054491409097,1.7084110724993547e-08,9.7109796323978669e-08,1.7757153621152703e-12,1.1037365186714695e-06,7.7898768350602271e-06,0.00027367460779309933,1.1262844252420683e-20,3.616700881752497e-25,5.3706290544082135e-14,2.1568242120094303e-10,2.0005637927244534e-15,2.3510042689101339e-10,9.51560647250824e-08,2.8721639269335092e-11,3.5481890168931073e-13,3.7128456724825661e-12,4.8709811596812712e-11,1.0767199820371544e-17,3.3137748973134556e-09,2.7124477638723264e-14,2.732874977678245e-10,4.9690279326888034e-09,0.00032576151459132836,8.069263404606794e-12,2.9950333533814142e-09,0.00015318691968398303,3.5465838757479966e-27,1.9530363195984063e-13,1.1960996578275287e-08,6.4032778297995376e-09,1.5958954308387958e-17,0.88129999999999997,0.0,0.0,0.0,0.0029536589007182917,0.10712129795479276,0.00010001129889449406,6.2030557707002231e-05,6.609314788976366e-05,2.7476387055506951e-05,3.4856003408746488e-11,1.2339253618958867e-05,3.0176543078995717e-11,2.3176416247486198e-07,2.5699677634806617e-13,3.127586305654392e-15,0.0012298096235095312,0.0020623356682911331,0.00025068269128293417,0.0024033317312315843,7.5870549334079402e-13,2.1803061158506327e-08,7.39020750510437e-12,6.8756483285510562e-08,0.00033299695931876956,5.7101332173062307e-06,1.86303315177613e-06,4.8737549531222823e-07,6.6762055355715465e-07,0.00011366580686674282,6.2351393148764171e-09,5.010232801025065e-05,2.1187117059488954e-08,1.423633704178178e-08,8.9604258186119025e-15,0.00027579123331354915,1.6810569662523209e-07,1.3841488034365683e-08,3.1687018460333607e-05,4.494466308379276e-12,8.7347098505508069e-11,1.0133048019972393e-06,8.868803042963873e-10,6.6520195098134665e-10,2.1310201326144018e-09,1.3631912400626221e-15,1.6316951499661964e-06,7.3305583148496521e-07,2.2212577606940714e-14,2.1077807609489059e-10,1.2578332791445699e-14,1.1627781970093438e-09,5.4956737616907051e-06,1.3754947987556144e-08,3.9279383218809525e-14
