Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093)
2.0380388372621075e-07,0.0034706035114003275,4.4967293785033314e-09,7.0308870118748691e-07,4.7203246517664007e-10,2.2325845962065448e-06,1.8083210717210522e-05,6.9168781527388214e-05,6.7902401606693325e-21,2.2992230949967129e-23,3.9243134814315319e-15,3.7927272234900795e-10,4.6512644341231675e-15,2.9897920454029097e-10,4.3106268031723773e-09,2.860558675875277e-14,2.2437333053419255e-13,1.327753839187874e-12,1.9208173554594607e-12,1.3710905738058515e-17,4.690809327069681e-10,6.0993908270381018e-16,1.286158349866675e-09,9.8597032582504355e-11,0.00069111554433567144,2.9233562154783207e-10,4.0726549077684612e-09,8.4655779756097309e-06,5.8087178278965506e-27,4.0071562864784446e-16,4.378823502630938e-09,1.8565056476511546e-10,1.0695720886588922e-17,0.88129999999999997,0.0,0.0,0.0,0.0039736467826821864,0.10854339166477858,9.9999803511578348e-05,0.00017876484745917747,0.00058088153237554599,0.00019745035006680186,1.4293089957510875e-10,1.9854090570429472e-05,4.5495812188175581e-09,9.1982743875055099e-07,2.0879749571909872e-13,6.7415540139894953e-15,0.00014032494550872716,0.00049319930842742471,0.00097449135390229968,0.00083329922976266616,4.966355502768819e-13,2.7626167997144863e-08,1.1223575930461767e-11,1.9182934146853245e-07,0.0017931671288110749,3.175928568852594e-06,1.9874043697662064e-07,5.1341947112963028e-07,6.8983740864584384e-08,5.8475106463087081e-06,2.4083025942318227e-07,0.0005028933513240583,1.2011690369422175e-07,7.2509786561520412e-08,7.3982596348786558e-13,0.00018804486226627957,4.2293855063737284e-09,1.9026761909434217e-07,5.7623199104887961e-07,6.2580706926444961e-11,1.5102659109049383e-09,1.2988800100577724e-06,5.1277028972608e-10,3.3030103825356397e-10,1.36763039262884e-09,1.6633459113392858e-16,4.3937631874937307e-08,4.4182145714566209e-09,6.5394503685825405e-17,2.6859468551988274e-11,3.7574276654771445e-17,1.0367711522458594e-10,2.8394324277906453e-07,6.8260519070624511e-10,1.764388786307808e-15,8.4072097784956332e-08,1.8648094716613554e-12,3.5630764570565724e-15,1.1383952586932064e-07
2.0486953033358367e-07,0.0034706113301398445,4.5810311524775157e-09,7.0687949645589633e-07,4.7244318294691538e-10,2.2470488287734867e-06,1.8087631018650088e-05,6.9584959256349798e-05,7.0115189692453998e-21,2.3297333315026453e-23,4.0756654665115784e-15,3.8456951468586979e-10,4.7334925931614183e-15,3.0228098046742667e-10,4.3962680092471649e-09,2.9901260024893179e-14,2.3023832529844593e-13,1.3474016213649851e-12,1.9578497195582672e-12,1.4080901838972245e-17,4.7842222453947316e-10,6.3110325481537938e-16,1.3022083476011095e-09,1.0100594790865757e-10,0.00069360509539718724,2.9340270901955385e-10,4.1057904436714321e-09,8.5643738605389401e-06,6.0345731693748389e-27,4.1611170493398162e-16,4.4630503883120855e-09,1.9000089232403977e-10,1.0924584933416108e-17,0.88129999999999997,0.0,0.0,0.0,0.0039581834686191544,0.10854261829751537,9.9999803286594728e-05,0.00017903752542816146,0.00057930620437493107,0.00019611643216618059,1.4254193982411968e-10,1.9719824453294794e-05,4.5348323059101791e-09,9.1732430805881444e-07,2.0738547289598854e-13,6.7232081916634096e-15,0.00014069669087738779,0.00049622358643624078,0.00097731897110717733,0.0008364041844369269,4.9967548790677391e-13,2.7795789735137458e-08,1.1253671306304807e-11,1.9243748902942986e-07,0.0017994585523501861,3.1996592401039199e-06,2.0022451644726241e-07,5.1728984513243478e-07,6.950541279617722e-08,5.9208635375460234e-06,2.3920347400867073e-07,0.00050389098545054821,1.2035406200877723e-07,7.2652950452715128e-08,7.3795051404506917e-13,0.0001895366410418018,4.318471887422474e-09,1.9093754554248485e-07,5.8434728862579035e-07,6.2523261149110533e-11,1.5101746177355725e-09,1.3061313760017868e-06,5.1562814405069063e-10,3.3214192475829074e-10,1.3752531209169047e-09,1.672616862021368e-16,4.4623313795063816e-08,4.4871371488195783e-09,6.6414634706408559e-17,2.7278632772160061e-11,3.8160422019148915e-17,1.0537134351901683e-10,2.8858545624745501e-07,6.8647866365114257e-10,1.7743842476877365e-15,8.5947749783160045e-08,1.9064134544005921e-12,3.5832616870577337e-15,1.1525592413368872e-07
2.059351769409566e-07,0.003470619105584445,4.6662940451404765e-09,7.1065879896668691e-07,4.7284538990946179e-10,2.2614842042006059e-06,1.8091980035821326e-05,6.9999680742036653e-05,7.2390981251320478e-21,2.3604352960441319e-23,4.2317717101215148e-15,3.898992699093661e-10,4.8166305528252425e-15,3.0560166628371864e-10,4.4829897784182908e-09,3.1246423322868929e-14,2.3621099423839828e-13,1.3672346199457563e-12,1.9953297582061717e-12,1.4457894525134777e-17,4.878776789299427e-10,6.5284073463832299e-16,1.3183264598688144e-09,1.0345498576576112e-10,0.00069607782260759047,2.9446213806984715e-10,4.1389167800839681e-09,8.6635010793046137e-06,6.2681207433277324e-27,4.3197571172317554e-16,4.5482744253910536e-09,1.9441805886972372e-10,1.1156811171284112e-17,0.88129999999999997,0.0,0.0,0.0,0.0039428047802993003,0.10854185050344148,9.999980311217163e-05,0.00017930624350138646,0.00057772839253867096,0.00019479124848895333,1.4215238526452874e-10,1.9586439490188185e-05,4.5201642593063207e-09,9.1481734929117917e-07,2.0598271681585695e-13,6.7048343127917548e-15,0.00014106318689706475,0.0004992379712820185,0.0009801314156319249,0.00083948852743092044,5.0270543987929393e-13,2.7964857046387974e-08,1.1283348443788899e-11,1.9303890725782105e-07,0.0018057295688640724,3.2233741135370751e-06,2.0170759243112563e-07,5.2115766949581683e-07,7.0026737162862368e-08,5.9944860896955722e-06,2.3758733595089151e-07,0.00050487445374854773,1.2058784008238311e-07,7.2794073816955201e-08,7.3607133907438025e-13,0.00019102576969611654,4.4087967042089436e-09,1.9160529645024906e-07,5.9251274014654167e-07,6.2465380854467906e-11,1.5100713120112737e-09,1.3133638633885623e-06,5.1847852507561671e-10,3.3397799733700602e-10,1.3828559163542318e-09,1.6818635698773606e-16,4.5314244379661835e-08,4.5565867692342832e-09,6.7442566552017825e-17,2.7701005561043448e-11,3.8751049569966242e-17,1.0707950118846316e-10,2.9326586272789623e-07,6.9033873499334612e-10,1.784344995600281e-15,8.7850673927962421e-08,1.948622362844534e-12,3.6033768153102822e-15,1.1668032315479837e-07
2.070008235483295e-07,0.003470626837941154,4.7525206371302797e-09,7.1442659358131405e-07,4.7323965838555287e-10,2.2758907218265223e-06,1.8096259986923633e-05,7.0412947027597485e-05,7.4731322367285214e-21,2.3913275684409652e-23,4.3927442782642154e-15,3.9526187646167458e-10,4.9006832166983536e-15,3.0894133574968146e-10,4.5707970238395891e-09,3.264259800631651e-14,2.4229239472070992e-13,1.3872540901452762e-12,2.0332597957127577e-12,1.4841953467459496e-17,4.9744766275626257e-10,6.7516246495028821e-16,1.3345120683594081e-09,1.0594446179171119e-10,0.00069853383630225628,2.9551395690739891e-10,4.1720328273396499e-09,8.7629554507907389e-06,6.5095872495132159e-27,4.4831784458278808e-16,4.6344990148407697e-09,1.9890245510020107e-10,1.1392426382584229e-17,0.88129999999999997,0.0,0.0,0.0,0.003927510081960372,0.108541088232867,9.9999802989244924e-05,0.00017957103073230058,0.00057614827681756796,0.00019347478053813536,1.4176228004175808e-10,1.9453933771537548e-05,4.5055764575862527e-09,9.1230684654881032e-07,2.0458920739650114e-13,6.6864344595948174e-15,0.00014142448558987573,0.00050224243834634942,0.00098292877027720367,0.00084255237751301021,5.0572538203948974e-13,2.8133368537206145e-08,1.1312611479908524e-11,1.9363366068063098e-07,0.0018119802901119251,3.2470730616080737e-06,2.0318965710478653e-07,5.2502292179981815e-07,7.0547710901970152e-08,6.0683744681239475e-06,2.3598182287888823e-07,0.00050584391765918536,1.2081827655118259e-07,7.293317997744248e-08,7.3418866539712483e-13,0.00019251219707106294,4.5003676131154709e-09,1.9227088374580114e-07,6.0072812368965399e-07,6.2407081097497074e-11,1.5099563041449767e-09,1.3205774369999569e-06,5.2132141938342519e-10,3.3580924734689782e-10,1.3904387431364528e-09,1.6910859913611039e-16,4.6010407863160204e-08,4.6265618432807366e-09,6.8478275697464376e-17,2.8126577280995709e-11,3.9346145790155406e-17,1.0880155262657615e-10,2.9798436475007422e-07,6.9418541353265542e-10,1.7942710547562279e-15,8.9781016639906717e-08,1.9914394447602203e-12,3.6234218917160688e-15,1.1811269521085261e-07
2.0795990549496515e-07,0.0034706337603939113,4.8309506277340726e-09,7.1780775942633266e-07,4.7358668400651166e-10,2.2888319172993178e-06,1.8100054664623556e-05,7.0783643478615569e-05,7.6894120066778239e-21,2.4193038267488435e-23,4.5418742891014951e-15,4.0011621844036602e-10,4.9771167505890595e-15,3.1196333087899197e-10,4.6507556569856425e-09,3.3944055772155672e-14,2.4785949376786453e-13,1.4054320916612229e-12,2.0677835036715792e-12,1.5193705652279718e-17,5.0615886918100875e-10,6.9576069885265059e-16,1.3491363179153838e-09,1.0821982446311427e-10,0.00070073004956913232,2.9645412687250676e-10,4.201827586635538e-09,8.8527406752663209e-06,6.7338693672461148e-27,4.6344308869863513e-16,4.7129593944227182e-09,2.0299621216478382e-10,1.1607399825093613e-17,0.88129999999999997,0.0,0.0,0.0,0.0039138161447167452,0.10854040687114834,9.9999802923417345e-05,0.00017980600220536246,0.00057472434802591417,0.00019229739473740795,1.4141075013730331e-10,1.9335428670006369e-05,4.4925155370630941e-09,9.1004459317257878e-07,2.0334293684374949e-13,6.6698540634397035e-15,0.00014174525345593455,0.00050493796007883924,0.00098543355555198091,0.00084529241936619887,5.0843475305635694e-13,2.828455258074902e-08,1.1338597556154748e-11,1.9416329344443818e-07,0.0018175886784478777,3.2683884004156719e-06,2.0452264462196699e-07,5.284994324508002e-07,7.1016285116955788e-08,6.1350981453849463e-06,2.3454592539182657e-07,0.00050670459358414252,1.2102284392732063e-07,7.3056669904308872e-08,7.3249145070435648e-13,0.00019384763091283557,4.5838531465620904e-09,1.9286807220678361e-07,6.0816447788427302e-07,6.2354264835072732e-11,1.5098430426331286e-09,1.3270534546965386e-06,5.2387361274513041e-10,3.3745324237823237e-10,1.3972461863624303e-09,1.6993653721856479e-16,4.6641415983764027e-08,4.689987347862779e-09,6.9417043909508702e-17,2.8512318880510699e-11,3.9885541833028441e-17,1.1036324827912948e-10,3.0226350664033221e-07,6.9763598195889693e-10,1.8031748728759111e-15,9.154188752347642e-08,2.0304974589491697e-12,3.6414026141467553e-15,1.1940862411016327e-07
2.0891898744160078e-07,0.00347064064826601,4.9101650814943016e-09,7.2117958530396352e-07,4.739260818063981e-10,2.3017497466456951e-06,1.8103796648863538e-05,7.1153163171319109e-05,7.9111646603655194e-21,2.4474452879730991e-23,4.6951222581079606e-15,4.0499699940740432e-10,5.0542987773362742e-15,3.1500081798793463e-10,4.7316010029475431e-09,3.5289252839799512e-14,2.5351629048749384e-13,1.4237630880430182e-12,2.1026752993760411e-12,1.5551288461016252e-17,5.1496339558121771e-10,7.1684929128244706e-16,1.3638142979301852e-09,1.1052842433163836e-10,0.00070291289414222042,2.9738820618086025e-10,4.2316123748339339e-09,8.9427845420851889e-06,6.9649261923088348e-27,4.7897158204566087e-16,4.7922353617890746e-09,2.0714501597836677e-10,1.1825159677055125e-17,0.88129999999999997,0.0,0.0,0.0,0.0039001892754250149,0.10853972990775375,9.9999802900751895e-05,0.00018003783392225417,0.00057329882031669931,0.0001911270366693701,1.4105883974584225e-10,1.9217632463404971e-05,4.4795186729463242e-09,9.0777989102953722e-07,2.0210412145423129e-13,6.6532557199033436e-15,0.00014206189088278916,0.00050762541441421263,0.00098792624409798648,0.00084801604487872383,5.1113598284872523e-13,2.8435284483901331e-08,1.1364254524690852e-11,1.9468762635102376e-07,0.001823180797682838,3.2896906628482546e-06,2.0585480215438937e-07,5.3197382853897181e-07,7.1484571064979643e-08,6.202031308172725e-06,2.3311859538332349e-07,0.00050755417090095052,1.2122476321997688e-07,7.3178561280681353e-08,7.3079173899354584e-13,0.00019518080094722679,4.6683597390769763e-09,1.9346352629273802e-07,6.1564093700860134e-07,6.2301131202698316e-11,1.5097207646340516e-09,1.3335141030433101e-06,5.264197231777681e-10,3.3909331909085186e-10,1.4040374051082026e-09,1.7076250203960673e-16,4.7276638183303096e-08,4.7538359932389265e-09,7.0362075077274159e-17,2.8900636594818083e-11,4.0428536435683648e-17,1.1193614203689277e-10,3.0657335302962382e-07,7.0107571912566811e-10,1.8120506397342614e-15,9.3325188794127009e-08,2.0700530033831042e-12,3.6593266887511165e-15,1.207109685506051e-07
2.0987806938823642e-07,0.0034706475017099838,4.9901657824994906e-09,7.2454206168943867e-07,4.7425918501050391e-10,2.3146442182080791e-06,1.8107487407974405e-05,7.1521507182591642e-05,8.1385091863565339e-21,2.4757387261851408e-23,4.852573382815062e-15,4.0990413906558415e-10,5.1322329270785535e-15,3.1805385240630587e-10,4.8133365652916814e-09,3.6679372301712798e-14,2.5926355356389649e-13,1.4422480138919189e-12,2.1379368882398326e-12,1.5914752422752164e-17,5.2386149692908696e-10,7.3843646362238042e-16,1.3785455670631836e-09,1.1287048823016563e-10,0.00070508244991260012,2.9831622954900052e-10,4.261386434543667e-09,9.0330840807540912e-06,7.2029344214745865e-27,4.9491101458864701e-16,4.8723293094879813e-09,2.1134914149182969e-10,1.2045725578408335e-17,0.88129999999999997,0.0,0.0,0.0,0.0038866290240020442,0.10853905730717525,9.9999802921939862e-05,0.00018026654661204908,0.00057187181596098731,0.00018996368965274249,1.4070657885542769e-10,1.9100543439645152e-05,4.4665854255242375e-09,9.0551293311006374e-07,2.0087274322260274e-13,6.6366408434413208e-15,0.0001423744351622362,0.00051030478696826795,0.00099040689502201125,0.00085072334071541308,5.1382905737642633e-13,2.8585563431091233e-08,1.1389585351604311e-11,1.9520670579516279e-07,0.001828756727501809,3.3109797736769542e-06,2.0718612510775073e-07,5.354460967261962e-07,7.1952566925182387e-08,6.2691712242527782e-06,2.3169981263372705e-07,0.00050839276403262209,1.2142406180877165e-07,7.3298870634619046e-08,7.2908968460595575e-13,0.00019651167260523227,4.7538929176348534e-09,1.9405725450826193e-07,6.2315734075163349e-07,6.2247690471127907e-11,1.5095896823508742e-09,1.3399593609541515e-06,5.2895974269719163e-10,3.4072947234178682e-10,1.4108123780667524e-09,1.7158649100782412e-16,4.7916062694563679e-08,4.8181065933697054e-09,7.1313351646053664e-17,2.9291523230506017e-11,4.0975119511563507e-17,1.1352020699084034e-10,3.1091383024608239e-07,7.0450463424746496e-10,1.8208983805193351e-15,9.5131023473629137e-08,2.1101083631970633e-12,3.6771941663948711e-15,1.2201970837035918e-07
2.1083715133487206e-07,0.0034706543208787312,5.0709544860155199e-09,7.2789518105445007e-07,4.7458598383692131e-10,2.3275153428871172e-06,1.8111128367701817e-05,7.1888676679900427e-05,8.371566610147875e-21,2.5041884019514743e-23,5.0143139516568873e-15,4.1483755744255609e-10,5.210922851747092e-15,3.2112248992795086e-10,4.8959658238171622e-09,3.8115620786519931e-14,2.6510205091205404e-13,1.4608878097930058e-12,2.1735699792442047e-12,1.628414797561075e-17,5.3285342442035642e-10,7.6053050508498553e-16,1.3933296869157308e-09,1.1524624196450013e-10,0.00070723879657796039,2.9923823192508319e-10,4.2911490195090594e-09,9.1236363445802217e-06,7.4480747254197979e-27,5.1126915522189837e-16,4.9532436037719002e-09,2.156088605975839e-10,1.2269117205724444e-17,0.88129999999999997,0.0,0.0,0.0,0.0038731349443831215,0.10853838903413075,9.9999802987675229e-05,0.0001804921608671373,0.00057044345460319917,0.00018880733610664746,1.4035399680804313e-10,1.8984159796617287e-05,4.4537153590768944e-09,9.0324390824655374e-07,1.9964878319680071e-13,6.6200108180347368e-15,0.00014268292338134213,0.00051297606439969245,0.00099287556705110274,0.00085341439353059574,5.1651396364310772e-13,2.8735388665422062e-08,1.1414592986842532e-11,1.9572057795656395e-07,0.0018343165470493519,3.3322556628409739e-06,2.0851660921097963e-07,5.3891622454638392e-07,7.2420270995623301e-08,6.3365151809688209e-06,2.3028955582194688e-07,0.00050922048639790221,1.2162076683185652e-07,7.3417614348414912e-08,7.2738543863735939e-13,0.00019784021212907273,4.8404581925224414e-09,1.946492653001944e-07,6.3071352929585961e-07,6.2193952705261106e-11,1.5094500038957471e-09,1.3463892086908858e-06,5.3149366384683969e-10,3.4236169732790994e-10,1.4175710853390008e-09,1.7240850170304173e-16,4.8559677675028321e-08,4.8827979547193126e-09,7.2270855950186037e-17,2.9684971548127977e-11,4.1525280910358741e-17,1.1511541596205246e-10,3.152848638760324e-07,7.07922737387663e-10,1.8297181225737041e-15,9.695949343645472e-08,2.150665798077756e-12,3.6950051022946861e-15,1.2333482342540534e-07
2.1170032508684413e-07,0.0034706604289518896,5.1443394884180854e-09,7.3090498339880549e-07,4.7487388218069527e-10,2.3390794045345663e-06,1.8114363797598864e-05,7.2218126054711515e-05,8.5863044080566294e-21,2.5299344878688872e-23,5.1636201438258011e-15,4.1930003645476305e-10,5.2823929966308868e-15,3.2389765083606723e-10,4.9710991235845071e-09,3.9448701289877446e-14,2.7043533787971689e-13,1.4777968222280006e-12,2.2059588109113335e-12,1.6621717097059875e-17,5.4102658508556339e-10,7.8085543204516742e-16,1.406680222177235e-09,1.1741341092705091e-10,0.00070916828049922415,3.0006291484231203e-10,4.3179249272585073e-09,9.2053470458828769e-06,7.674951019028556e-27,5.2635596219560863e-16,5.0267697994503372e-09,2.1949036255135196e-10,1.2472601958770328e-17,0.88129999999999997,0.0,0.0,0.0,0.0038610464841785947,0.10853779125945601,9.9999803085500921e-05,0.00018069258144438123,0.0005691568659300588,0.0001877725820935135,1.4003642211047209e-10,1.8880016058134286e-05,4.4421859620959083e-09,9.0120017137595614e-07,1.985535453306832e-13,6.6050319623029173e-15,0.00014295712533081049,0.00051537328256356365,0.00099508717815382152,0.00085582252488284498,5.1892338551139956e-13,2.88698428730617e-08,1.1436825954510777e-11,1.9617864866440679e-07,0.0018393066753373899,3.3513926047439885e-06,2.0971332441192465e-07,5.4203749995913176e-07,7.2840953866691204e-08,6.3972969706752483e-06,2.2902759587903657e-07,0.00050995623494845121,1.2179560608797323e-07,7.3523158490362971e-08,7.2584986567320135e-13,0.00019903387647591928,4.9192539230331005e-09,1.9518061355051599e-07,6.3754798331306214e-07,6.2145342900178978e-11,1.5093171121728788e-09,1.3521628807183309e-06,5.3376897303399795e-10,3.4382733745071893e-10,1.423639999399961e-09,1.7314661804178975e-16,4.9142504160901485e-08,4.9413789383512392e-09,7.313791984863763e-17,3.0041259252036527e-11,4.2023477195386618e-17,1.1656060949426341e-10,3.1924485778748471e-07,7.1098979496986866e-10,1.8376319758674495e-15,9.8624552839068337e-08,2.1875986106457326e-12,3.7109866506061313e-15,1.2452386116756729e-07
2.125634988388162e-07,0.0034706665094981675,5.2183654090405355e-09,7.3390719694060079e-07,4.7515625673669476e-10,2.3506245774591572e-06,1.8117560992173267e-05,7.2546626065538502e-05,8.8058602937361024e-21,2.5558090362379752e-23,5.3165360348485854e-15,4.2378367888588332e-10,5.3544809646243145e-15,3.2668553714359802e-10,5.0469616198663221e-09,4.082105668314035e-14,2.7584370467920051e-13,1.4948327402765349e-12,2.2386511976704201e-12,1.6964168227757925e-17,5.4927612315517433e-10,8.0160385817749716e-16,1.4200728983398917e-09,1.1960821386065055e-10,0.00071108718724319459,3.0088277405572024e-10,4.3446904165998522e-09,9.2872579727512839e-06,7.9078901889526378e-27,5.4179405547871584e-16,5.1009640591945052e-09,2.2341730691276868e-10,1.2678405915345677e-17,0.88129999999999997,0.0,0.0,0.0,0.0038490109455190436,0.10853719693629452,9.9999803220484119e-05,0.00018089052367799879,0.0005678693564653474,0.00018674346380948015,1.3971863101715826e-10,1.8776440712055596e-05,4.4307070799486045e-09,8.991550417816911e-07,1.9746428501917475e-13,6.590042899089303e-15,0.00014322809848054294,0.00051776392542128786,0.00099728917589086063,0.00085821763268766646,5.2132617336548795e-13,2.9003928536442621e-08,1.1458801639990505e-11,1.9663257204765036e-07,0.0018442838749116294,3.3705187404097183e-06,2.1090935426612633e-07,5.4515702437512363e-07,7.3261398026726164e-08,6.4582399024718706e-06,2.2777250677651967e-07,0.00051068335048865866,1.2196838578246624e-07,7.3627459350763727e-08,7.2431274283963991e-13,0.00020022560162569113,4.9988940947260188e-09,1.9571058355944493e-07,6.4441441820845293e-07,6.2096507524827413e-11,1.5091775685839049e-09,1.3579240430743278e-06,5.3603933221964772e-10,3.4528978903014593e-10,1.4296957107076888e-09,1.7388312862903388e-16,4.9728706538794641e-08,5.0002988855294598e-09,7.4010000785652072e-17,3.0399610677524357e-11,4.2524556162969104e-17,1.1801478727165616e-10,3.2322948627588541e-07,7.1404811213648912e-10,1.8455231969043779e-15,1.0030810104138783e-07,2.2249415247900368e-12,3.7269224944432123e-15,1.2571803189258452e-07
2.1342667259078827e-07,0.0034706725626296167,5.2930334668263646e-09,7.3690181729486383e-07,4.7543343028653625e-10,2.3621508746217602e-06,1.8120720906363017e-05,7.2874177742831271e-05,9.0303267425524266e-21,2.5818116506619019e-23,5.4731268310378495e-15,4.2828842712768828e-10,5.4271894528561315e-15,3.2948619047017303e-10,5.123555800148435e-09,4.2233617067974742e-14,2.8132770944933434e-13,1.5119962620662897e-12,2.2716483932161999e-12,1.731153794363402e-17,5.5760221396060068e-10,8.2278198627456411e-16,1.4335074019123154e-09,1.2183081320236318e-10,0.00071299557446733006,3.0169783471921527e-10,4.3714449664042764e-09,9.3693670267898176e-06,8.1470317954483001e-27,5.5758926391934367e-16,5.1758280536100496e-09,2.27389885471909e-10,1.2886543498294222e-17,0.88129999999999997,0.0,0.0,0.0,0.0038370280114801199,0.10853660603940614,9.9999803393136389e-05,0.00018108600229708828,0.00056658100810801526,0.00018571996668272425,1.3940064360855266e-10,1.8673432269071363e-05,4.4192784031952796e-09,8.9710864869295743e-07,1.9638098659980195e-13,6.575044575534176e-15,0.00014349586942324035,0.00052014798534723685,0.00099948160228968165,0.00086059978003809963,5.2372231983415069e-13,2.9137645221947744e-08,1.148052215878158e-11,1.970823812977239e-07,0.0018492482023526133,3.3896340289896376e-06,2.1210469629837536e-07,5.4827479043764894e-07,7.36816024717814e-08,6.5193420400855448e-06,2.2652427082335652e-07,0.00051140191360373279,1.2213912519471353e-07,7.3730528567861762e-08,7.227741737086452e-13,0.00020141536462459574,5.0793826898409771e-09,1.9623918136547784e-07,6.5131271857515982e-07,6.2047453495589048e-11,1.5090315164187967e-09,1.3636726840924627e-06,5.3830473703397942e-10,3.4674904925138983e-10,1.4357382075994879e-09,1.7461803204632804e-16,5.0318276028326816e-08,5.059556911499228e-09,7.4887085665872205e-17,3.0760020457057443e-11,4.3028510288795429e-17,1.1947792895012336e-10,3.2723869363503578e-07,7.1709769782769966e-10,1.8533918097317313e-15,1.0201020990708646e-07,2.262696134525197e-12,3.7428126823678757e-15,1.2691732095873583e-07
