Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107)
3.298797855830156e-11,0.00283703703376316,2.3270827551955174e-20,8.0332198377542385e-16,2.3538954094616654e-15,9.0067198170177961e-19,2.0009702676567366e-13,8.1360772738531013e-21,-2.9842904904150124e-29,-1.7158371827515249e-26,-1.1049038020868024e-34,1.4532323151266447e-21,8.0712226139829213e-24,9.5665916832777481e-19,-2.7578928619318729e-26,-3.2184463086636421e-29,3.4870599742615173e-34,3.5604152439214866e-28,2.7310418058507448e-35,5.333834365885957e-40,-2.7422601918474781e-30,-9.3954426635939973e-24,2.3507563327450583e-24,-1.375552737868447e-21,9.0536738492362686e-15,3.1115744226592523e-25,4.3171320889071085e-28,2.5874139520260971e-22,-2.4235540540382669e-39,-7.5471419351079256e-31,2.0522433837822933e-27,2.3034074204400282e-35,6.1321600869736831e-45,0.88129999999999997,0.0,0.0,0.0,0.0098899243620473795,0.10880299801493096,9.9999999999999124e-05,4.6871061730279298e-09,3.3667840430523358e-08,3.1965342890932175e-08,2.2427169613352755e-14,1.8435229424860042e-09,7.1281929262664709e-11,1.413232455839971e-10,3.9275747861166649e-17,1.9463976211707749e-18,1.0882610554274302e-16,9.6021306603356536e-14,1.5457875040483738e-09,2.2896784137752418e-12,1.9100761951141315e-21,2.9634942984334355e-20,1.1578810377332939e-23,3.7486737293123839e-22,1.7130253489191479e-09,1.0167540607955353e-24,5.6213153349782872e-27,1.2421936108557027e-28,1.9649407971277037e-31,1.4354915116024241e-32,3.0169011880197911e-13,9.0460336223275145e-15,4.71200858560314e-18,2.9281536912206969e-18,1.0047810541436101e-17,6.7298459788929056e-23,-6.5695254616738774e-23,3.9608667470980761e-16,6.1802175415972418e-30,9.1106604682806026e-16,1.644101945883572e-15,4.4928535705686033e-17,4.8057475237541037e-20,3.6180766502656254e-20,4.437920094363603e-20,2.996014786499948e-26,2.8533321281782348e-22,1.1044854566736914e-23,3.427123789560832e-31,3.37763148878042e-26,1.9397495081404476e-31,3.0324097954974581e-27,1.4995782990845779e-24,1.3173815562504606e-16,4.6500677236999186e-22,1.3472796076610279e-28,1.4833965550959432e-33,1.047466030607262e-21,8.7801866870300761e-19,1.7191095943629081e-21,6.8881213691632235e-26,3.8937197404958361e-28
3.580810403172949e-11,0.0028370370328491303,2.5814791804962591e-20,8.8902317242063746e-16,2.4002814457240419e-15,1.160572508700998e-18,2.3456637532641192e-13,1.0739546041383423e-20,-2.9626924185981411e-29,5.3183875079646538e-29,-1.0983949222961453e-34,1.4521461940921297e-21,8.0363516824145029e-24,9.6369865522286829e-19,-2.5225010119534798e-26,-3.2184463114468507e-29,4.1792817922739631e-34,3.9080631481758649e-28,3.35622234618834e-35,5.3246573066578646e-40,2.0670662820015567e-29,-9.3859799851036816e-24,2.7778115175127332e-24,-1.375560256298628e-21,1.1530957571701382e-14,4.3048300589250226e-25,6.2182204152500056e-28,3.6201226522092248e-22,-2.6411251536013685e-39,-8.5538314779901344e-31,2.6374374277591652e-27,3.2318240980462642e-35,9.2708439029802157e-45,0.88129999999999997,0.0,0.0,0.0,0.009889917895782847,0.10880299769268548,9.999999999999911e-05,5.0877971346963733e-09,3.6545380298276091e-08,3.454613158481974e-08,2.4343996643519604e-14,2.1529767406417471e-09,7.1281878934474698e-11,1.5407847796031732e-10,4.5868600502762779e-17,2.1220713614997665e-18,1.4193552092041055e-16,1.1314427944120605e-13,1.6807631111158401e-09,2.6978067952146571e-12,2.0862398849800193e-21,3.7828214660731627e-20,1.3622673994390572e-23,4.7915170596734138e-22,1.8626039239192219e-09,1.411614817818583e-24,8.4731294799457121e-27,1.8736980422691282e-28,3.2204195262266396e-31,2.3225315232997208e-32,3.5350091221646499e-13,1.1521188406196768e-14,6.0102482710356183e-18,3.7588253078644442e-18,1.0239734993177881e-17,9.514002073838298e-23,-6.4595464212563646e-23,4.6808876998217964e-16,9.324789253691121e-30,9.4436626048910548e-16,1.8521971705199825e-15,5.5378752128199066e-17,5.9407499272130198e-20,4.4730652306334413e-20,5.8006876983969024e-20,3.9160061947716238e-26,3.354216757182666e-22,1.4039390778084895e-23,4.3563054362044342e-31,3.9824580665275247e-26,2.4656657481965581e-31,3.4471119134492099e-27,1.8089201070412058e-24,1.5638453290745037e-16,5.5200863727693667e-22,1.7488216455233356e-28,1.9258912100214223e-33,1.2434605976830843e-21,1.135573964664294e-18,2.1191063110767004e-21,8.4914447022268546e-26,4.7997346945910937e-28
3.862822950515743e-11,0.0028370370318756537,2.8422061830060605e-20,9.7637667943437934e-16,2.4455695906822914e-15,1.4664858640596471e-18,2.7173421288215139e-13,1.3904446419414845e-20,-2.9412506575011462e-29,2.6687865093044319e-27,-1.0917926303790753e-34,1.4510754378807297e-21,8.0016401538699534e-24,9.707872330820749e-19,-2.2759345362392296e-26,-3.2184463142126719e-29,4.9358168245612501e-34,4.2582795700114917e-28,4.0619511035650861e-35,5.3154961946192996e-40,4.8149319952496935e-29,-9.3765356076251236e-24,3.2402966145551051e-24,-1.3755677723315787e-21,1.441479443674989e-14,5.809376985143125e-25,8.7905187084724444e-28,4.9369894163338293e-22,-2.8560948619401537e-39,-9.6084812629453688e-31,3.3243105492592013e-27,4.4193069418108336e-35,1.3586791490872096e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899114294950657,0.1088029973494824,9.9999999999999097e-05,5.4884869376868299e-09,3.942291502787752e-08,3.7105956040913419e-08,2.6260820236364011e-14,2.4833854958988413e-09,7.1281827492660384e-11,1.6683365891963003e-10,5.2907896150824286e-17,2.2977443936704839e-18,1.8155944117549905e-16,1.3167285357788468e-13,1.8157386247441646e-09,3.1393874141714555e-12,2.263023781727818e-21,4.7394225686606951e-20,1.5829344698083214e-23,6.0100441719022653e-22,2.0121824011943941e-09,1.9109741599224746e-24,1.2374499374974563e-26,2.7383418089829777e-28,5.0815473143126627e-31,3.6234149969760198e-32,4.0910015176889225e-13,1.4402540708889431e-14,7.5229325937144235e-18,4.7306679692146839e-18,1.0432414237822878e-17,1.3112644369944791e-22,-6.3496470532023002e-23,5.4607591760310051e-16,1.3631763527965105e-29,9.7634234514357582e-16,2.0650574440978588e-15,6.7086919891563361e-17,7.2144415076883155e-20,5.4325865087802878e-20,7.405859806101001e-20,4.9996415654842901e-26,3.8944190046671456e-22,1.7516442976454777e-23,5.4352085076714304e-31,4.6356726200778075e-26,3.0763242409471841e-31,3.8933885459556704e-27,2.1569666427975332e-24,1.8312588999957232e-16,6.4640623439117765e-22,2.2302495602120492e-28,2.4564830779747752e-33,1.4561172401191304e-21,1.4391217742112778e-18,2.5672842418887814e-21,1.0287966760699593e-25,5.8148871207925393e-28
4.1448354978585364e-11,0.0028370370308443906,3.109257522446928e-20,1.0653435999047648e-15,2.4897972035281351e-15,1.8221516983906445e-18,3.1159339416450819e-13,1.770270894840186e-20,-2.9199640758675147e-29,2.8841503556301313e-27,-1.0850924070830448e-34,1.450007856074387e-21,7.9670714344593439e-24,9.7792772695010156e-19,-2.0173587617294602e-26,-3.2184463169624954e-29,5.7570745386243423e-34,4.6110839533692444e-28,4.8524613251226576e-35,5.3063507149449869e-40,8.0017392026785565e-29,-9.3670935850049609e-24,3.7381655624565844e-24,-1.3755752767698495e-21,1.7733624105163077e-14,7.6740638404081682e-25,1.2201497858038417e-27,6.5861644599047331e-22,-3.0684871514940142e-39,-1.0710808073387994e-30,4.1209568077529947e-27,5.911138396827272e-35,1.9387104414239393e-44,0.88129999999999997,0.0,0.0,0.0,0.0098899049631840253,0.10880299698590537,9.9999999999999083e-05,5.8891755820009456e-09,4.2300444554324755e-08,3.9645400028367528e-08,2.8177640347728286e-14,2.8341654790926839e-09,7.1281792809582409e-11,1.7958885300167543e-10,6.0381198521091277e-17,2.4734176065869025e-18,2.2839073866456347e-16,1.5160742599158195e-13,1.9507140366401292e-09,3.6144201681092009e-12,2.4404289185655946e-21,5.8435378177456174e-20,1.8198985199212229e-23,7.4176269838901908e-22,2.1617607715612262e-09,2.5316068301010304e-24,1.7589118647317841e-26,3.8950066372368531e-28,7.7615342225855983e-31,5.4788609614118108e-32,4.6842557559226902e-13,1.7718504855298118e-14,9.2651601081821921e-18,5.8539174560084883e-18,1.0625898662724277e-17,1.7681599903270543e-22,-6.2398295093401114e-23,6.3004210738598711e-16,1.939534758093388e-29,1.0073609490661562e-15,2.282314456428673e-15,8.0080261822100074e-17,8.6298734951250509e-20,6.4989417352700754e-20,9.2679760978943987e-20,6.2567363520432014e-26,4.473719764693261e-22,2.1507797451329529e-23,6.6736961009756091e-31,5.3370034709558213e-26,3.7773074956924466e-31,4.3719911820248083e-27,2.5462450014209348e-24,2.1195694167014402e-16,7.4818090556729044e-22,2.8012827143278396e-28,3.085896669735704e-33,1.6853939223244439e-21,1.792407363961517e-18,3.0646896495591063e-21,1.2281884558246525e-25,6.9415470572648096e-28
4.42684804520133e-11,0.002837037029756951,3.3826280695734025e-20,1.1558864415688331e-15,2.5330038617307364e-15,2.2312999128059286e-18,3.5413696834183995e-13,2.2210162895651025e-20,-2.8988315506279898e-29,-6.4436441610405757e-27,-1.0782897415971115e-34,1.4489506025396e-21,7.9326588348489747e-24,9.8512241717543499e-19,-1.7459372618285741e-26,-3.2184463196944288e-29,6.6434677417274103e-34,4.966496662878808e-28,5.7320326599317666e-35,5.2972210923057134e-40,1.1659814134165959e-28,-9.3576678845485141e-24,4.2713723702271436e-24,-1.3755827774663072e-21,2.1515420274130509e-14,9.9509993269140766e-25,1.6643831235392233e-27,8.6195541511916021e-22,-3.2783257699157253e-39,-1.1860534019902406e-30,5.0354597033739861e-27,7.7565563393547334e-35,2.7029444040293489e-44,0.88129999999999997,0.0,0.0,0.0,0.0098898984968497205,0.10880299660252186,9.999999999999907e-05,6.2898630676403741e-09,4.5177968889694409e-08,4.216503105576231e-08,3.0094456984838548e-14,3.2047492204610721e-09,7.1281752266035788e-11,1.9234404764708984e-10,6.8276417734045097e-17,2.6490908272692726e-18,2.8314222922906235e-16,1.7294840831608177e-13,2.0856893572989018e-09,4.1229049539300281e-12,2.6184553082456184e-21,7.1053282270262723e-20,2.0731965898231021e-23,9.0276467968532624e-22,2.311339046657343e-09,3.2914967370555294e-24,2.442073617494101e-26,5.4116141628826215e-28,1.1525161200023302e-30,8.062350269563784e-32,5.3141632878799159e-13,2.1497029622190561e-14,1.1251781874017416e-17,7.1386414120720032e-18,1.082021559870988e-17,2.3393232305818221e-22,-6.1300918060051077e-23,7.1998133496953397e-16,2.6955114556296233e-29,1.0377015651461225e-15,2.5036882974507973e-15,9.4384071459818326e-17,1.0189874212382001e-19,7.674263847751346e-20,1.1400406755714346e-19,7.6963165026473515e-26,5.0919084664500504e-22,2.6044456538229954e-23,8.0813880568370691e-31,6.0861894876871142e-26,4.5740603387578674e-31,4.8835928450700088e-27,2.9793019607187501e-24,2.4287242405505567e-16,8.5731406811652058e-22,3.4722574313089154e-28,3.8255376555963347e-33,1.9312487787955833e-21,2.1991665548320437e-18,3.6122945918323738e-21,1.4477097218539139e-25,8.1819164365981348e-28
4.834475760050897e-11,0.0028370370280890204,3.7889243412587502e-20,1.2894713183789058e-15,2.5937225325442577e-15,2.9247628046983419e-18,4.2036103545217554e-13,3.0141349328382275e-20,-2.8685560990709288e-29,-8.4605199420830065e-27,-1.0682667599970747e-34,1.4474123577837044e-21,7.8831723907757869e-24,9.9562279835831556e-19,-1.3292235807226591e-26,-3.2184463236133679e-29,8.0406439718534608e-34,5.4848719228011261e-28,7.1695821257835086e-35,5.2840525217890889e-40,1.7845692693610878e-28,-9.3440523560074849e-24,5.1044430430263423e-24,-1.3755936010636548e-21,2.7855691354370417e-14,1.4083704747260493e-24,2.5339519463014903e-27,1.2351507036828064e-21,-3.5771660562899797e-39,-1.3605598942148011e-30,6.5819802496079366e-27,1.1157890860483941e-34,4.2181783788954323e-44,0.88129999999999997,0.0,0.0,0.0,0.0098898891502135506,0.10880299601448178,9.9999999999999056e-05,6.8690243432054149e-09,4.933720260253179e-08,4.5773066448561984e-08,3.2865063715397024e-14,3.7742835418117364e-09,7.12816853620311e-11,2.1078066862679248e-10,8.0410245226034043e-17,2.9030125176886839e-18,3.7776824648485207e-16,2.0628164514954789e-13,2.2807857680677296e-09,4.917001901868679e-12,2.876876683320189e-21,9.2282630483234222e-20,2.4683073887711239e-23,1.1739805621607744e-21,2.5275429115729523e-09,4.6752026639521795e-24,3.7866525925669502e-26,8.3996773655015498e-28,1.955299165233661e-30,1.3520743222534127e-31,6.2882211530001955e-13,2.7831805144417791e-14,1.4584819010289422e-17,9.3010569011983286e-18,1.110259396752445e-17,3.4056999804550033e-22,-5.9716180647312592e-23,8.6052585573550675e-16,4.1855993723147628e-29,1.0807787517898718e-15,2.8305236840180972e-15,1.1742329002016868e-16,1.2705606025027648e-19,9.5697314404031362e-20,1.4985176433365398e-19,1.0116352818037334e-25,6.0537727351496415e-22,3.3626803356670734e-23,1.0434135227723596e-30,7.2531503317582883e-26,5.9057139255153875e-31,5.6826296153472542e-27,3.6878195367603192e-24,2.9123164531776964e-16,1.0280250958274489e-21,4.6411118389020463e-28,5.1141387960633858e-33,2.3158278023942153e-21,2.8891734812824237e-18,4.4943841012021911e-21,1.8013281209888039e-25,1.0179926688980664e-27
5.2421034749004646e-11,0.002837037026311549,4.2084058646276912e-20,1.4261691234339561e-15,2.652493091594755e-15,3.7489329938951312e-18,4.9215968000659619e-13,3.9976221839520824e-20,-2.8385968448610713e-29,3.605346929432909e-26,-1.0580066188655657e-34,1.4458292716026801e-21,7.8340424507288044e-24,1.0062479860936608e-18,-8.8140904601105088e-27,-3.2184463274897894e-29,9.5760459213515414e-34,6.0088085391554128e-28,8.8155054992250124e-35,5.2709175517541033e-40,2.5180951414781992e-28,-9.3305047148508213e-24,6.0111090566270079e-24,-1.3756044361653042e-21,3.5302088833391107e-14,1.937249079065838e-24,3.7422887440437713e-27,1.7185014294715121e-21,-3.8707904310767891e-39,-1.5448334310147114e-30,8.4159375809182832e-27,1.5585936213809871e-34,6.3523068257882828e-44,0.88129999999999997,0.0,0.0,0.0,0.0098898798035287425,0.10880299538782034,9.9999999999999043e-05,7.4481831980170409e-09,5.3496425562498015e-08,4.9342466989996871e-08,3.5635663245141043e-14,4.3824336777266872e-09,7.1281642305002187e-11,2.2921719556790961e-10,9.3366778308312319e-17,3.1569329129313671e-18,4.9274853647279447e-16,2.425554522517928e-13,2.4758819714711339e-09,5.7809880020856988e-12,3.1365957429693859e-21,1.1731832664884969e-19,2.897908599769232e-23,1.4943584191138367e-21,2.7437465589196741e-09,6.452599978789252e-24,5.6639048461614527e-26,1.2576558458376334e-27,3.1768490919712939e-30,2.1745981875349827e-31,7.3358693287012244e-13,3.5271735367555824e-14,1.8502182970703617e-17,1.1850809383304197e-17,1.1386779774841847e-17,4.8145066532247228e-22,-5.8133061415614924e-23,1.0135189276217809e-15,6.2695674763758985e-29,1.1233423478899162e-15,3.1650606110506816e-15,1.433181226212864e-16,1.553649834174222e-19,1.1702751300853547e-19,1.9193984604218334e-19,1.2957668295446859e-25,7.0958817973612183e-22,4.2500079080914697e-23,1.3187449094150283e-30,8.5188498718918008e-26,7.4640880757139075e-31,6.553581901109521e-27,4.5008938526548514e-24,3.4391899345056857e-16,1.2140153471567363e-21,6.0771706627166259e-28,6.6974796042625756e-33,2.7348298645961614e-21,3.7099023353858212e-18,5.4858759276106902e-21,2.1988161500501662e-25,1.2425749798708495e-27
5.649731189750032e-11,0.0028370370244289213,4.6410648304456688e-20,1.5658799307585668e-15,2.7094035340124664e-15,4.7149669491830549e-18,5.6951399601071152e-13,5.1986087486307695e-20,-2.8089504856388008e-29,9.0808624066365657e-27,-1.0474955116063259e-34,1.444319367091352e-21,7.7851680953600069e-24,1.0170062864611425e-18,-3.9998850722499018e-27,-3.2184463313341211e-29,1.1250961605437808e-33,6.538378722747961e-28,1.0683280446650666e-34,5.2578143099045803e-40,3.3762750610142535e-28,-9.3169254066409675e-24,6.9912323544518678e-24,-1.3756152262829187e-21,4.3934197291128212e-14,2.6009406055009346e-24,5.3796687504073344e-27,2.3318177580957105e-21,-4.1592681932606747e-39,-1.7387954264334016e-30,1.0561626156393362e-26,2.1234831836154527e-34,9.2806887697882813e-44,0.88129999999999997,0.0,0.0,0.0,0.0098898704567952841,0.10880299472408275,9.9999999999999029e-05,8.0273396320802351e-09,5.7655637730301236e-08,5.2874777952677365e-08,3.8406255545753055e-14,5.0276544606976277e-09,7.1281577811811607e-11,2.4765366611718828e-10,1.0711309736074236e-16,3.4108525315049045e-18,6.3043007152054986e-16,2.8177122098650939e-13,2.6709779885198866e-09,6.7148629436952912e-12,3.3976135857947945e-21,1.4645864123621071e-19,3.3623206510435054e-23,1.8679923386531907e-21,2.9599500120023033e-09,8.691400212581037e-24,8.2168904808153086e-26,1.8263820256033444e-27,4.975430194371519e-30,3.3752800679501739e-31,8.4554165298978091e-13,4.3896333976833343e-14,2.304612350741426e-17,1.4816536650615234e-17,1.1672743972410884e-17,6.6375610296097834e-22,-5.6551695980178661e-23,1.1789424851148926e-15,9.1085254389463567e-29,1.1657109971869405e-15,3.5069833955525397e-15,1.7213349890675599e-16,1.8689768564272242e-19,1.4078765060125081e-19,2.405710388535338e-19,1.6240699399316151e-25,8.217689039266949e-22,5.2749800486875238e-23,1.6367865003820626e-30,9.882609862434117e-26,9.2642017864231552e-31,7.4980201022341331e-27,5.4262712418388648e-24,4.0091871076254717e-16,1.4152291936324096e-21,7.8185496169887254e-28,8.6176236767032476e-33,3.188129638242041e-21,4.6725308478365559e-18,6.5892638225606392e-21,2.6411739608745745e-25,1.4925034596200293e-27
6.0573589045996e-11,0.0028370370224453426,5.0869018606368455e-20,1.7085106608217078e-15,2.7645561780008285e-15,5.8339791861357714e-18,6.5240580727048273e-13,6.6458596530415754e-20,-2.77961375353222e-29,-6.2158144710168396e-26,-1.0367197003329232e-34,1.442855466983124e-21,7.7366315525428856e-24,1.0279028302427461e-18,1.1755465149159628e-27,-3.2184463351366308e-29,1.3066696733220019e-33,7.0736559270164015e-28,1.2786619822686088e-34,5.2447442404515876e-40,4.3688069198887373e-28,-9.3033993763738794e-24,8.0446752225611837e-24,-1.3756260213632489e-21,5.3829780733702922e-14,3.4199597925734072e-24,7.5507013442260989e-27,3.0965286735004133e-21,-4.4426677202779752e-39,-1.9423715686008779e-30,1.3043294712636269e-26,2.8317298905858302e-34,1.3210212145906956e-43,0.88129999999999997,0.0,0.0,0.0,0.0098898611100131564,0.10880299402475233,9.9999999999999015e-05,8.6064936453999763e-09,6.1814839062500748e-08,5.6371482792186092e-08,4.1176840586270383e-14,5.7084625358049611e-09,7.1281466910439758e-11,2.6609012199798511e-10,1.2161759967344243e-16,3.6647719480638298e-18,7.9322637980648062e-16,3.2393039556877538e-13,2.8660738308002523e-09,7.7186264158048888e-12,3.6599313936559655e-21,1.7999854457008411e-19,3.8619379110097131e-23,2.2990137547048252e-21,3.1761532836814035e-09,1.1464632534869374e-23,1.161178880956666e-25,2.583574423707514e-27,7.5501523033338332e-30,5.0809287157178317e-31,9.6452254522528618e-13,5.3783295706607299e-14,2.8257923410145952e-17,1.8226219680279296e-17,1.1960449898003645e-17,8.9550421245045082e-22,-5.4971964412199742e-23,1.3567784890045256e-15,1.2890152282219497e-28,1.2081001727308803e-15,3.8560790202236305e-15,2.0393215277545334e-16,2.2172380216914439e-19,1.6703022645594595e-19,2.9601935647889735e-19,1.9983944277882333e-25,9.4186809265598904e-22,6.4458519406841888e-23,2.0000998299899649e-30,1.1343792937800361e-25,1.1320553332475179e-30,8.5174285986722008e-27,6.4716839298805491e-24,4.6221509642779696e-16,1.6316112075089817e-21,9.906085675725549e-28,1.0919639317872862e-32,3.6756022483906822e-21,5.7881960653132982e-18,7.8069564969162765e-21,3.1293675658858948e-25,1.7683237258766383e-27
6.464986619449167e-11,0.0028370370203648554,5.545912593763975e-20,1.853970218890066e-15,2.8180349817664758e-15,7.1170422763943026e-18,7.4081768550563265e-13,8.3697574289309931e-20,-2.7505834147995145e-29,3.15991851154108e-26,-1.0256652379602253e-34,1.441228311201657e-21,7.6883360277140136e-24,1.0389453150958984e-18,6.737190005053609e-27,-3.2184463389053031e-29,1.5024576829236956e-33,7.6147208564299445e-28,1.5139481920075548e-34,5.2317055377272302e-40,5.5053706479336639e-28,-9.2898302864352394e-24,9.1713003019132125e-24,-1.3756367631736831e-21,6.5064840489680335e-14,4.4161001837099626e-24,1.0375263634298692e-26,4.0356759645852809e-21,-4.7210564836942062e-39,-2.1554866732734674e-30,1.5885146376517059e-26,3.7065021169940495e-34,1.8382194892654808e-43,0.88129999999999997,0.0,0.0,0.0,0.0098898517631823384,0.10880299329125309,9.9999999999999002e-05,9.1856452379812466e-09,6.5974029586702127e-08,5.9834005618455108e-08,4.3947418383167534e-14,6.423433889522013e-09,7.1281410098992217e-11,2.8452653382465206e-10,1.3684994679823842e-16,3.918690757880454e-18,9.8361237415462391e-16,3.6903447008656049e-13,3.0611694516794218e-09,8.7922781069744261e-12,3.9235494812518907e-21,2.1822975103013875e-19,4.3972243720949223e-23,2.7916000142889744e-21,3.3923563222997145e-09,1.4850683213674786e-23,1.6039549646132851e-25,3.5723264545060282e-27,1.1147370074702684e-29,7.4475064981799839e-31,1.0903710763362107e-12,6.5008554184910372e-14,3.4177929265252554e-17,2.2107203555148147e-17,1.2249911492725523e-17,1.1855800127679168e-21,-5.3393999317083755e-23,1.5470089268834824e-15,1.7830714235173477e-28,1.2506527024536501e-15,4.2122059934774919e-15,2.3877529102952498e-16,2.5991120250295949e-19,1.9580640652990286e-19,3.5853529818021528e-19,2.4204313670172944e-25,1.0698375864075401e-21,7.7705946379982397e-23,2.4111582689033958e-30,1.2901801203886891e-25,1.3647141982749815e-30,9.6132339356432236e-27,7.6448409351594036e-24,5.2779251415716709e-16,1.8631061888827401e-21,1.2383329321293879e-27,1.3651591007159084e-32,4.1971233334945178e-21,7.0679944881774172e-18,9.1413033825177312e-21,3.6643391800379699e-25,2.070567967159794e-27
