Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393)
1.4729039435248814e-05,0.0029656369496436686,9.5243062202881227e-08,1.1190042430668581e-07,6.1327966042354189e-13,2.7197953364675395e-06,1.5049360425563784e-05,0.00043576741013586352,5.2830889665542428e-18,8.8941208966195532e-24,2.5112312955440854e-12,1.6766987069047733e-09,4.383682076650028e-12,2.1920178814535147e-07,1.5622531857400008e-06,3.6126030645004342e-09,1.0181899416113134e-11,9.236141167939986e-09,9.6754526518755147e-08,5.649122798224798e-16,5.097383507792547e-08,3.3092036556026641e-12,1.7251958694485946e-09,8.0459688760466511e-08,0.00057867926821304695,2.6443429471507118e-11,1.1999920699751442e-08,0.00060516665115491089,4.3269617530261045e-24,1.908550280375098e-11,9.1712736745392161e-08,5.2444630691067386e-08,9.0849163076871786e-14,0.88129999999999997,0.0,0.0,0.0,0.00094073727596355548,0.10674096305543468,0.00019283793039496694,2.5278323883872024e-05,1.8068147440595107e-05,5.2187972559661798e-06,9.3663826716985968e-12,1.9831566457980567e-06,3.9390040526820071e-11,6.195257417329933e-08,3.5697022092431692e-14,7.3329374323879402e-16,0.00085851310279846807,0.0027263938777506184,0.00044845139818972099,0.0025060266895728573,1.4198205558220631e-12,4.073513149372806e-08,8.8171841351096905e-12,1.0340179137516737e-07,0.00094129659874289857,1.6354988374346122e-05,4.378031033757707e-06,1.6011427037795666e-06,1.5643998738132877e-06,0.00033654528804169455,1.6770790293749308e-09,6.9293397778250567e-05,3.001931551941232e-08,1.9732804898378634e-08,1.1019014153739612e-14,0.00051204445033812618,3.1007409012402002e-06,4.748477711012993e-08,0.00018404757207439278,9.1073588287022563e-12,2.1671335628512848e-10,2.3448857377163421e-06,2.0062307288225727e-09,1.4569604300293504e-09,4.9435976359437052e-09,2.233185293265567e-15,6.5380156106165155e-07,2.4845469351008971e-07,6.4610452525570197e-15,1.1653616905070762e-10,3.6700020233481699e-15,5.5572251942597468e-10,2.3438422916413781e-06,9.6213240092669967e-09,3.1038705170071841e-14,1.1891063666287129e-05,1.5384170648681926e-10,6.8191779140127066e-14,6.1334669458561956e-05,1.1454920266052857e-07,3.7021921651049574e-12,4.3501778142867872e-14,2.835233191775917e-11,9.2993489234510348e-05,0.00011995443035970014,5.7382821334876472e-13
1.4863625948934744e-05,0.0029656516717286707,9.5673692702729378e-08,1.1204902177111394e-07,6.1626424666240072e-13,2.7236680089561472e-06,1.51450994620212e-05,0.00043739278305193692,5.3700464801736509e-18,8.8929726167694522e-24,2.5397184889025808e-12,1.6869418817104634e-09,4.4549551937542418e-12,2.2248300691192175e-07,1.5902244365749702e-06,3.7023206561682973e-09,1.0314301180303517e-11,9.4623488017173586e-09,9.9051041182551927e-08,5.7496630780391757e-16,5.180443446431198e-08,3.3803876041919338e-12,1.7331947052154721e-09,8.1907384789275885e-08,0.00057943651256301429,2.6502900969283766e-11,1.2092560410229481e-08,0.0006107360256885733,4.4048742384987778e-24,1.9467130206290598e-11,9.2216932999780704e-08,5.2861140197409457e-08,9.3266188093513233e-14,0.88129999999999997,0.0,0.0,0.0,0.00092997160831010078,0.10673641440216966,0.00019420330258685382,2.4980344969483577e-05,1.7805027833911401e-05,5.1026231829757206e-06,9.229544434749509e-12,1.9389226403790855e-06,3.914048346645796e-11,6.1047477465689384e-08,3.4900805478868535e-14,7.2258068148834592e-16,0.00085419561390557501,0.0027309056718705297,0.000448333377400531,0.0025037258424736131,1.4221024709830167e-12,4.0802544897957844e-08,8.7731478587474725e-12,1.0298593826515717e-07,0.00094575366086210541,1.6382272949027733e-05,4.3851276106700435e-06,1.603824231680016e-06,1.5669510542279329e-06,0.00033835030994671083,1.6397686457269173e-09,6.9123898089554542e-05,2.9944460028950449e-08,1.9683599621342624e-08,1.095668715706355e-14,0.00051301768704974256,3.1577292197194821e-06,4.7709654647890873e-08,0.00018667369750801231,9.1268388887349577e-12,2.1734168741743317e-10,2.3555009515199214e-06,2.0152169794101365e-09,1.4634864049916203e-09,4.9657408830911029e-09,2.2431881247084954e-15,6.5580543256748438e-07,2.4920435278600549e-07,6.4805400845415126e-15,1.1689334687602242e-10,3.6810754750933998e-15,5.5760096347040654e-10,2.3517725181541296e-06,9.6983190822267583e-09,3.1285605214089284e-14,1.2031406663372448e-05,1.5565740665027095e-10,6.8734216499694801e-14,6.2402073817364781e-05,1.1493749850275924e-07,3.7145650179916383e-12,4.3649239314077472e-14,2.8447086382610028e-11,9.4363588216614459e-05,0.00012133614432874838,5.7478923722924585e-13
1.4998212462620674e-05,0.0029656663252720372,9.6096119653780882e-08,1.1219778541563647e-07,6.1920748628624342e-13,2.7274196731792038e-06,1.5239315070852022e-05,0.00043900400110400008,5.4572724426066904e-18,8.8922636060650978e-24,2.5679707535095953e-12,1.6970495972179432e-09,4.5266870595063093e-12,2.257887574967042e-07,1.6183791588128884e-06,3.792969193809964e-09,1.0446853091865788e-11,9.6911058649213444e-09,1.0137987906334181e-07,5.8506062313001397e-16,5.2638561817458271e-08,3.4523367545298441e-12,1.7410524863566113e-09,8.336633934899734e-08,0.00058017567620574986,2.6561960148537773e-11,1.2185537248202975e-08,0.0006162917301381994,4.4830247014850819e-24,1.9851386288212366e-11,9.2712101080723099e-08,5.327322506269033e-08,9.5725217778237305e-14,0.88129999999999997,0.0,0.0,0.0,0.00091936005768750878,0.10673188516633515,0.00019557312184417949,2.4686983818517562e-05,1.7548825697774221e-05,4.9894413955099735e-06,9.0963066668876145e-12,1.8958299484115197e-06,3.8893546917700143e-11,6.0166195540706278e-08,3.4125132623952633e-14,7.1214950037530249e-16,0.00084989173956030836,0.0027353499540897792,0.00044819318190839313,0.0025013915752495845,1.424349301718099e-12,4.0868949553445386e-08,8.729244602283804e-12,1.0256940550770129e-07,0.00095018242658264122,1.6407377921964604e-05,4.3916409718881124e-06,1.6062921961218716e-06,1.5692935642071463e-06,0.00034013151630135678,1.6034192241243185e-09,6.8953733905362062e-05,2.9869329818722211e-08,1.963421376082034e-08,1.0894951419212221e-14,0.00051397372918327521,3.2150591244744222e-06,4.7933104427722928e-08,0.00018930432141687711,9.1461915748230059e-12,2.1796555762578825e-10,2.3660346881407463e-06,2.0241330783675349e-09,1.4699614345926953e-09,4.9877112678061293e-09,2.2531128685176435e-15,6.5776812476470914e-07,2.499383436271631e-07,6.4996274600816305e-15,1.1724318474069185e-10,3.6919174834859195e-15,5.5944421958787811e-10,2.3595543262742485e-06,9.7743011654366854e-09,3.1529220474076034e-14,1.2170865837087459e-05,1.5746167226938168e-10,6.9269437215853509e-14,6.3477927766243959e-05,1.153185392160332e-07,3.7267029815320308e-12,4.3793945241226507e-14,2.8540042004930017e-11,9.5738280231065916e-05,0.00012271433756985722,5.7567372281131548e-13
1.5132798976306604e-05,0.0029656809108248175,9.6510446628233284e-08,1.1234672308922814e-07,6.2208349179585276e-13,2.7310509360933865e-06,1.5331976114274082e-05,0.00044060122515223273,5.5447472548427685e-18,8.8923190180600657e-24,2.595986307795571e-12,1.7070229892266947e-09,4.5988680593616762e-12,2.2911909100150239e-07,1.6467159304556762e-06,3.8845377860568356e-09,1.0579541395849173e-11,9.9223682989870704e-09,1.0374116859989548e-07,5.9519353536062073e-16,5.3476150049145953e-08,3.5252083651941013e-12,1.7487701111214698e-09,8.4836453692704267e-08,0.00058089722250953589,2.6620623612191022e-11,1.2278879609469014e-08,0.00062183372112165124,4.5613881450946306e-24,2.0238269622298158e-11,9.3198331596496743e-08,5.3680941051461606e-08,9.8226660605372727e-14,0.88129999999999997,0.0,0.0,0.0,0.00090889912938969916,0.10672737507828157,0.00019694729938885412,2.4398125382362939e-05,1.7299330708239325e-05,4.879166307029036e-06,8.9665597370846462e-12,1.8538458704697034e-06,3.8649168478229645e-11,5.9308003259739982e-08,3.3369414934684007e-14,7.0199161688898453e-16,0.0008456017746877924,0.0027397281338237874,0.00044803124042942701,0.0024990251520776697,1.4265617844013705e-12,4.0934366519506263e-08,8.6854774790483823e-12,1.0215225737594118e-07,0.00095458319087416874,1.6430339140267075e-05,4.3975807865868486e-06,1.6085501035396314e-06,1.5714308544544254e-06,0.00034188926867396302,1.5680032779128447e-09,6.8782929711281993e-05,2.9793935409319485e-08,1.9584654232385069e-08,1.0833781050496344e-14,0.0005149130116027437,3.2727260157412225e-06,4.8155141335875264e-08,0.00019193910154378688,9.1654140808517331e-12,2.1858494329385635e-10,2.3764876938239214e-06,2.0329796740162565e-09,1.4763859896551652e-09,5.0095103876400689e-09,2.2629602463593568e-15,6.596896880434821e-07,2.5065668718476901e-07,6.5183079292128781e-15,1.1758569162658575e-10,3.7025283609568198e-15,5.612522726700356e-10,2.3671876497631588e-06,9.8492461118869561e-09,3.1769473589466517e-14,1.2309406122863412e-05,1.5925404969313323e-10,6.9797271328078626e-14,6.4562117968043587e-05,1.1569232150976447e-07,3.7386059801776802e-12,4.393589467466561e-14,2.863119820614978e-11,9.7117478626158643e-05,0.00012408896007244831,5.7648292675438006e-13
1.5267385489992535e-05,0.0029656954289412683,9.6916774830012092e-08,1.1249583993000283e-07,6.2494296899937886e-13,2.7345623972660263e-06,1.5423053718011777e-05,0.00044218461229616042,5.6324651104969187e-18,8.891913394629281e-24,2.6237640266541197e-12,1.7168631621132151e-09,4.671495095010174e-12,2.3247405882776064e-07,1.6752333306312804e-06,3.9770154904167054e-09,1.0712352330405764e-11,1.0156091540499786e-08,1.0613503549953073e-07,6.0536335562912774e-16,5.431713244652059e-08,3.598698511716174e-12,1.7563484700325269e-09,8.6317624302271309e-08,0.00058160160167222718,2.6678907289870057e-11,1.2372616125082698e-08,0.00062736195416720011,4.6399555676532639e-24,2.0627774667193263e-11,9.367571434760454e-08,5.4084343813198577e-08,1.0077092763838656e-13,0.88129999999999997,0.0,0.0,0.0,0.00089858544275383991,0.10672288388478399,0.00019832574644146987,2.4113658656167369e-05,1.7056338912479838e-05,4.7717148142020844e-06,8.8401973436285471e-12,1.8129386582623654e-06,3.8407287968151825e-11,5.8472197505499637e-08,3.2633080938575525e-14,6.9209870867125342e-16,0.0008413259960006051,0.0027440415829072711,0.00044784797234013785,0.002496627792504375,1.4287406358555692e-12,4.0998816293926226e-08,8.6418494181514575e-12,1.0173455691345843e-07,0.00095895624172535584,1.6451193119178783e-05,4.4029569008228798e-06,1.6106015261032503e-06,1.5733664393851257e-06,0.00034362392507886912,1.5334941178736435e-09,6.8611510067822083e-05,2.9718287356794038e-08,1.9534927974919519e-08,1.077315138685158e-14,0.00051583595595721483,3.3307253334270088e-06,4.8375779906225199e-08,0.0001945776997055795,9.1845037467128727e-12,2.1919982226939519e-10,2.3868606847690242e-06,2.0417573889893015e-09,1.4827605223461925e-09,5.0311397768423281e-09,2.27273095130446e-15,6.6157017473556009e-07,2.5135940535021372e-07,6.5365820612191386e-15,1.179208768616483e-10,3.7129084308706422e-15,5.6302511084600032e-10,2.3746724361058879e-06,9.9231312452005494e-09,3.2006291964128506e-14,1.2446993516224383e-05,1.6103409898555438e-10,7.0317559343267687e-14,6.5654528498686632e-05,1.1605884276623679e-07,3.7502739602390684e-12,4.4075086620277544e-14,2.872055457510089e-11,9.8501096714675884e-05,0.00012545996387645876,5.772181292765615e-13
1.5401972003678467e-05,0.0029657098801759802,9.7315203174944891e-08,1.1264514041399166e-07,6.277636039808167e-13,2.7379546519066588e-06,1.5512521256918678e-05,0.00044375431606163496,5.7204139879486483e-18,8.8919728077167632e-24,2.6513029050923047e-12,1.726571092621729e-09,4.7445676193825871e-12,2.3585372334538053e-07,1.7039299392563217e-06,4.0703913190008797e-09,1.0845272143775881e-11,1.0392230662390753e-08,1.0856160277607901e-07,6.1556838913573539e-16,5.5161442670779475e-08,3.6728001893175904e-12,1.7637884464498995e-09,8.7809744109926534e-08,0.00058228925110769946,2.6736826896201881e-11,1.2466775668417e-08,0.00063287638377455032,4.7187080273521572e-24,2.1019906536743431e-11,9.4144338332596957e-08,5.4483488810191596e-08,1.0335843260865209e-13,0.88129999999999997,0.0,0.0,0.0,0.00088841572652208808,0.1067184113479762,0.00019970837421782924,2.383347650301292e-05,1.6819652553134856e-05,4.6670062279378037e-06,8.7171164243027258e-12,1.7730774882897091e-06,3.8167847335861159e-11,5.765809658783134e-08,3.1915575809486437e-14,6.8246270698353607e-16,0.00083706466296621675,0.0027482916368610859,0.00044764378796365945,0.002494200673374935,1.4308865539913642e-12,4.1062318831881119e-08,8.5983631741510905e-12,1.0131636595945954e-07,0.00096330186039586953,1.6469976963984579e-05,4.4077793167615532e-06,1.6124500941289835e-06,1.5751038897544156e-06,0.00034533583982441167,1.499865830190073e-09,6.8439499575265989e-05,2.9642396237191052e-08,1.94850419404486e-08,1.0713038999351221e-14,0.00051674297110211966,3.3890525536490289e-06,4.8595034332998348e-08,0.00019721978196407845,9.2034580688176745e-12,2.1981017411631881e-10,2.3971543486105533e-06,2.0504668214666497e-09,1.4890854670747105e-09,5.0526009094086691e-09,2.2824256492051953e-15,6.6340963976002445e-07,2.5204652100492827e-07,6.5544504511303104e-15,1.1824875023499146e-10,3.7230580312162008e-15,5.6476272598641894e-10,2.3820086486346859e-06,9.9959353247874529e-09,3.2239607634289055e-14,1.2583595094606962e-05,1.6280139420801363e-10,7.083015194557117e-14,6.6755041007619318e-05,1.1641810113797988e-07,3.7617068930709164e-12,4.4211520376457897e-14,2.8808110892410502e-11,9.9889047781800833e-05,0.00012682730297028003,5.7788063143483551e-13
1.55365585173644e-05,0.002965724265083802,9.7705828371876038e-08,1.127946341479278e-07,6.3051105536819074e-13,2.7412282960145608e-06,1.5600354327260366e-05,0.00044531048657577243,5.8085561644480643e-18,8.8923321204122955e-24,2.678600819671857e-12,1.7361477978971269e-09,4.8180588419989799e-12,2.3925814534132858e-07,1.7328043367746023e-06,4.1646542396287468e-09,1.0978287092811156e-11,1.0630740519990579e-08,1.1102099078143391e-07,6.2580693682993441e-16,5.600901475687881e-08,3.7480701672286001e-12,1.7710909197995995e-09,8.9312702693365108e-08,0.00058296059581834073,2.6794398319253709e-11,1.2561387360976213e-08,0.0006383769634822307,4.7976030907992828e-24,2.1414661556495747e-11,9.4604291761614215e-08,5.4878431252257468e-08,1.0598959187390534e-13,0.88129999999999997,0.0,0.0,0.0,0.00087838681444068285,0.10671395724436206,0.00020109509395123439,2.3557475489678408e-05,1.65890799243674e-05,4.5649622086669627e-06,8.5972170770754478e-12,1.7342324362248563e-06,3.7930790568747523e-11,5.6865039719153798e-08,3.121636090647894e-14,6.7307579049789691e-16,0.00083281801870800556,0.00275247959608665,0.00044741908884183971,0.002491744930644814,1.4330002184507557e-12,4.1124893563794052e-08,8.5550213360502331e-12,1.0089774516967603e-07,0.00096762032165479328,1.6486728294193224e-05,4.4120581722640057e-06,1.6140994886637043e-06,1.5766468253584203e-06,0.00034702536337593757,1.4670932556145899e-09,6.826692283996387e-05,2.9566272631524891e-08,1.9435003084263691e-08,1.0653421691428414e-14,0.000517634453505239,3.4477031880464904e-06,4.8812918482805493e-08,0.00019986501878571129,9.2222747028881346e-12,2.2041598019394276e-10,2.4073693458498634e-06,2.0591085464427142e-09,1.4953612414118772e-09,5.0738952022029327e-09,2.2920449801054576e-15,6.6520814128526851e-07,2.5271805827487018e-07,6.5719137263400941e-15,1.1856932211489003e-10,3.7329775183655715e-15,5.6646511427199169e-10,2.3891962689274062e-06,1.0067638569358266e-08,3.2469357353729062e-14,1.2719179036058021e-05,1.6455552366112377e-10,7.1334910183567021e-14,6.7863534878606518e-05,1.1677009563617337e-07,3.7729047779752606e-12,4.4345195567687414e-14,2.8893867152733484e-11,0.00010128124509550199,0.00012819093319456259,5.7847175246735785e-13
1.567114503105033e-05,0.0029657385842177596,9.8088745016544897e-08,1.1294432610088591e-07,6.3323169864312349e-13,2.7443839295738013e-06,1.5686530720073376e-05,0.00044685327073129419,5.8969103326674473e-18,8.8928193654602017e-24,2.7056572527943308e-12,1.7455946643592532e-09,4.8919931760331638e-12,2.4268737548188061e-07,1.761855103958784e-06,4.259793182522481e-09,1.1111383539052056e-11,1.0871575730021433e-08,1.1351331724592367e-07,6.3607730647891123e-16,5.685978311456175e-08,3.8239474590520768e-12,1.778256768713094e-09,9.0826384741113435e-08,0.00058361604875444429,2.6851636983227661e-11,1.265648057739882e-08,0.0006438636459440676,4.8766513765683642e-24,2.1812027363176612e-11,9.5055662080743699e-08,5.5269226038332148e-08,1.0866482464308229e-13,0.88129999999999997,0.0,0.0,0.0,0.00086849564112923905,0.10670952136388337,0.00020248581691472613,2.3285555732792658e-05,1.6364435213503912e-05,4.4655067031967735e-06,8.4804024772486032e-12,1.6963744530957037e-06,3.7696063609522269e-11,5.6092386466520516e-08,3.0534913345085344e-14,6.6393037881144709e-16,0.00082858629084290539,0.0027566067269945223,0.0004471742679940717,0.00248926166107751,1.435082291183832e-12,4.1186559412201813e-08,8.5118263356448274e-12,1.0047875403031329e-07,0.00097191189400635061,1.6501485169023392e-05,4.4158037207838537e-06,1.615553434100519e-06,1.5779989077724705e-06,0.00034869284223441904,1.435151969115208e-09,6.8093804442046938e-05,2.9489927111573944e-08,1.9384818355585327e-08,1.059427838427624e-14,0.00051851078763821769,3.5066727880024765e-06,4.9029445906036503e-08,0.0002025130851899028,9.2409514416830351e-12,2.2101722329922386e-10,2.4175063112437255e-06,2.0676831168991132e-09,1.501588246942787e-09,5.0950240178436388e-09,2.3015895595447745e-15,6.6696574203238594e-07,2.5337404301152108e-07,6.5889725591142123e-15,1.1888260368110573e-10,3.7426672741790279e-15,5.6813227728853711e-10,2.3962353014256888e-06,1.0138222664907719e-08,3.2695482629785824e-14,1.2853714632848148e-05,1.6629609006086869e-10,7.1831705549359223e-14,6.897988739034845e-05,1.1711482636872965e-07,3.7838676497108773e-12,4.4476112234947172e-14,2.8977823622260768e-11,0.00010267760191858872,0.00012955081215274545,5.7899282714700156e-13
1.580573154473626e-05,0.0029657528381283587,9.8464045683131548e-08,1.1309421894687695e-07,6.3592312429852183e-13,2.7474221562247065e-06,1.5771030394851189e-05,0.00044838281234152086,5.9854597605016556e-18,8.8935855653600794e-24,2.7324724871638498e-12,1.7549123268406818e-09,4.966356788831495e-12,2.46141476364221e-07,1.7910808217499836e-06,4.3557970477017722e-09,1.1244547947024245e-11,1.1114690739839475e-08,1.1603869731884399e-07,6.4637780336088111e-16,5.7713682530181329e-08,3.9001485197505059e-12,1.7852868693766971e-09,9.2350673067020022e-08,0.00058425601116401211,2.6908558058983237e-11,1.2752084952273698e-08,0.00064933638300801715,4.9558363031436126e-24,2.2212036018823114e-11,9.5498535995319254e-08,5.5655927703721734e-08,1.1138455308899599e-13,0.88129999999999997,0.0,0.0,0.0,0.00085873923815582326,0.10670510350905067,0.00020388045441164216,2.3017620752060126e-05,1.6145538325997879e-05,4.368565883005903e-06,8.3665787895885056e-12,1.6594753419744682e-06,3.7463614276834207e-11,5.5339516170324762e-08,2.9870725577729534e-14,6.550191255659017e-16,0.00082436969227303483,0.0027606742630853463,0.00044690971016634614,0.0024867519238596938,1.4371334169824329e-12,4.1247334807892659e-08,8.4687804554069303e-12,1.0005945086947105e-07,0.00097617683990636336,1.6514286013991457e-05,4.4190263119207221e-06,1.6168156910311223e-06,1.5791638334218252e-06,0.00035033861882858305,1.4040182602016426e-09,6.7920168904812635e-05,2.9413370226486478e-08,1.9334494688758328e-08,1.0535589127971683e-14,0.00051937234635684266,3.5659569381637769e-06,4.9244629847786065e-08,0.00020516366088584463,9.2594862262778329e-12,2.216138879348415e-10,2.4275658551543757e-06,2.0761910649114298e-09,1.5077668700701844e-09,5.1159886674361681e-09,2.3110599797924528e-15,6.6868251036872311e-07,2.5401450321246102e-07,6.6056276775276307e-15,1.1918860711980368e-10,3.752127712217627e-15,5.6976422297110877e-10,2.4031257774170749e-06,1.0207670706606125e-08,3.2917929510763929e-14,1.2987172302410335e-05,1.6802271068012075e-10,7.2320419511517033e-14,7.0103973876085708e-05,1.1745229476188789e-07,3.7945955856884029e-12,4.4604270919872957e-14,2.9059980893822637e-11,0.00010407803152278624,0.00013090689912691363,5.7944520321972417e-13
1.5926859407053598e-05,0.002965765611334894,9.8795379564322589e-08,1.1322929957353845e-07,6.3827205940473735e-13,2.7500566819416783e-06,1.5845631654165159e-05,0.00044974819391186115,6.0652764643478061e-18,8.8945162017625971e-24,2.7563969194385898e-12,1.7631886217491041e-09,5.033624800040689e-12,2.4927149814623965e-07,1.8175323777352015e-06,4.4429308347824608e-09,1.1364442907186932e-11,1.1335405935005277e-08,1.1833989333619579e-07,6.5567260525596297e-16,5.8484815464871687e-08,3.9698440361719941e-12,1.7914986184057954e-09,9.3731500425307162e-08,0.00058481905540457772,2.6959528053995496e-11,1.2838590638914007e-08,0.00065424988266717847,5.0271647321805478e-24,2.2574299023596629e-11,9.5889929170373624e-08,5.6000504326393274e-08,1.1387070370152583e-13,0.88129999999999997,0.0,0.0,0.0,0.00085007132582270138,0.10670114269787954,0.00020513890180902885,2.2779809142263557e-05,1.5953301154953085e-05,4.2834099271822955e-06,8.2666194874482348e-12,1.6270633404398257e-06,3.725631557101211e-11,5.4678349844964477e-08,2.928730624104057e-14,6.4719331467591727e-16,0.00082058785381387996,0.002764285085793875,0.00044665504452031567,0.0024844713768895368,1.4389534901225507e-12,4.1301286176087336e-08,8.4301684330506142e-12,9.9681858530507806e-08,0.00097999273781184553,1.6524166366888781e-05,4.4214881317668183e-06,1.6177909604516395e-06,1.5800553252988126e-06,0.00035180154198552368,1.3766693649402872e-09,6.7763474967207866e-05,2.9344297003192593e-08,1.9289090309068059e-08,1.0483141447886291e-14,0.00052013541532255241,3.6195779926156924e-06,4.9437157428119246e-08,0.00020755106361542339,9.2760445856448075e-12,2.2214696021402045e-10,2.4365537351496429e-06,2.0837916797823712e-09,1.5132865717369081e-09,5.1347175345210795e-09,2.3195204237065783e-15,6.7019275164227493e-07,2.545776689541184e-07,6.6202727594545675e-15,1.1945779837448718e-10,3.7604464096114762e-15,5.7120287534191297e-10,2.4092002391871086e-06,1.0269189791293119e-08,3.3114945782297074e-14,1.3106339041615774e-05,1.6956444110091219e-10,7.2753262634548301e-14,7.1122159781005078e-05,1.1774980932693477e-07,3.8040499587209144e-12,4.47172565391958e-14,2.9132384895352716e-11,0.00010534182873328873,0.0001321241028933807,5.7979472679164473e-13
