Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859)
4.967552272433427e-06,0.0021264891881408407,5.1475651962453978e-09,5.2542462732883588e-08,1.2519415458105127e-12,7.3514279333469625e-07,6.4140721240154738e-06,0.00021156937103869011,6.7111638393046614e-22,7.8600049957385575e-26,3.9827248132588807e-15,5.2852482527278955e-11,6.6867527668799265e-16,1.1709809744846969e-10,2.0058868391627694e-08,1.6037211534960736e-12,5.810191059609345e-14,1.4682268197385003e-12,1.8563249429404274e-11,1.4798169800507111e-18,7.0120834630809946e-10,3.7291215535072013e-15,7.444265888314013e-11,1.1339708269632284e-09,0.00014207499610039451,3.345499855277967e-12,1.121089380851433e-09,8.3838637928505382e-05,1.4300102219714709e-28,2.2939529811677972e-14,2.9276895924394899e-09,1.3149775624112805e-09,2.797759465762317e-18,0.88129999999999997,0.0,0.0,0.0,0.0034833020030159102,0.10697901543298254,0.00010000099815514781,7.6809267752643952e-05,7.7864552420999175e-05,2.847790198304965e-05,6.7227443435511007e-11,2.1184680642096178e-05,2.9839788847289132e-11,4.4718950702219876e-07,4.4647632840442163e-13,6.0992708695250663e-15,0.0014963580168874987,0.0019714609693579979,0.00013905853864985544,0.0021946157640818143,1.1530545385401352e-12,2.0268852876739763e-08,8.6099189312517349e-12,7.7495982821571569e-08,0.00016858467580112702,3.6298486972522819e-06,1.967117021737922e-06,3.0587972143429828e-07,7.0353464331076644e-07,6.0906158644487157e-05,6.2828232475695298e-09,2.6667444195114302e-05,1.8400239487913443e-08,1.2385591892412691e-08,1.0641606971332569e-14,0.00011541115594761967,3.2977574285545761e-08,6.8979032478099249e-09,1.6941096252256517e-05,4.0033284226485408e-12,7.0909844623839977e-11,5.7784453906597846e-07,8.2833796461902272e-10,6.2292290261959523e-10,1.9861740440685248e-09,1.3067739473912179e-15,9.0130647746640423e-07,6.7095481174798218e-07,2.0584437700749609e-14,1.1344390253523522e-10,1.1653450370667485e-14,6.2688993797353099e-10,2.9899254702971335e-06,1.8082075694603585e-08
5.002417982146259e-06,0.0021264847825296744,5.2099922815739588e-09,5.2806045158256321e-08,1.2522813243038495e-12,7.3809296460041451e-07,6.4329170872161312e-06,0.0002126561919115533,6.8859171763066477e-22,7.940592958403763e-26,4.0803278755075059e-15,5.3459890167034394e-11,6.7738083138665242e-16,1.1814816152324868e-10,2.0435351832133509e-08,1.6579955883635106e-12,5.9048417356989119e-14,1.4907220744960597e-12,1.8883611620095181e-11,1.5123920334943513e-18,7.1373227867143761e-10,3.8199603664229518e-15,7.5187022317479145e-11,1.1537525840988795e-09,0.00014267187692810365,3.3595313110051641e-12,1.1308603916824041e-09,8.4716151406515424e-05,1.4727901269282499e-28,2.3586308289811261e-14,2.9633308289256501e-09,1.3366045764949967e-09,2.8560305648699133e-18,0.88129999999999997,0.0,0.0,0.0,0.0034676175855739605,0.10697436182704086,0.00010000102579040531,7.6458133281291215e-05,7.7415217024205996e-05,2.8330317040397778e-05,6.6836722875236956e-11,2.1074104798496899e-05,2.9729406164474024e-11,4.4459047675837874e-07,4.4414589456427761e-13,6.0638223866598544e-15,0.001499114346118573,0.0019774979180810794,0.00013961424488625427,0.0021997093536133558,1.1565374508887518e-12,2.033092615678448e-08,8.6258054133191545e-12,7.7648390709737701e-08,0.00016936369352124855,3.6529844631520226e-06,1.9795743646284767e-06,3.0783605712880552e-07,7.0801142072949226e-07,6.1523648946730907e-05,6.2502686166670823e-09,2.6675602188355016e-05,1.8405105885433016e-08,1.2388867568620222e-08,1.0606266529021814e-14,0.00011600050013261221,3.3630176959695199e-08,6.9297988914519348e-09,1.7161206436564637e-05,4.0005827947310173e-12,7.0924354739106071e-11,5.8089071008301864e-07,8.3267014205241934e-10,6.2618076676012795e-10,1.9965617048957753e-09,1.313608355777208e-15,9.0988585143593079e-07,6.7731377188621875e-07,2.0779526276789059e-14,1.1452375499386538e-10,1.1763895701835409e-14,6.3288358187120385e-10,3.0185130873015655e-06,1.8190207875405824e-08
5.037283691859091e-06,0.00212648045348423,5.2725010331852024e-09,5.3068505392071647e-08,1.2525822095252816e-12,7.4102292673891991e-07,6.4518797349402409e-06,0.00021374025561394778,7.0635570117541062e-22,8.0209477614478283e-26,4.1792976343883097e-15,5.4068458643048388e-11,6.8612697569943615e-16,1.1920017279992753e-10,2.0815733225048412e-08,1.7135907499140049e-12,6.0000694642713276e-14,1.5134513326168317e-12,1.9207340104148679e-11,1.545393245988563e-18,7.2637502209294177e-10,3.9121810080764292e-15,7.5931619088352584e-11,1.1736987715254382e-09,0.00014326566064634842,3.3734931943013224e-12,1.140627537470431e-09,8.559529833154394e-05,1.5164340164244941e-28,2.4245193478389144e-14,2.9990539838338707e-09,1.3583752736572579e-09,2.9150710416250167e-18,0.88129999999999997,0.0,0.0,0.0,0.0034520734850998977,0.10696974828072914,0.00010000105389405501,7.6108744832628311e-05,7.6969743688400427e-05,2.8184011164154972e-05,6.6449391124075248e-11,2.0964494945324357e-05,2.9620048038853312e-11,4.420139884860502e-07,4.4183581939114886e-13,6.0286813566974683e-15,0.001501830688520459,0.0019834904682000066,0.00014016680364545473,0.0022047467392749321,1.1599944984359834e-12,2.0392542894244061e-08,8.6414618917311788e-12,7.7798755535064974e-08,0.0001701398352039883,3.676076530507895e-06,1.9920076598925484e-06,3.0978869542692599e-07,7.1247954820163131e-07,6.2141678340444173e-05,6.2179960629484895e-09,2.6683696844962395e-05,1.8409934347402916e-08,1.2392117709578434e-08,1.0571134412889886e-14,0.00011658681701900464,3.4290216463252749e-08,6.9615767282261211e-09,1.7382466943123294e-05,3.9978685862229028e-12,7.0939140337720781e-11,5.8392607385713007e-07,8.3698675001220703e-10,6.2942692241674361e-10,2.0069120333214612e-09,1.3204182018596585e-15,9.1844833026369973e-07,6.8365985883172281e-07,2.0974219912023018e-14,1.1560148092896918e-10,1.1874117445497906e-14,6.3886554324766946e-10,3.047044988080961e-06,1.8298587119959865e-08
5.068662830600639e-06,0.0021264766218522385,5.3288251229740289e-09,5.3303763860199088e-08,1.2528422600064287e-12,7.4364275687658947e-07,6.4690465598241879e-06,0.00021471358603141868,7.2259097397645052e-22,8.0933613161850669e-26,4.2695390660012851e-15,5.4617136885010841e-11,6.9403267662452164e-16,1.2014862212149669e-10,2.1161411139517846e-08,1.7647707249544289e-12,6.0862623820806774e-14,1.5341091061222221e-12,1.9501586041556131e-11,1.5754596672076727e-18,7.3785505437422863e-10,3.9963605120525554e-15,7.6601930309219618e-11,1.1917905190395704e-09,0.00014379744005551195,3.3859999712146243e-12,1.1494145197381431e-09,8.6387907728647631e-05,1.5564571493778426e-28,2.4848620807990049e-14,3.0312731707836385e-09,1.3780907484574454e-09,2.9688687301926286e-18,0.88129999999999997,0.0,0.0,0.0,0.0034382021948187584,0.10696562987817085,0.0001000010795900914,7.5795807146911159e-05,7.6572077285912097e-05,2.8053415159415666e-05,6.6103652411092387e-11,2.0866661109064496e-05,2.9522489992095619e-11,4.3971417254048808e-07,4.3977392887953523e-13,5.99731389350388e-15,0.0015042416700823543,0.0019888462897391461,0.00014066143784574213,0.0022092329568145098,1.1630840127538007e-12,2.0447612624452539e-08,8.6553587267962607e-12,7.7932360455777505e-08,0.00017083592573747183,3.6968221451723086e-06,2.003177132970304e-06,3.1154291845729524e-07,7.164934917059713e-07,6.2698348888171854e-05,6.1891887836575496e-09,2.6690929646345744e-05,1.8414248682016783e-08,1.2395021780407575e-08,1.0539691899366753e-14,0.00011711193420704402,3.4890621811194023e-08,6.990076959201456e-09,1.7582582220376462e-05,3.995452320773158e-12,7.0952678715456138e-11,5.8664871285640792e-07,8.4085846144411693e-10,6.3233850903348484e-10,2.0161955923369616e-09,1.326526182726817e-15,9.2613977825364211e-07,6.8936008312063291e-07,2.1149098919825326e-14,1.1656957359938825e-10,1.19731215508287e-14,6.4423908203246618e-10,3.0726749266256229e-06,1.8396343061041964e-08
5.100041969342187e-06,0.002126472850518841,5.3852086944424177e-09,5.353812140737437e-08,1.2530917763394824e-12,7.4624648162796873e-07,6.4863083787133014e-06,0.00021568473932072793,7.3906167064953849e-22,8.1657174807047854e-26,4.3608876239780577e-15,5.5166707431117327e-11,7.019703822026144e-16,1.2109859890863048e-10,2.1510249786189514e-08,1.817048620867516e-12,6.1729126318871435e-14,1.5549589436669314e-12,1.9798581230587534e-11,1.6058730406943897e-18,7.4943128194748723e-10,4.0816602097133281e-15,7.7272383486078619e-11,1.2100146911229654e-09,0.00014432675161104173,3.3984514278675976e-12,1.1581981064981545e-09,8.7181804333460476e-05,1.5971896869634031e-28,2.546200186038733e-14,3.063555579162458e-09,1.3979207399061324e-09,3.0232960042274143e-18,0.88129999999999997,0.0,0.0,0.0,0.0034244416682095301,0.10696154307312999,0.00010000110566973244,7.5484317772785351e-05,7.6177460970542756e-05,2.7923828828553113e-05,6.5760589457000976e-11,2.0769589667102792e-05,2.9425740235828177e-11,4.3743215545338609e-07,4.377281061582648e-13,5.9661891910576094e-15,0.001506621113632681,0.0019941670459827985,0.00014115356399064768,0.0022136748002096248,1.1661531033448003e-12,2.0502321785160235e-08,8.6690741545808547e-12,7.8064353595743431e-08,0.00017152972736636388,3.7175325788232536e-06,2.0143272532909486e-06,3.1329416480083184e-07,7.2050047411432398e-07,6.3255425035284939e-05,6.1606041726170115e-09,2.6698114356384125e-05,1.8418534388908304e-08,1.2397906581289823e-08,1.0508414963912953e-14,0.00011763463688142053,3.5497071693960855e-08,7.0184834337623004e-09,1.7783624251574077e-05,3.993060881495792e-12,7.0966432587499224e-11,5.8936269386999686e-07,8.4471770262290436e-10,6.3524071782784157e-10,2.0254492502459953e-09,1.3326144906015488e-15,9.3381692125345664e-07,6.9504942596586738e-07,2.132364409232978e-14,1.1753586575807854e-10,1.2071936662263615e-14,6.4960272119546978e-10,3.0982576515750251e-06,1.8494305330006119e-08
5.131421108083736e-06,0.0021264691387507047,5.4416486418545371e-09,5.3771583278180221e-08,1.2533164961060206e-12,7.4883422318143539e-07,6.5036650335202898e-06,0.00021665374157610543,7.5576859072993229e-22,8.2381043109053263e-26,4.4533432280953089e-15,5.5717147739799718e-11,7.0993998877795462e-16,1.2205009072178547e-10,2.1862250610366123e-08,1.8704377613044911e-12,6.2600154291695182e-14,1.5760020039005059e-12,2.009833634280164e-11,1.6366341381673715e-18,7.611036813053016e-10,4.1680860268019115e-15,7.7942956341589137e-11,1.2283709239403627e-09,0.00014485361432899343,3.4108480185555233e-12,1.166978175966299e-09,8.7976971433108297e-05,1.6386367047855782e-28,2.6085405421397495e-14,3.0958997427894872e-09,1.4178643627123894e-09,3.0783558711237708e-18,0.88129999999999997,0.0,0.0,0.0,0.0034107905651187178,0.10695748747134848,0.00010000113213492764,7.517429146007585e-05,7.5785858544236796e-05,2.7795239956443916e-05,6.5420170224625768e-11,2.0673271326129767e-05,2.9329788766416737e-11,4.351677241168725e-07,4.3569815536681172e-13,5.9353043427550549e-15,0.0015089694137049331,0.0019994531529222179,0.00014164320138112759,0.0022180728029815655,1.1692020144069931e-12,2.0556674654120908e-08,8.6826104439250472e-12,7.8194754928851804e-08,0.00017222125904367094,3.7382079297796069e-06,2.0254580786724024e-06,3.1504244286929934e-07,7.2450051650956981e-07,6.3812892328535842e-05,6.1322395365400378e-09,2.6705252427736556e-05,1.8422792417367586e-08,1.2400772751213202e-08,1.0477302154458839e-14,0.00011815494260748983,3.6109575585688466e-08,7.0467969285275319e-09,1.7985590691895036e-05,3.9906939843333863e-12,7.0980398492108274e-11,5.920680617819357e-07,8.4856453959340968e-10,6.3813359846655041e-10,2.0346731654107385e-09,1.3386832296759151e-15,9.4147947374204817e-07,7.0072767824845535e-07,2.1497849013908444e-14,1.1850032146757131e-10,1.2170559147728617e-14,6.5495625962941002e-10,3.1237922036436771e-06,1.8592476743422108e-08
5.162800246825284e-06,0.0021264654857391747,5.4981419052051974e-09,5.4004158033307707e-08,1.2535323367366506e-12,7.5140610257206162e-07,6.5211163662131571e-06,0.00021762061845116909,7.7271257214742749e-22,8.3105868352753881e-26,4.5469055737572967e-15,5.6268435559611057e-11,7.1794135308808687e-16,1.2300310075720906e-10,2.2217414920812405e-08,1.9249514655699639e-12,6.3475659783714014e-14,1.597239469441725e-12,2.0400862044473125e-11,1.6677437348990383e-18,7.7287222575323566e-10,4.2556457694183606e-15,7.8613627157722412e-11,1.2468588519846985e-09,0.00014537804696079885,3.4231902092837414e-12,1.175754609447133e-09,8.877339255469788e-05,1.680803214564076e-28,2.6718899464552006e-14,3.1283042110520095e-09,1.4379207306491259e-09,3.1340513299673697e-18,0.88129999999999997,0.0,0.0,0.0,0.0033972475707059317,0.10695346268588415,0.00010000115898758306,7.4865741822525495e-05,7.5397234511324432e-05,2.7667636554671249e-05,6.5082363319076647e-11,2.0577696970653828e-05,2.9234625771247758e-11,4.3292066969546485e-07,4.3368388439223892e-13,5.9046565002642296e-15,0.0015112869575323203,0.0020047050188618807,0.00014213036905565431,0.0022224274888735414,1.1722309854571025e-12,2.0610675430029754e-08,8.6959698216874507e-12,7.832358405947919e-08,0.00017291053945237282,3.7588482959354745e-06,2.0365696663903267e-06,3.1678776099414959e-07,7.2849363966990428e-07,6.4370736532779409e-05,6.1040922321050874e-09,2.6712345258163721e-05,1.8427023678797696e-08,1.2403620903663113e-08,1.0446352019136178e-14,0.00011867286874073514,3.6728142677105534e-08,7.0750182090472926e-09,1.8188479219113234e-05,3.9883513445191817e-12,7.099457295012737e-11,5.9476486102234305e-07,8.5239903763261998e-10,6.4101720003891157e-10,2.0438674943525318e-09,1.3447325029308259e-15,9.4912715728430056e-07,7.0639463609134789e-07,2.1671707429751999e-14,1.1946290568228151e-10,1.2268985466193775e-14,6.6029950115284113e-10,3.1492776470394768e-06,1.8690860090061298e-08
5.194179385566832e-06,0.002126461890756762,5.55468545969936e-09,5.4235844747770407e-08,1.2537410416683344e-12,7.5396223993516962e-07,6.5386622271068194e-06,0.00021858539526421874,7.8989429700233682e-22,8.382806338056304e-26,4.641574226424642e-15,5.6820548940854167e-11,7.2597428747173764e-16,1.239576291899933e-10,2.2575743920868221e-08,1.98060304793706e-12,6.4355595123695694e-14,1.6186725560874455e-12,2.0706168998987599e-11,1.6992026036881454e-18,7.8473688614666858e-10,4.3443431943758802e-15,7.9284374882468681e-11,1.2654781086408661e-09,0.00014590006805425355,3.4354785333507407e-12,1.1845272906641507e-09,8.957105141009096e-05,1.7236938123366997e-28,2.7362551372034822e-14,3.1607675454502821e-09,1.4580889570400376e-09,3.1903853760374099e-18,0.88129999999999997,0.0,0.0,0.0,0.0033838113896363753,0.10694946833542666,0.00010000118622958622,7.4558681620290944e-05,7.5011553904357606e-05,2.7541006811666224e-05,6.4747137817743766e-11,2.0482857621047446e-05,2.9140241584907643e-11,4.3069078649524893e-07,4.3168510398500319e-13,5.874242858101372e-15,0.0015135741267182745,0.0020099230461833152,0.00014261508585066494,0.0022267393740881096,1.1752402524954051e-12,2.0664328250671358e-08,8.7091544823506521e-12,7.8450860306660404e-08,0.00017359758706770765,3.7794537736057348e-06,2.0476620727488347e-06,3.1853012735374152e-07,7.3247986396798299e-07,6.4928943582739706e-05,6.0761596549718077e-09,2.6719394202658762e-05,1.8431229055569046e-08,1.2406451632582428e-08,1.0415563111495643e-14,0.00011918843247565728,3.7352781939112777e-08,7.1031480323561135e-09,1.8392287528498247e-05,3.9860326779407124e-12,7.100895248572384e-11,5.9745313567011459e-07,8.5622126147871242e-10,6.4389157122903188e-10,2.0530323923006614e-09,1.3507624124971002e-15,9.567596988234378e-07,7.1205009960463114e-07,2.1845213207373716e-14,1.2042358403357537e-10,1.2367212145879545e-14,6.6563225334316687e-10,3.1747130638988094e-06,1.8789458142564014e-08
5.2255585243083804e-06,0.0021264583530485695,5.6112763223353019e-09,5.4466648578461929e-08,1.2539215485289292e-12,7.5650275421798924e-07,6.5563024650177438e-06,0.00021954809693939045,8.0731439246038948e-22,8.4550647538572152e-26,4.7373486437912598e-15,5.7373466177957164e-11,7.3403860072774011e-16,1.2491365510450735e-10,2.2937238691544755e-08,2.0374058151801523e-12,6.5239912712624161e-14,1.6403024746201448e-12,2.1014267857633588e-11,1.7310114824917212e-18,7.9669763051062783e-10,4.4341778868199015e-15,7.9955178707007758e-11,1.2842283259772511e-09,0.00014641969592083066,3.4477134927615618e-12,1.1932961059349971e-09,9.0369931925716909e-05,1.7673126482177938e-28,2.8016428150542447e-14,3.1932883221505304e-09,1.4783681546424281e-09,3.2473609936119861e-18,0.88129999999999997,0.0,0.0,0.0,0.0033704807489908892,0.10694550404515975,0.00010000121386282007,7.4253122637297909e-05,7.4628782380536406e-05,2.7415339120653397e-05,6.4414463342093323e-11,2.0388744451406687e-05,2.9046626711097611e-11,4.2847787244147372e-07,4.2970162813535325e-13,5.8440606601449228e-15,0.0015158312963933155,0.002015107630451356,0.00014309737036814169,0.0022310089661582116,1.1782300475871438e-12,2.0717637183736475e-08,8.7221665831752257e-12,7.8576602662336078e-08,0.00017428242012390319,3.800024458145331e-06,2.0587353536289593e-06,3.202695500470763e-07,7.3645920959206661e-07,6.5487499608384914e-05,6.0484392459373719e-09,2.6726400568715152e-05,1.8435409398643057e-08,1.2409265510771901e-08,1.038493403502131e-14,0.00011970165081779817,3.7983502086844301e-08,7.1311871456093406e-09,1.8597013335563161e-05,3.9837377123354379e-12,7.1023533791699975e-11,6.0013292939694897e-07,8.6003127530699482e-10,6.4675676029772938e-10,2.0621680131343194e-09,1.3567730596172877e-15,9.6437683155145164e-07,7.176938735318155e-07,2.2018360356437172e-14,1.2138232293932873e-10,1.2465235795481814e-14,6.7095432820070184e-10,3.2000975574563839e-06,1.8888273626483175e-08
5.256937663049929e-06,0.002126454871894059,5.6679115475935138e-09,5.4696580591675002e-08,1.2541017408670773e-12,7.5902776303161781e-07,6.5740369221796269e-06,0.00022050874805287931,8.2497352254315084e-22,8.5275333093950269e-26,4.8342281625764339e-15,5.7927165660425052e-11,7.4213378643805744e-16,1.2587114726990104e-10,2.3301900203512752e-08,2.0953730656769434e-12,6.6128564779224103e-14,1.6621303902046283e-12,2.1325169254866999e-11,1.7631710739503907e-18,8.0875442432336025e-10,4.5251531922509807e-15,8.0626017655049037e-11,1.303109135032459e-09,0.00014693694866059213,3.4598955058784463e-12,1.2020609441444587e-09,9.1170018220297039e-05,1.8116642478743189e-28,2.8680596401974358e-14,3.2258651300794815e-09,1.4987574359271098e-09,3.3049811485706981e-18,0.88129999999999997,0.0,0.0,0.0,0.0033572543958776502,0.10694156944607561,0.00010000124188915502,7.3949075803986968e-05,7.4248886155018097e-05,2.7290622056748446e-05,6.4084310009043624e-11,2.0295348774743239e-05,2.8953771804608689e-11,4.2628172875506592e-07,4.2773327376124428e-13,5.814107195223462e-15,0.0015180588358984729,0.0020202591611377264,0.0001435772410002788,0.0022352367648614019,1.1812005992019821e-12,2.077060623425671e-08,8.7350082481281526e-12,7.8700829825334199e-08,0.00017496505663963072,3.8205604434409273e-06,2.0697895640694909e-06,3.2200603705989913e-07,7.404316964600231e-07,6.6046390915590518e-05,6.0209284859077451e-09,2.6733365621383073e-05,1.843956553050441e-08,1.2412063091864001e-08,1.035446342799909e-14,0.00012021254060360854,3.8620311604560747e-08,7.1591362871265205e-09,1.8802654373976725e-05,3.9814661837943979e-12,7.1038313680418761e-11,6.028042855105858e-07,8.6382914274035548e-10,6.496128150903969e-10,2.0712745094082987e-09,1.3627645446625672e-15,9.7197829422427781e-07,7.2332576672456797e-07,2.2191143012641405e-14,1.2233908951773002e-10,1.2563053095048817e-14,6.7626554165396363e-10,3.2254302496849172e-06,1.898730917763639e-08
5.288316801791477e-06,0.0021264514465808826,5.7245882193602328e-09,5.4925640626968933e-08,1.2542671605342617e-12,7.6153738308543821e-07,6.5918654524327203e-06,0.00022146737290429711,8.4287228674592929e-22,8.5996087598865719e-26,4.9322119636563815e-15,5.8481625915312392e-11,7.5025972722293631e-16,1.2683010289566229e-10,2.3669729339698731e-08,2.1545180899616419e-12,6.7021503511336649e-14,1.6841574668964168e-12,2.1638883822506965e-11,1.7956820726516214e-18,8.2090723104203858e-10,4.6172793440360073e-15,8.1296870995866181e-11,1.3221201660128876e-09,0.00014745184420584823,3.4720250144370878e-12,1.2108216961459803e-09,9.1971294564986299e-05,1.856753423025023e-28,2.9355121581286984e-14,3.2584965683720491e-09,1.5192559131641422e-09,3.3632487990741668e-18,0.88129999999999997,0.0,0.0,0.0,0.003344131093218071,0.10693766417373053,0.00010000127031041439,7.3646551382545016e-05,7.3871831866577627e-05,2.7166844336399951e-05,6.375664832590147e-11,2.0202662015549951e-05,2.8861667639513094e-11,4.2410215925375004e-07,4.2577986013014542e-13,5.7843797875836058e-15,0.0015202571100076719,0.0020253780229058035,0.00014405471597280937,0.0022394232638579159,1.1841521328616794e-12,2.0823239357808671e-08,8.7476815749121515e-12,7.8823560263183589e-08,0.00017564551446256526,3.8410618227977773e-06,2.0808247585502503e-06,3.2373959632438045e-07,7.4439734431712206e-07,6.6605603949061379e-05,5.9936248869683296e-09,2.6740290592776301e-05,1.8443698250879062e-08,1.2414844914171871e-08,1.032414990585733e-14,0.00012072111853462619,3.9263218792616291e-08,7.1869961882179865e-09,1.9009208391804003e-05,3.9792178224299042e-12,7.1053288873551441e-11,6.0546724702875216e-07,8.6761492689567564e-10,6.5245978307190187e-10,2.0803520324647144e-09,1.3687369672062503e-15,9.7956383011933719e-07,7.2894559135742177e-07,2.2363555413628711e-14,1.2329385145606805e-10,1.2660660782341851e-14,6.8156571277125117e-10,3.250710277531957e-06,1.9086567402746255e-08
