Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962)
5.2363527399741446e-08,0.0021868444807773236,1.4775105718991886e-17,1.4639927458616993e-13,6.6163943102329572e-16,9.6820027166174963e-14,1.2629823033565844e-08,4.8818868129911648e-11,2.2653416961832863e-41,-1.6182372176291258e-33,1.2576832726555734e-30,3.9540768938640171e-21,5.5531141725747753e-29,7.4270197830854277e-17,3.0802848691864039e-19,3.2901597615390694e-30,2.3523827070928385e-27,2.0367670301194262e-22,5.1959732584369026e-25,3.4881877422513062e-38,6.1724269966301241e-22,-2.2391776291053557e-23,1.3730264355376137e-20,-4.66217164731803e-16,1.3284216012151394e-09,1.527971968522609e-18,3.6173772300101141e-18,4.1154490592794254e-14,1.4787670901094015e-50,-3.6554536821500378e-20,1.6912208938620185e-20,1.8682481434736642e-24,5.7704722133574305e-33,0.88129999999999997,0.0,0.0,0.0,0.0098781776012666894,0.10879885933018472,9.999999999992636e-05,7.3877282619008396e-07,5.3042722475015409e-06,1.3285388038556855e-06,9.5981392743806507e-12,4.0418525531854387e-06,8.159235537677726e-13,6.5243621811433026e-08,1.6841000543599752e-13,1.647672346042879e-15,2.086635116951798e-08,2.833758345574719e-08,2.4922349626679528e-08,2.4862547219236924e-07,6.9727666397056737e-18,5.7810400082807271e-14,1.0838052351862388e-17,4.008440442594366e-14,1.9529336484292703e-08,3.0794837484211773e-14,6.5393842402117671e-14,1.8701539332073488e-16,5.8323674192422747e-16,7.6451967592597349e-17,5.8745461646031691e-11,1.3249972263676582e-09,1.5802993246616153e-12,1.1745321145121135e-12,1.1615843648225895e-16,6.6954849201945773e-13,9.3177664567423147e-16,2.5805977120494622e-13,3.8858803950738045e-16,1.0230584189856943e-13,1.1064024583183151e-12,2.2254798761747377e-11,6.8403732385090972e-14,5.9948998375330783e-14,1.4334883765801419e-13,4.7228258752214119e-19,3.8927502211688329e-16,1.1390848573795457e-15,7.1359369000607643e-23,1.1179382164164935e-20,3.9818009583319006e-23,2.2084498838772635e-20,1.7231174284851901e-16,1.564614014909443e-11,8.0031948803851686e-17,1.6054420465636821e-17,9.6987740890052113e-23
5.530350199151466e-08,0.00218684397334085,1.6534968431780567e-17,1.6748668529051332e-13,6.9794385471616948e-16,1.182681191991223e-13,1.4073978873023045e-08,6.064559714785298e-11,2.8059236907202276e-41,2.2523537044891723e-36,1.5319651382518908e-30,4.8376681297876573e-21,7.265669606680525e-29,7.9363724714450895e-17,3.1330315989662706e-19,3.7058563801207612e-30,2.9649291800948122e-27,2.5491359359392204e-22,7.2370879727181277e-25,1.5828179305579806e-35,7.7549907563862198e-22,-6.8005364116649346e-24,1.6291142238020595e-20,-4.6621716308335754e-16,1.4830305589497875e-09,1.7286239712860605e-18,4.3198673688759202e-18,5.312909672807819e-14,1.9042403689477868e-50,-3.6554546744509861e-20,2.1251724981939283e-20,2.62025343768503e-24,7.307385915841325e-33,0.88129999999999997,0.0,0.0,0.0,0.0098775013197167621,0.10879862565842251,9.9999999999921278e-05,7.7992231012313887e-07,5.5986119177427733e-06,1.4014416464337733e-06,1.0130730758767219e-11,4.2667562492816871e-06,8.1586930159947835e-13,6.8864186622365055e-08,1.7778096407935136e-13,1.7391066406315695e-15,2.4555459517691014e-08,3.2760473256530055e-08,2.6320740296482166e-08,2.7722183137763425e-07,8.037699572768543e-18,6.6954743645204014e-14,1.2755605094674566e-17,4.7814369187982382e-14,2.062517470908589e-08,3.8634697594233321e-14,8.2837851301128181e-14,2.3846160403080706e-16,7.8119698790946703e-16,1.0706420492973863e-16,6.2041449363559298e-11,1.4791219558270779e-09,1.7641189259472716e-12,1.3111584804443357e-12,1.2261500493402571e-16,8.3333171555779726e-13,9.3178113142780759e-16,2.765087820940526e-13,5.1656744788388358e-16,1.0809607603443601e-13,1.1694811350719123e-12,2.4887010658786234e-11,7.6494266558290759e-14,6.7039589647179204e-14,1.6031495430059244e-13,5.2817980813729436e-19,4.8027945686560416e-16,1.4093027985176402e-15,8.8287503731796122e-23,1.3792972526804503e-20,4.9263785823482004e-23,2.8236117527951733e-20,2.2057523093518225e-16,1.7110555477503386e-11,8.7522447713445404e-17,2.1748811563778756e-17,1.3138864972635852e-22
5.7821367824772365e-08,0.0021868435388213764,1.8117820147735196e-17,1.8644047226621054e-13,7.2903823972693218e-16,1.3914081134345773e-13,1.5371478907046091e-08,7.2370786072568561e-11,3.3630113814951276e-41,2.0600065063566931e-34,1.806894406499839e-30,5.6404800843203642e-21,9.0466693833775403e-29,8.3843280227991696e-17,3.1857515181895489e-19,4.1328605319249683e-30,3.5813200466802921e-27,3.0621407259327647e-22,9.4837929956062108e-25,2.3591858932053858e-33,9.3372135163274645e-22,-1.2023218738183522e-24,1.8721979695769397e-20,-4.662171557306644e-16,1.6221433299335332e-09,1.9104276438503984e-18,4.992263002621788e-18,6.5416280170576127e-14,2.3565073804643743e-50,-3.6554548214723897e-20,2.5583884445116071e-20,3.4492027525472427e-24,8.8699299789395051e-33,0.88129999999999997,0.0,0.0,0.0,0.0098769211295898704,0.10879842549535709,9.9999999999916779e-05,8.1513601421564244e-07,5.8502862182670097e-06,1.4637675791213189e-06,1.0586119946886261e-11,4.4590294145468319e-06,8.1582275552993213e-13,7.1959929344668424e-08,1.8579232143465684e-13,1.817286998344927e-15,2.8038277301549021e-08,3.6887295729546092e-08,2.7518278129070955e-08,3.0293729597965969e-07,9.0302970413840086e-18,7.5495903203982725e-14,1.4566076782631617e-17,5.5177059402053169e-14,2.156362113779961e-08,4.6463449238840812e-14,1.0037543126863759e-13,2.9058031836253492e-16,9.9055252884589653e-16,1.4082872643550042e-16,6.4859304259578112e-11,1.6177838173666157e-09,1.9294960745358422e-12,1.4340774733529631e-12,1.2813456269086518e-16,9.9594588471873187e-13,9.3178570950338414e-16,2.9234303104571747e-13,6.5129382920833507e-16,1.1304618318075563e-13,1.2234083123258635e-12,2.7257168879110754e-11,8.3779322747364884e-14,7.3424257482540298e-14,1.7559243894783447e-13,5.7851359685517647e-19,5.6994615642967966e-16,1.6760430723792873e-15,1.0499777574398021e-22,1.6368154080322604e-20,5.8587996250861371e-23,3.4479720316244992e-20,2.6960161153906426e-16,1.8393032004542094e-11,9.4082307738560741e-17,2.7841227128608539e-17,1.6819410736942498e-22
6.033923365803007e-08,0.002186843104356751,1.9770389681306012e-17,2.0621751949022947e-13,7.6011620984608871e-16,1.6248778514556426e-13,1.6724733452171436e-08,8.5710386331516732e-11,4.0014215950413944e-41,5.1766906340351489e-34,2.1239578815393011e-30,6.5057164673514049e-21,1.0914078800160528e-28,8.8439365042063498e-17,3.2461535502789703e-19,4.6361715125729472e-30,4.2923069139065853e-27,3.6513917513516212e-22,1.2289215382894573e-24,1.3284422994035292e-30,1.1150394727428501e-21,6.5693681074645996e-25,2.138295885250527e-20,-4.6621714533025093e-16,1.7674289769202734e-09,2.1014076143077533e-18,5.7335288926709364e-18,7.9820744615097049e-14,2.9049151420210102e-50,-3.6554546612836968e-20,3.0541303818931034e-20,4.4846190388127682e-24,1.0688347209503329e-32,0.88129999999999997,0.0,0.0,0.0,0.0098763400178577838,0.1087982252938279,9.9999999999912171e-05,8.5032416031313898e-07,6.1015726701718294e-06,1.5259880764429299e-06,1.1040805823399941e-11,4.6509764016199937e-06,8.1577613325777411e-13,7.5050891189050756e-08,1.9379008807369893e-13,1.8953466190401769e-15,3.183310406793304e-08,4.1339162199822638e-08,2.8715743885100664e-08,3.297809326850115e-07,1.0100147814385508e-17,8.471799338168085e-14,1.6538875734693749e-17,6.3259623773157018e-14,2.2502015776536129e-08,5.5424925679534359e-14,1.2056551842369923e-13,3.5100733305427714e-16,1.2425924683210558e-15,1.8303278377516314e-16,6.7672444284584264e-11,1.7625831684208483e-09,2.1021928125674673e-12,1.5624370565306179e-12,1.3364454158025954e-16,1.181186442172351e-12,9.3179102078242155e-16,3.082022063240056e-13,8.1289772301949771e-16,1.1798786720774464e-13,1.2772444865515753e-12,2.9734045115407036e-11,9.1392380406316191e-14,8.0096389708814174e-14,1.9155819789215868e-13,6.3111500058858812e-19,6.7140161643365365e-16,1.9783255455711897e-15,1.2393463249595987e-22,1.9281912424945766e-20,6.915462479496877e-23,4.1728266989140382e-20,3.2655944924736376e-16,1.9699817166615399e-11,1.007664872514684e-16,3.5252531614119415e-17,2.1296723423565892e-22
6.285709949128777e-08,0.002186842669945207,2.1492600601278591e-17,2.2681733332041844e-13,7.9107352966839385e-16,1.8846548192008079e-13,1.8133504490304978e-08,1.0080392839346875e-10,4.7441061634541497e-41,-8.0619604509613791e-34,2.488612784160783e-30,7.4457366429832537e-21,1.3279019542987164e-28,9.315988996122845e-17,3.3149522998223182e-19,5.2274205463684119e-30,5.1079796561156987e-27,4.3248135853580635e-22,1.5761407122441283e-24,1.3189796310830169e-30,1.3216013407781134e-21,7.3337346738847038e-25,2.4284367994848587e-20,-4.6621713324874953e-16,1.9188769713505368e-09,2.3015499852273106e-18,6.5470472624858496e-18,9.6587981200330456e-14,3.5518216864148966e-50,-3.655454356319411e-20,3.6180569948669575e-20,5.7653995607732676e-24,1.279197662098648e-32,0.88129999999999997,0.0,0.0,0.0,0.0098757579909148022,0.10879802505313521,9.9999999999907455e-05,8.8548676211831672e-07,6.352458251198276e-06,1.5880992880939549e-06,1.1494764827421552e-11,4.8425853353515101e-06,8.1572943531104299e-13,7.8136911987119837e-08,2.0177376920008971e-13,1.9732814578003719e-15,3.5952774306026319e-08,4.612765321684821e-08,2.9913137453319201e-08,3.5775083856988907e-07,1.1250000589338023e-17,9.4645575725541818e-14,1.8680686328756254e-17,7.2094764828176142e-14,2.3440358607796219e-08,6.5622480877493565e-14,1.4366145201235539e-13,4.2062025644449171e-16,1.5435070137794758e-15,2.3527997624776062e-16,7.0480695115264276e-11,1.913507521383458e-09,2.2821942100279509e-12,1.6962261329595098e-12,1.3914461437420146e-16,1.3910384653088301e-12,9.317971270420767e-16,3.2408138456844698e-13,1.005233269246327e-15,1.2292083410109686e-13,1.3309864523510993e-12,3.2317454079932616e-11,9.9332868389256162e-14,8.7055485769479144e-14,2.0821103321247749e-13,6.8598007262060919e-19,7.8559485610868082e-16,2.3190499535804946e-15,1.452797314809562e-22,2.2561504447012584e-20,8.1065035018106707e-23,5.0086885258058821e-20,3.922827989524811e-16,2.1029294551754834e-11,1.0756671753905188e-16,4.4190580575082734e-17,2.6696372796586633e-22
6.537496532454547e-08,0.0021868422355849865,2.328435903430809e-17,2.4823816878508234e-13,8.2196681539232292e-16,2.1723123806659947e-13,1.959754523786921e-08,1.1779625952755293e-10,5.7134175432243161e-41,8.9514232975409168e-34,2.906864850216366e-30,8.4702062970819198e-21,1.6355878784940915e-28,9.8012827453077109e-17,3.392894294695036e-19,5.9197337467077554e-30,6.0391537445013e-27,5.090893978356076e-22,2.0024163204904278e-24,-5.5086243951942451e-31,1.555650360267722e-21,3.8009193411347864e-25,2.7436479266465699e-20,-4.6621712040602231e-16,2.0764764038501832e-09,2.5108401433713679e-18,7.4361944739631768e-18,1.1597872729085691e-13,4.370142835884048e-50,-3.6554540189121913e-20,4.2560580561808325e-20,7.3356447229126564e-24,1.5212439961936277e-32,0.88129999999999997,0.0,0.0,0.0,0.0098751750551831514,0.1087978247725873,9.9999999999902616e-05,9.2062383334788996e-07,6.602930022756606e-06,1.6500973899249448e-06,1.1947973549610527e-11,5.0338444214078422e-06,8.1568266222008139e-13,8.1217832600643496e-08,2.097428733847692e-13,2.0510874957243818e-15,4.0410036032297969e-08,5.126427475598475e-08,3.1110458723252104e-08,3.8684505242206958e-07,1.2482586323107887e-17,1.0530305547209112e-13,2.0998147947012879e-17,8.1714982523294377e-14,2.4378649613320232e-08,7.7163703426015817e-14,1.6992749774348081e-13,5.0034649731265369e-16,1.9000473239231527e-15,2.9939103614548222e-16,7.328388359953149e-11,2.070543929938704e-09,2.4694847898824353e-12,1.8354331990242757e-12,1.4463445613784886e-16,1.627565879888224e-12,9.3180409660176543e-16,3.3997656834690608e-13,1.232509198603601e-15,1.2784479186222668e-13,1.384631026077877e-12,3.5007204160286961e-11,1.0760019611265849e-13,9.4301028072623839e-14,2.2554970619725746e-13,7.4310473184454693e-19,9.1350558176450172e-16,2.7012112239740763e-15,1.6922069361706162e-22,2.6235068427345747e-20,9.4423918030365047e-23,5.9665958316163495e-20,4.6764766704543571e-16,2.2379941257272205e-11,1.1447520824970061e-16,5.4884567428428494e-17,3.315681926732359e-22
6.789283115780317e-08,0.002186841801274339,2.5145578375540643e-17,2.704789633357947e-13,8.5290364783436998e-16,2.489430913917502e-13,2.1116600240826503e-08,1.3683747543570497e-10,6.872266614995751e-41,-2.5219655964023106e-33,3.385307199528359e-30,9.5858201653793303e-21,1.9887438795699547e-28,1.0300620058165557e-16,3.4807579968811954e-19,6.7278749095920081e-30,7.097410568612663e-27,5.9587149670202966e-22,2.5218625007718272e-24,-1.9868842710907788e-30,1.8195254325702195e-21,1.6419526171371187e-25,3.0849549077808042e-20,-4.6621710714136987e-16,2.240215986710613e-09,2.7292628075767163e-18,8.4043408013135659e-18,1.3826905464070503e-13,5.4235958453210815e-50,-3.6554536867655391e-20,4.9742528043288276e-20,9.2450709801652138e-24,1.7983776619210659e-32,0.88129999999999997,0.0,0.0,0.0,0.0098745912171116813,0.10879762445150053,9.9999999999897615e-05,9.55735387732733e-07,6.8529751325457639e-06,1.7119785847452072e-06,1.2400408736911499e-11,5.2247419487491958e-06,8.1563581451743258e-13,8.4293494953766673e-08,2.1769691266923922e-13,2.1287607407405126e-15,4.5217548140915468e-08,5.6760455868105839e-08,3.2307707585205266e-08,4.1706155511895289e-07,1.3800617674170874e-17,1.1671467654954722e-13,2.3497853595683169e-17,9.2152567347067562e-14,2.5316888774240234e-08,9.0160373060340684e-14,1.9963873912883538e-13,5.9116384577682035e-16,2.3195461100003498e-15,3.7742128034161527e-16,7.6081837792999446e-11,2.2336789922164581e-09,2.6640485318423052e-12,1.9800463473117993e-12,1.5011374429042448e-16,1.8929107786495652e-12,9.3181200471293853e-16,3.5588452183827713e-13,1.4993036950113683e-15,1.3275945057051871e-13,1.4381750465657798e-12,3.780309746136049e-11,1.1619375368443602e-13,1.0183248210407159e-13,2.4357293761524525e-13,8.0248476365587733e-19,1.0561436108906176e-15,3.1278976966705532e-15,1.9595099175399246e-22,3.0331607500349867e-20,1.0933923027719818e-22,7.0581071326334782e-20,5.5357158828377921e-16,2.3750322625231924e-11,1.2148462046148214e-16,6.7586019808916091e-17,4.0830015814167699e-22
7.041069699106087e-08,0.0021868413670115263,2.7076152553047217e-17,2.9353724414359282e-13,8.8369667007643051e-16,2.8375958754216057e-13,2.2690405483261099e-08,1.5808284522390321e-10,8.1663825610732936e-41,6.3200164975788502e-33,3.9311625181288098e-30,1.0797178002457816e-20,2.4090008136731476e-28,1.0814807225121207e-16,3.5793538070173308e-19,7.6684075986908906e-30,8.2951420344475255e-27,6.9379871742842835e-22,3.150509032748036e-24,-2.0312982386017198e-30,2.1156609451407011e-21,1.1890077725999044e-25,3.4533818568079648e-20,-4.6621709339637214e-16,2.4100840566462304e-09,2.9568020670134679e-18,9.4548501877535425e-18,1.6375044584561668e-13,6.6249259788262049e-50,-3.6554533683923868e-20,5.7789882098065427e-20,1.1549462110115011e-23,2.1142593376108574e-32,0.88129999999999997,0.0,0.0,0.0,0.009874006483174427,0.10879742408919942,9.9999999999892493e-05,9.9082143901796245e-07,7.1025808173680855e-06,1.773739103186395e-06,1.2852047297646279e-11,5.4152662922920457e-06,8.1558889273772422e-13,8.7363742067627936e-08,2.2563540267650239e-13,2.2062972284807096e-15,5.0387877555676832e-08,6.2627546150515522e-08,3.3504883930268202e-08,4.4839827004869438e-07,1.5206788402593743e-17,1.289045161997074e-13,2.6186348421363531e-17,1.0343959291653697e-13,2.6255076071213369e-08,1.0472841301931195e-13,2.3308095840264374e-13,6.9410106918335273e-16,2.8099392226725899e-15,4.7167967547866449e-16,7.8874386998177101e-11,2.4028988542925244e-09,2.8658688765451471e-12,2.130053269718096e-12,1.5558215865960183e-16,2.1892926711682047e-12,9.3182093256136929e-16,3.7180262446472881e-13,1.8105801705906903e-15,1.3766452244654762e-13,1.4916153759236005e-12,4.0704929851776945e-11,1.2511291204687269e-13,1.0964929655264705e-13,2.6227940801524597e-13,8.6411582093990503e-19,1.2145482584223933e-15,3.6022892288986103e-15,2.2566983195587355e-22,3.4880972026540349e-20,1.2592212729608082e-22,8.2952950237752259e-20,6.5101314131688616e-16,2.5139086941263507e-11,1.2858803956157124e-16,8.2569850932488212e-17,4.9882043133746766e-22
7.292856282431857e-08,0.002186840932794818,2.9075978244859938e-17,3.1741086793317738e-13,9.1446007712281568e-16,3.2183963385323443e-13,2.4318688473828673e-08,1.8169274827499281e-10,9.7879089740065997e-41,3.6672419065402408e-33,4.5523225039904026e-30,1.2107920805772441e-20,2.8667150096646432e-28,1.1344653736544035e-16,3.6895240681389486e-19,8.7598357751448537e-30,9.6455886575083403e-27,8.0390791393064056e-22,3.9064615017990297e-24,-7.4598844519311988e-31,2.4465867652016697e-21,8.0428219743328443e-26,3.8499514009840739e-20,-4.6621707895995932e-16,2.5860685771021723e-09,3.1934414057527004e-18,1.0591080056845945e-17,1.9272984255697477e-13,8.1134508356540504e-50,-3.6554530522646473e-20,6.6768375785673441e-20,1.4311050213951385e-23,2.4728193596930312e-32,0.88129999999999997,0.0,0.0,0.0,0.0098734208598694907,0.10879722368501681,9.9999999999887194e-05,1.0258820009630031e-06,7.3517344053788986e-06,1.8353752043910763e-06,1.3302866305583355e-11,5.6054059150318367e-06,8.1554189741756743e-13,9.0428418088023798e-08,2.3355786269950648e-13,2.2836930229792074e-15,5.5933496959430019e-08,6.8876813728282804e-08,3.4701987650316515e-08,4.808530634621449e-07,1.6703772891147026e-17,1.418964806807405e-13,2.9070128528161872e-17,1.1560791005365613e-13,2.7193211484509022e-08,1.2098785044482563e-13,2.7055053747189085e-13,8.1023837872162006e-16,3.3797828997214179e-15,5.8474492292048477e-16,8.1661361795753833e-11,2.5781892131219713e-09,3.0749287290574099e-12,2.2854412600517376e-12,1.610393815678213e-16,2.5190078521441816e-12,9.3183096596059752e-16,3.8772877341717253e-13,2.1717000710794451e-15,1.4255972191652651e-13,1.5449489001405855e-12,4.3712491002855899e-11,1.3435702309652563e-13,1.1775090341525938e-13,2.816677579776212e-13,9.279934249003641e-19,1.3897878374147605e-15,4.1276556536347244e-15,2.5858205692817443e-22,3.9913845251037637e-20,1.4428690982943957e-22,9.6907408922720894e-20,7.6097152962158001e-16,2.6544961374710278e-11,1.3577895447659229e-16,1.0013520556768863e-16,6.0493620710421247e-22
7.544642865757627e-08,0.002186840498622497,3.1144926726051012e-17,3.4209580567909733e-13,9.450632907907035e-16,3.6334228324897772e-13,2.6001168391175816e-08,2.0783257266840188e-10,1.1624643254105285e-40,3.2809950913130832e-32,5.2574060812212147e-30,1.3521950786360793e-20,3.3496370773010311e-28,1.1890971068724475e-16,3.8121430744359524e-19,1.0022840528411829e-29,1.1162901841235313e-26,9.2730648675648636e-22,4.8101663287179766e-24,1.7375106153880722e-30,2.8149282325736046e-21,6.2118404396983878e-27,4.2756847381611014e-20,-4.6621706369941779e-16,2.768157141997825e-09,3.439163736288011e-18,1.1816381021745943e-17,2.2552970273409888e-13,1.0027460246913538e-49,-3.6554527349310968e-20,7.6745983670153389e-20,1.7599129424206225e-23,2.8782788020278912e-32,0.88129999999999997,0.0,0.0,0.0,0.0098728343537172053,0.10879702323829402,9.9999999999881718e-05,1.0609170873416759e-06,7.6004233196004114e-06,1.8968831770886728e-06,1.3752843006295829e-11,5.7951493713613022e-06,8.1549482909541246e-13,9.34873683286314e-08,2.414638158394084e-13,2.3609442177640693e-15,6.1866781244713927e-08,7.5519442096367565e-08,3.5899018638015717e-08,5.1442374504340128e-07,1.8294225395727483e-17,1.557142985581e-13,3.2155639128719022e-17,1.2868913755225895e-13,2.8131294994122101e-08,1.3906275277472959e-13,3.1235429848515062e-13,9.4070813787608569e-16,4.0382804947225171e-15,7.1949135529891077e-16,8.4442594093420802e-11,2.7595353212901933e-09,3.2912104645433412e-12,2.4461972182474062e-12,1.6648509789389547e-16,2.8844283839741268e-12,9.3184219397856926e-16,4.0366125401136698e-13,2.5884429779479923e-15,1.4744476567854593e-13,1.5981725298391264e-12,4.6825564451787019e-11,1.4392541987849027e-13,1.2613671816715761e-13,3.0173658852180856e-13,9.941129664020429e-19,1.5829588766425098e-15,4.707354358171199e-15,2.9489799432412708e-22,4.546172083144611e-20,1.6455093918073502e-22,1.1257526190989984e-19,8.844858890689022e-16,2.7966745918755729e-11,1.4305122667338535e-16,1.2060677921144386e-16,7.2860903758705778e-22
7.796429449083397e-08,0.0021868400644928536,3.3283102662724087e-17,3.676064397019399e-13,9.7641449491487402e-16,4.0842661040028903e-13,2.7737556155157732e-08,2.3667264868677937e-10,1.3755135697975135e-40,-8.5859277008159488e-32,6.0558023284174044e-30,1.5043499900593907e-20,3.9629416223665595e-28,1.2454572082744405e-16,3.9481170810074806e-19,1.148044000331579e-29,1.286218520782732e-26,1.0651755371046664e-21,5.8845974121524032e-24,1.1824788913216798e-30,3.2234061581090604e-21,-4.9782128286459985e-26,4.7316016702914214e-20,-4.6621704754164875e-16,2.9563369781708025e-09,3.693951409456262e-18,1.3134096709467781e-17,2.6248802109690597e-13,1.2070778587036184e-49,-3.6554524134444549e-20,8.7792908207007386e-20,2.1490459153831208e-23,3.3351636406390104e-32,0.88129999999999997,0.0,0.0,0.0,0.0098722469712589876,0.10879682274838089,9.9999999999876094e-05,1.095926711942254e-06,7.8486350801021546e-06,1.958259340256024e-06,1.4201954821105315e-11,5.9844853091063306e-06,8.154476883114557e-13,9.6540439297819319e-08,2.4935278909040148e-13,2.4380469365342816e-15,6.8200005335867642e-08,8.2566528178940166e-08,3.709597678682336e-08,5.4910806828173788e-07,1.9980779585174622e-17,1.7038151657067526e-13,3.5449273409597512e-17,1.4271465648351398e-13,2.9069326579825944e-08,1.590811865508833e-13,3.5880940058087978e-13,1.0866952860075088e-15,4.7952989277831287e-15,8.79105919161972e-16,8.7217917155893382e-11,2.9469219901175688e-09,3.5146959319730571e-12,2.6123076531220131e-12,1.7191899519183781e-16,3.2880014296077039e-12,9.3185470889379247e-16,4.1959867667841968e-13,3.0670192340586992e-15,1.5231937278872208e-13,1.651283201175995e-12,5.0043927643155571e-11,1.5381741671421985e-13,1.3480613987395272e-13,3.2248446137436592e-13,1.0624697068538898e-18,1.7951856252062073e-15,5.344828757188364e-15,3.3483336108845654e-22,5.1556888609408269e-20,1.8683458383895821e-22,1.3009226620822039e-19,1.022634825915942e-15,2.9403309853615063e-11,1.5039907206539509e-16,1.443356369204087e-16,8.7195977896878908e-22
