Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725)
2.9442031401993215e-07,0.0025613215673164946,3.0151412812871564e-10,6.1927877915580003e-08,1.9320272649193617e-11,5.9196711831177435e-07,9.3607211636512267e-06,4.4946565253665502e-05,4.2647806095808694e-23,1.5797187095435548e-25,2.3485848522629024e-17,1.5727583837848762e-11,1.9268982179428921e-16,4.4134352501950397e-11,3.1815084831757227e-10,2.6443938156227969e-16,4.0141930944819023e-15,1.6963232632286073e-13,3.6097100099310762e-13,7.3469083069977856e-20,2.1026898439956207e-11,1.2305881626227522e-17,4.6775569694644746e-11,9.3146483481771294e-12,0.00014380210001621995,1.4134586763479577e-11,3.7713221402787507e-10,3.9510367046749092e-06,9.3184544750957572e-30,1.0920879417114625e-17,2.6959904358311924e-10,1.5734978282882213e-11,1.5593185032166808e-19,0.88129999999999997,0.0,0.0,0.0,0.0071582088549916548,0.10833190838954185,9.9999957526677986e-05,0.00010235424663856309,0.00040040470352728562,0.00019856569907793892,1.9746199048950662e-10,5.8753542967743478e-05,6.1889464940120298e-10,1.2959467657686848e-06,8.7532976669302581e-13,1.2948670097697869e-14,0.00035179341691886931,0.00043059303285892489,0.00014968047842787099,0.00068270994448328985,3.45504470718586e-13,1.0130496636939835e-08,7.2646135153232099e-12,8.6427460699046496e-08,0.00020683391210586362,1.1364787881972693e-06,2.2734997510174115e-07,1.3026988163425772e-07,7.8438636057035303e-08,2.5912309728007997e-06,1.007758221288195e-07,0.00010001167714256991,4.347632520023747e-08,2.7759533271925378e-08,1.2013162397388075e-13,4.3720274974370328e-05,3.3240789895371165e-10,1.3421345183015379e-08,2.9134015162231741e-07,1.7339789543299347e-11,3.2051044864539647e-10,2.4712991482370198e-07,1.9951237213621841e-10,1.3894887680836106e-10,5.0683301629247217e-10,1.4527818425686053e-16,6.792014441196736e-08,2.0111551277785339e-08,4.289409926901486e-16
2.979404185097507e-07,0.0025613151317864613,3.1507954087952251e-10,6.2849024421883848e-08,1.9366468536231526e-11,6.0169874806914267e-07,9.3636242807336174e-06,4.5688865749832352e-05,4.5099961085263422e-23,1.6312631642774696e-25,2.5373346210717452e-17,1.6267525263234263e-11,1.9983270015174466e-16,4.5023629673105788e-11,3.3344777975143327e-10,2.9123163788633507e-16,4.2635135479015139e-15,1.7395659116217883e-13,3.7604795170221984e-13,7.8299255061739701e-20,2.2035196142643165e-11,1.33008651072438e-17,4.8244792626030599e-11,9.8714012690589134e-12,0.00014559133095610034,1.4313005499890421e-11,3.8658716685586071e-10,4.074933211165523e-06,9.988178995987731e-30,1.1962932218703127e-17,2.8176846027920258e-10,1.6671270191152695e-11,1.6357906420101658e-19,0.88129999999999997,0.0,0.0,0.0,0.0071337571303219096,0.10832672719216929,9.9999956783453629e-05,0.00010311904113633116,0.00039964491291435592,0.00019762684706293266,1.970783642424669e-10,5.8473347026438768e-05,6.1696454953612674e-10,1.2934290437369345e-06,8.7115531464224028e-13,1.2923513854521983e-14,0.00035637109249951431,0.00043732888093993792,0.00015117591573886866,0.00069150927172128239,3.5089203962470438e-13,1.0289167503813803e-08,7.359233901540139e-12,8.7580765368380786e-08,0.00020896403540711925,1.1587973458509704e-06,2.3180913335487778e-07,1.3287623004098678e-07,8.0020523395607005e-08,2.6822115965927406e-06,1.0029941533450999e-07,0.00010076954072880816,4.3803793296395294e-08,2.7968621815693905e-08,1.200078062196329e-13,4.4751147881471966e-05,3.4907877426363133e-10,1.356023682534507e-08,3.01819043754734e-07,1.733966403751842e-11,3.2070200338646875e-10,2.5085277046675024e-07,2.0250872666090569e-10,1.4103566485093669e-10,5.1444521900584846e-10,1.4746013955991919e-16,7.0596716676228048e-08,2.0903428023180224e-08,4.4583021185734376e-16
3.014605229995692e-07,0.0025613087663321874,3.2903067120263545e-10,6.3769208722211003e-08,1.9412017785459964e-11,6.1140886444570646e-07,9.3664085170979349e-06,4.6429279758353384e-05,4.7654976452784442e-23,1.6836381670182701e-25,2.7391786918501579e-17,1.6816990434625781e-11,2.0711435498566875e-16,4.5916690302252691e-11,3.4923055708030804e-10,3.2036609441190955e-16,4.5238866340868644e-15,1.7832178388990175e-13,3.914831424144068e-13,8.3359605373250282e-20,2.3074811527104091e-11,1.4358234415712142e-17,4.9734496320666785e-11,1.0451652504742659e-11,0.00014737210478703644,1.4490561288548381e-11,3.961278034048845e-10,4.2005719997480502e-06,1.0695259671175185e-29,1.308497856974726e-17,2.9427900474564817e-10,1.7646709357493077e-11,1.714768613006494e-19,0.88129999999999997,0.0,0.0,0.0,0.0071094554723466711,0.10832158209018046,9.9999956045717259e-05,0.00010387544956018093,0.00039886443020862444,0.00019669310447446761,1.9668462856273818e-10,5.8194704169730791e-05,6.1504660929728531e-10,1.2908449721135815e-06,8.6700400096078768e-13,1.2897694668240962e-14,0.00036091145667000628,0.00044404055093175853,0.00015266559837104148,0.00070026156209897748,3.562598289437175e-13,1.0447269589695627e-08,7.4530842788092152e-12,8.8725056037342414e-08,0.00021108752082707805,1.1811375068671052e-06,2.36272309157418e-07,1.3548536093739747e-07,8.1604072106039622e-08,2.7746988694849856e-06,9.9825594301364191e-08,0.00010151419369614188,4.4125502713436086e-08,2.8174033439034334e-08,1.1987778079957259e-13,4.5786784810489801e-05,3.6631652295228747e-10,1.3698695158104794e-08,3.1249012331752204e-07,1.7338679123431912e-11,3.2087807474516963e-10,2.5457151452823311e-07,2.0550155256207104e-10,1.4311999540979491e-10,5.2204845855093646e-10,1.496395256680482e-16,7.3329601628331294e-08,2.1711925723064777e-08,4.630739242519824e-16
3.085007319792063e-07,0.0025612962438757423,3.5810521079646097e-10,6.5606592615798315e-08,1.950135386080912e-11,6.307628297853247e-07,9.371663802539888e-06,4.790433613490012e-05,5.3086073915154853e-23,1.7908654139879325e-25,3.1850690670853275e-17,1.7944481595564736e-11,2.2209424762213938e-16,4.7714006775686547e-11,3.822821619110315e-10,3.8634554788067501e-16,5.0789097749352215e-15,1.871753013952418e-13,4.2343601925863659e-13,9.4197373102952941e-20,2.5249615338844128e-11,1.667120714365442e-17,5.2774774128357311e-11,1.1684860576839356e-11,0.00015090847119542125,1.4843102451699407e-11,4.1546143799221995e-10,4.4570220237510885e-06,1.222780776352441e-29,1.5587692539130275e-17,3.2033604663686694e-10,1.9718609451267684e-11,1.8804025439688311e-19,0.88129999999999997,0.0,0.0,0.0,0.007061297561776635,0.10831139941254057,9.9999954588445659e-05,0.00010536338996998022,0.00039724582059623816,0.00019484180436300479,1.9586901706698688e-10,5.7642328728176259e-05,6.1124681484357509e-10,1.2854921412589854e-06,8.5877452845635588e-13,1.2844210958378466e-14,0.0003698808715714513,0.00045738980543422067,0.0001556278360229045,0.0007176244851486201,3.6693485369490069e-13,1.076173069367397e-08,7.6384877409826715e-12,9.0986720913983447e-08,0.00021531474473961354,1.2258747843869363e-06,2.4520914760667145e-07,1.4071099363878973e-07,8.4775544001919593e-08,2.9641501241677551e-06,9.8886146857948055e-08,0.0001029648654594546,4.475208313575031e-08,2.857410534841292e-08,1.1960030597638693e-13,4.7871542454746631e-05,4.0253214348648478e-10,1.3974322784721921e-08,3.3440683086442722e-07,1.7334290233239327e-11,3.2118655701296652e-10,2.6199592189565281e-07,2.1147602779604263e-10,1.4728087268962158e-10,5.3722654723994164e-10,1.5399016008387969e-16,7.8963871615457488e-08,2.3378648367913456e-08,4.9862193624226261e-16
3.1554094095884336e-07,0.002561283996242003,3.8876727697152564e-10,6.7439856211184962e-08,1.958861668140707e-11,6.5002590393110474e-07,9.3765648036792726e-06,4.9371534116857044e-05,5.8966999290066363e-23,1.9013703562805176e-25,3.6923682225244345e-17,1.9110034447602205e-11,2.3762997599059017e-16,4.9526014027721674e-11,4.1736233022191253e-10,4.6384058581360368e-16,5.6815080204602055e-15,1.9619365244180178e-13,4.5684504743288434e-13,1.0603607710071575e-19,2.7554508452072725e-11,1.9267625811572284e-17,5.5895272563926602e-11,1.3018699168253039e-11,0.0001544115969154377,1.5192249121669483e-11,4.3512388501791775e-10,4.7202782696880747e-06,1.3929275853293547e-29,1.8468062339623772e-17,3.4779469927022228e-10,2.19578336991684e-11,2.0565405248252418e-19,0.88129999999999997,0.0,0.0,0.0,0.007013725653973249,0.10830135874859426,9.9999953158402401e-05,0.00010681862563100427,0.00039555723094409799,0.0001930132717247969,1.9501928064635905e-10,5.7096847452140834e-05,6.0749449023867685e-10,1.2799153437351671e-06,8.5064776751598864e-13,1.2788489447867099e-14,0.00037870304864104739,0.0004706379937342637,0.00015856746154948036,0.00073479786927702756,3.7752735459032763e-13,1.1073813585690626e-08,7.8208523860874969e-12,9.3212745945672492e-08,0.00021951591393865714,1.2706760227948576e-06,2.5415758237603732e-07,1.4594496433308475e-07,8.7951919031018892e-08,3.1594974554391554e-06,9.7958231905692745e-08,0.00010436565185410914,4.5356925744984211e-08,2.8960297649106879e-08,1.1930146138891137e-13,4.9972984850104235e-05,4.4113372911111577e-10,1.4248249624334188e-08,3.5708608845281098e-07,1.7326923145720887e-11,3.2144115866368034e-10,2.6940173498155576e-07,2.1743468899475126e-10,1.5143073640276773e-10,5.5236446491153518e-10,1.5832927991347496e-16,8.4821950531182005e-08,2.5111410342854572e-08,5.3557844106473612e-16
3.2258114993848043e-07,0.0025612720195495146,4.210452695183475e-10,6.9268859841078267e-08,1.9674114734118233e-11,6.6919547386922031e-07,9.3811766070845953e-06,5.0830708139714049e-05,6.5325213787938744e-23,2.0151269450760326e-25,4.2676351264940854e-17,2.031362314661891e-11,2.5372196779515694e-16,5.1352456860516171e-11,4.5452716348330605e-10,5.5447385012581909e-16,6.3339370975102858e-15,2.0537771561041468e-13,4.9172545389083734e-13,1.1892999914444442e-19,2.9992624319490576e-11,2.2171393952758352e-17,5.9094881342003052e-11,1.4457600111622006e-11,0.00015788190280245567,1.5538042851236365e-11,4.5510614492443181e-10,4.9902328712050747e-06,1.5813751074462393e-29,2.1768003641833256e-17,3.7667854585832346e-10,2.4371523903602652e-11,2.2435016146314262e-19,0.88129999999999997,0.0,0.0,0.0,0.0069667304627290746,0.1082914583689593,9.9999951759234483e-05,0.00010824170514352553,0.00039380626370322719,0.00019120863914977819,1.9413917045901414e-10,5.6558590404646589e-05,6.0378887477422849e-10,1.2741391988359706e-06,8.4262863552807719e-13,1.2730776124522439e-14,0.00038737957595020011,0.00048378275426026442,0.00016148474088925439,0.00075178123691783158,3.8803549399441133e-13,1.138346232829185e-08,8.0002108677086949e-12,9.5403476707266704e-08,0.00022369135325471556,1.3155282568136236e-06,2.6311503383392334e-07,1.511856602554897e-07,9.113219188927758e-08,3.3606525951017028e-06,9.7042428124969554e-08,0.00010571845265363931,4.5940863360255467e-08,2.933314209637624e-08,1.1898330701986216e-13,5.2089631811242283e-05,4.822001839874738e-10,1.4520496894366658e-08,3.8052348875406041e-07,1.7316851365046155e-11,3.2164667411992522e-10,2.7678768626230133e-07,2.2337653554188946e-10,1.5556888967803737e-10,5.6745966910802633e-10,1.6265615638892564e-16,9.090264446921342e-08,2.6909846888514958e-08,5.7393565909832893e-16
3.296213589181175e-07,0.002561260309735537,4.5496649235610518e-10,7.1093494338327967e-08,1.9758128113142171e-11,6.8826936537422845e-07,9.3855535125488319e-06,5.2281723210498693e-05,7.2189845199818409e-23,2.1320941693502427e-25,4.9178876762097627e-17,2.1555218959057959e-11,2.7037063006556226e-16,5.3193109320664278e-11,4.938322062541962e-10,6.6003863701973499e-16,7.0384609235166143e-15,2.1472845704628223e-13,5.2809230376138304e-13,1.3293420709036285e-19,3.2567032895541458e-11,2.5407494421908702e-17,6.2372511025806118e-11,1.6005996571245009e-11,0.00016131982781853843,1.5880527321663526e-11,4.7539944802750569e-10,5.2667787776572193e-06,1.789628995162203e-29,2.5532377944697017e-17,4.070102594314647e-10,2.6966801865062221e-11,2.4416037603253414e-19,0.88129999999999997,0.0,0.0,0.0,0.0069203028754791654,0.10828169644449905,9.9999950394699384e-05,0.00010963316811482586,0.00039199983573172783,0.00018942874660498127,1.9323209809109241e-10,5.6027801101019137e-05,6.0012922204282966e-10,1.268186097204354e-06,8.3472076046466428e-13,1.2671294708220014e-14,0.00039591220874932463,0.00049682212212835437,0.00016437993583627971,0.00076857443917009033,3.9845775123387137e-13,1.1690630360629237e-08,8.1765993072837172e-12,9.7559304785199514e-08,0.00022784138235348335,1.3604199865755511e-06,2.7207921674595804e-07,1.5643165045304058e-07,9.4315471605836672e-08,3.5675266135442839e-06,9.6139165107678522e-08,0.00010702510672148832,4.6504701818881568e-08,2.9693153217701988e-08,1.1864771944103935e-13,5.4220082212849842e-05,5.2581034295054128e-10,1.479108547476124e-08,4.0471443816045116e-07,1.7304324083327958e-11,3.2180747209559353e-10,2.8415263126745873e-07,2.2930066580127473e-10,1.5969470457815693e-10,5.8250986886443201e-10,1.6697013282998479e-16,9.720458723577088e-08,2.877354262573204e-08,6.1368473109857369e-16
3.3595754699979083e-07,0.0025612499956473,4.8692226342220961e-10,7.2731861750449861e-08,1.9832684448520075e-11,7.0535257829764482e-07,9.3893295008103995e-06,5.3580570872210715e-05,7.882650826607644e-23,2.2400784852716326e-25,5.5734081149174468e-17,2.2705125723703276e-11,2.8583069829153532e-16,5.4861680258558893e-11,5.3108208913468294e-10,7.6944187030155568e-16,7.7189494983560224e-15,2.2328749006502499e-13,5.6210571831230763e-13,1.4653341046681335e-19,3.5003018194970612e-11,2.8625647330194538e-17,6.5388202461167178e-11,1.7496834186588603e-11,0.00016438664830629933,1.6185971335780016e-11,4.9392229759207806e-10,5.5212179687662401e-06,1.9953205387960103e-29,2.9356915774431233e-17,4.3556476057412885e-10,2.9463674537390851e-11,2.629683225809181e-19,0.88129999999999997,0.0,0.0,0.0,0.0068789959498861547,0.10827302751547505,9.9999949199425686e-05,0.00011085889150039266,0.00039033184609085493,0.00018784848973909298,1.9239525118012404e-10,5.5556617611694583e-05,5.9687422676367679e-10,1.2626938807461323e-06,8.2770091258891456e-13,1.2616418303651022e-14,0.00040347010888761877,0.00050846610549298919,0.00016696694222283873,0.00078352584353387218,4.0776332589155295e-13,1.1964928883616734e-08,8.3328416480033128e-12,9.9470062392018445e-08,0.00023155494291657818,1.400847869098747e-06,2.8015106142849275e-07,1.6115651717187504e-07,9.7182340467040658e-08,3.7585290751648896e-06,9.5337203617546546e-08,0.00010816310968756658,4.6995615539095812e-08,3.0006601854996745e-08,1.1833220191941369e-13,5.6148192397153085e-05,5.6729945025445526e-10,1.5033214007279608e-08,4.271266561929544e-07,1.7291138236062051e-11,3.2191725597411217e-10,2.9076226630191267e-07,2.3461656342887973e-10,1.633969205432829e-10,5.9601486190604698e-10,1.7084119253424294e-16,1.0306424878986274e-07,3.0506285249874948e-08,6.5064082320635632e-16
3.4229373508146416e-07,0.0025612398912642984,5.2024873061784722e-10,7.4366581235918603e-08,1.9906420547114641e-11,7.2235576980891617e-07,9.3929799983172471e-06,5.4872658802294272e-05,8.5922219347157329e-23,2.3506156169712046e-25,6.3015226775952494e-17,2.3885769287138267e-11,3.0174225433576747e-16,5.6541469560646974e-11,5.7014981234863089e-10,8.9411052858116341e-16,8.4451313814867683e-15,2.3198316634427984e-13,5.9734604933929142e-13,1.6111821679003518e-19,3.7553988576661097e-11,3.2153831562496151e-17,6.8465460978320624e-11,1.9083178078720284e-11,0.00016742794240445582,1.6488805314164988e-11,5.1268409746148185e-10,5.7808336451472564e-06,2.2196088449810824e-29,3.3633438442618063e-17,4.6532500535430877e-10,3.2118530957767402e-11,2.8272739607236081e-19,0.88129999999999997,0.0,0.0,0.0,0.006838135119850923,0.10826446775646456,9.9999948038240552e-05,0.00011205981640508869,0.00038862823830765797,0.00018628904306032106,1.9154115173371834e-10,5.5091703453206077e-05,5.9365534223697547e-10,1.2570884332403664e-06,8.2077446728296146e-13,1.2560410532023891e-14,0.00041091443643620376,0.00052002245893527355,0.00016953645416150303,0.00079832361263142116,4.1699760420949474e-13,1.2237164388341411e-08,8.4867396701684837e-12,1.0135322977205945e-07,0.0002352484019549049,1.4412928634860897e-06,2.8822540813773703e-07,1.6588381961959461e-07,1.0005049319383012e-07,3.95402635622129e-06,9.4545795318732042e-08,0.00010926642516152715,4.7471427833971907e-08,3.0310408221162012e-08,1.1800509346977105e-13,5.8085492338227536e-05,6.1097011698543128e-10,1.5274030402743955e-08,4.5014185948640788e-07,1.7276299487225889e-11,3.2199671138838606e-10,2.9735336772401759e-07,2.3991691845821616e-10,1.6708831198352677e-10,6.0948037156444033e-10,1.7470093475514937e-16,1.0910068514105031e-07,3.2291150515467435e-08,6.8870859174656433e-16
3.486299231631375e-07,0.002561229993446584,5.5496364656510722e-10,7.599762485964981e-08,1.9979496964478214e-11,7.3927806014754349e-07,9.3965290403817671e-06,5.6157937204985335e-05,9.3502119317985105e-23,2.463665222338672e-25,7.1083506387217693e-17,2.5097124118977811e-11,3.181055658971593e-16,5.8232361137817313e-11,6.1107474276999457e-10,1.0357526544389162e-15,9.2186661433623913e-15,2.4081631086299641e-13,6.3382403914504083e-13,1.7673007076346291e-19,4.0222055978307481e-11,3.6012498029819438e-17,7.1603534526517806e-11,2.0768248118746055e-11,0.00017044404949273419,1.6789063526104111e-11,5.3167892006642272e-10,6.0455500918893512e-06,2.4638220481881501e-29,3.8401072296855464e-17,4.9630576528631427e-10,3.4936496098352852e-11,3.0346056611071791e-19,0.88129999999999997,0.0,0.0,0.0,0.0067977140701651739,0.10825601570452183,9.9999946914123978e-05,0.00011323631809304512,0.00038689287701370998,0.00018475058237666259,1.9067170360627177e-10,5.4633107133949664e-05,5.9047205128669677e-10,1.2513822499050016e-06,8.1394214724098248e-13,1.250339624141045e-14,0.00041824669672442776,0.00053149041368216537,0.00017208865417134007,0.00081296818260956903,4.2616000729316616e-13,1.2507318618710286e-08,8.6383243936242688e-12,1.0320915594096856e-07,0.00023892198211207164,1.4817490358698385e-06,2.9630108313260601e-07,1.7061281880809931e-07,1.0291947136454137e-07,4.1539534162417008e-06,9.3765030926227427e-08,0.00011033626294098716,4.7932668412444929e-08,3.0604910535691283e-08,1.1766744753395647e-13,6.0031110818600941e-05,6.5687965104949078e-10,1.55135492036664e-08,4.7375643922141868e-07,1.7259947817573041e-11,3.2204829352260532e-10,3.0392531565127008e-07,2.4520124593365407e-10,1.7076854115544396e-10,6.229051656076888e-10,1.7854900628679666e-16,1.1531260807932863e-07,3.4127749939298052e-08,7.2787975111396385e-16
3.549661112448108e-07,0.002561220299021128,5.9108412243738998e-10,7.7624977935247635e-08,2.0052060067576699e-11,7.561187384644135e-07,9.3999971804419955e-06,5.7436368159641652e-05,1.0159271019043372e-22,2.5792400833170057e-25,8.0003414108597242e-17,2.6339163062021716e-11,3.3492090260544118e-16,5.9934250916345995e-11,6.5389590203812921e-10,1.1962181190634709e-15,1.0041214128677214e-14,2.4978777584504246e-13,6.7155037558481408e-13,1.9341080306437047e-19,4.30092944146071e-11,4.0222799831442209e-17,7.4801683660231679e-11,2.2555256422224598e-11,0.00017343531108460829,1.7086780565091678e-11,5.5090097925144958e-10,6.3152924605896845e-06,2.7293700424571209e-29,4.3701055597237219e-17,5.2852129660399009e-10,3.7922667028612234e-11,3.2519074321793746e-19,0.88129999999999997,0.0,0.0,0.0,0.0067577265819953403,0.10824766987377049,9.9999945830134444e-05,0.00011438876629473957,0.00038512931870804276,0.00018323318516763628,1.8978865828478558e-10,5.418084820121561e-05,5.8732384465168216e-10,1.2455868259497797e-06,8.072042436849858e-13,1.2445490288132676e-14,0.00042546843842579672,0.0005428693695400062,0.00017462372222835915,0.00082746012590969198,4.352500903180709e-13,1.2775377303342215e-08,8.7876277395737245e-12,1.0503820255948249e-07,0.00024257590285527126,1.5222110674624637e-06,3.0437703579848787e-07,1.7534285217517957e-07,1.0578886457479361e-07,4.3582454252090562e-06,9.2994951059441173e-08,0.00011137379196757428,4.8379848951186671e-08,3.0890435504505235e-08,1.1732023555046963e-13,6.1984219639493125e-05,7.0508530369013599e-10,1.5751784745060108e-08,4.9796673605134827e-07,1.7242212336541839e-11,3.2207426719675868e-10,3.1047754706418928e-07,2.504691064401396e-10,1.744373020319522e-10,6.3628812752226384e-10,1.8238508709269577e-16,1.2169865486834824e-07,3.6015673245845259e-08,7.6814555091497637e-16
