Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871)
1.9982367121810993e-07,0.0018478043399602958,7.8449179127459493e-16,7.7559115210749927e-12,5.5829587849509081e-15,1.6659038898185187e-10,3.8069167836991522e-07,4.2895481203524679e-08,5.5061497496418466e-34,-1.2106960633780006e-31,1.6788064495144258e-25,2.5598862226255389e-18,1.2753279729501983e-23,9.5933763863167291e-15,4.7817517068410898e-17,1.0122166754757876e-24,4.6660164341206914e-23,3.0003203613781271e-18,2.073858348658775e-19,2.0751325967528699e-31,1.5308676077573014e-18,8.2999534187998774e-25,6.912533439987626e-18,1.8261351634853857e-15,4.9514819591018929e-08,1.0584778876137003e-16,1.2959753511399181e-15,6.2328667295683628e-10,1.8617453555905614e-42,1.652903764358973e-19,3.7261547721874346e-17,1.134646293846205e-19,2.2124814649108568e-28,0.88129999999999997,0.0,0.0,0.0,0.0098077756965059566,0.10877545747175038,9.9999999999234558e-05,3.8807717094964417e-06,3.1251436083292452e-05,7.9033959849308793e-06,5.9778730569806573e-11,2.3207435848199643e-05,1.5944112103380178e-12,4.0504421978969256e-07,8.7255650474948919e-13,9.3192628166450868e-15,3.5053696521352169e-06,3.4908287380288427e-06,1.905010761978512e-07,8.180603047956909e-06,1.1193190310162786e-15,9.2745959320934923e-12,2.6024720950279528e-15,1.2963463266762032e-11,1.5726803379506598e-07,4.0050101002441669e-11,9.2561751771627949e-11,4.7904779444505144e-13,4.3444465123296433e-12,2.8826894064246772e-12,4.5060107143393738e-10,4.8707142253770071e-08,6.3208114203291815e-11,4.6295478657657124e-11,9.4228427689065605e-16,6.9817524335057898e-10,-3.5990682304001906e-15,2.9034886283989382e-12,2.7811055604194601e-12,7.0233138275673411e-13,8.0284627446689436e-12,7.7544074422339018e-10,2.5110250426960316e-12,2.149755089486834e-12,5.3819027728203733e-12,1.3914551038948592e-17,3.7390911960142226e-13,1.0902983764669238e-12,6.1336762429984212e-20,1.3400833379410864e-17,3.4300639586906488e-20,5.0504570682187095e-17,3.7100764099097512e-13,2.3115660592545053e-11,1.3749312298464192e-16,1.6622192684602125e-13,1.0990365874700038e-18,3.3618053489503158e-16,6.3381070950610655e-10,1.6198594467388159e-14,1.6694578010467977e-18,6.7153739844923407e-22,1.2683335043354819e-17,8.8323156857584526e-15,1.0075021388227674e-14,9.3299554532234903e-20,1.3382444321663881e-18
2.0048761486231556e-07,0.0018478041734284701,7.8962949106040336e-16,7.8050319013201187e-12,5.6203435648857425e-15,1.6748527953687225e-10,3.8281070652336926e-07,4.3414207928282919e-08,5.5960292117927081e-34,1.1845494606717999e-32,1.6972815779333128e-25,2.5869713128940322e-18,1.2892520350408539e-23,9.6461591365241375e-15,4.8486070320682274e-17,1.0261629432521055e-24,4.7307177428622824e-23,3.0415875950623108e-18,2.1152720540310164e-19,2.1148737273402644e-31,1.5517155745567059e-18,8.3432560372579617e-25,6.9820068791506277e-18,1.8261381682805227e-15,4.9823594953545871e-08,1.0652765928046555e-16,1.3089350380823194e-15,6.2856410286421235e-10,1.8966376327709216e-42,1.652903703367161e-19,3.7751827466338246e-17,1.156689174301892e-19,2.2460043376665461e-28,0.88129999999999997,0.0,0.0,0.0,0.0098074882885926043,0.10877536438888928,9.9999999999299583e-05,3.8932110248316216e-06,3.1332919088872782e-05,7.9230121758540125e-06,5.9934547941435841e-11,2.326520636179227e-05,1.5943656079636485e-12,4.0610002043387482e-07,8.7472856882098166e-13,9.3435546919869845e-15,3.536980039255177e-06,3.5216005193503851e-06,1.9113128215183736e-07,8.2317918852805524e-06,1.1291690062151786e-15,9.3566605236739319e-12,2.6259478103992465e-15,1.3083533142964752e-11,1.5778854118371979e-07,4.05538330672086e-11,9.3738484126645431e-11,4.8582613898434668e-13,4.4139342964474576e-12,2.9374227123115185e-12,4.5172710048838507e-10,4.9006521065317748e-08,6.3596575392097271e-11,4.6580001932234673e-11,9.4464455023856837e-16,7.0689882478892465e-10,-3.5983641617849149e-15,2.9135815738646287e-12,2.8273463263249583e-12,7.041029648486918e-13,8.0487738136791395e-12,7.8029808061881052e-10,2.5267521625194334e-12,2.1632195138494945e-12,5.4156164971722842e-12,1.4001715627221218e-17,3.7838279938906017e-13,1.1033849394658417e-12,6.2072971365510576e-20,1.3561170411188075e-17,3.4712341091303167e-20,5.1160612040328596e-17,3.7583344251334756e-13,2.319203915236865e-11,1.379473209269795e-16,1.6894830546513031e-13,1.1170630332988014e-18,3.3729108141395444e-16,6.3800518010130345e-10,1.6389033300509709e-14,1.6890834953885505e-18,6.7943233027856841e-22,1.2832436965157196e-17,8.9501784593194167e-15,1.0305540987183197e-14,9.4619707917055792e-20,1.373911598154381e-18
2.011515585065212e-07,0.0018478040068903559,7.9478475027719843e-16,7.8543611178559984e-12,5.6325616093141792e-15,1.6838302157300913e-10,3.8493214123457924e-07,4.3937158570282093e-08,5.687182478855139e-34,1.0476683411589838e-31,1.7159210750116976e-25,2.6142507052697611e-18,1.3032998786403015e-23,9.6991328251545881e-15,4.916142764368913e-17,1.0402625301590541e-24,4.7960873085767733e-23,3.0832767050161288e-18,2.1573605541962211e-19,2.1552506914160026e-31,1.5727751654840821e-18,8.3866160664921388e-25,7.0519389701667809e-18,1.826141220122596e-15,5.0133139945506898e-08,1.072093013509888e-16,1.3219774497850091e-15,6.3387032428724918e-10,1.9320998348070805e-42,1.6529036424434419e-19,3.8246807367759019e-17,1.1790786221820859e-19,2.2799275760425012e-28,0.88129999999999997,0.0,0.0,0.0,0.0098072008238607455,0.10877527129519406,9.9999999999365801e-05,3.9056473770868977e-06,3.1414224169683285e-05,7.9425762537881406e-06,6.0090024729036212e-11,2.3322823241362634e-05,1.5943199963219483e-12,4.0715351334662714e-07,8.7689485653843914e-13,9.3677934710133061e-15,3.5687505272988767e-06,3.552525511939325e-06,1.9176146925014085e-07,8.2831123931803646e-06,1.1390679540318751e-15,9.4391356717374636e-12,2.6495424766170406e-15,1.3204232797644961e-11,1.5830903477450822e-07,4.1061970841059835e-11,9.4925632140729221e-11,4.9267571588773499e-13,4.4842696524305414e-12,2.9929858694838134e-12,4.5285014580224439e-10,4.9306591851725766e-08,6.3985933970665625e-11,4.6865182498188122e-11,9.4699874771826522e-16,7.1569850621700734e-10,-3.5976526568700949e-15,2.9236742527479269e-12,2.8741873175383639e-12,7.0587001653499996e-13,8.0690330947440186e-12,7.8516765475122841e-10,2.5425188865113286e-12,2.1767178445110476e-12,5.4494151391093567e-12,1.4089099764253701e-17,3.8289308266058287e-13,1.1165789464553193e-12,6.2815224762526375e-20,1.3722819325141681e-17,3.5127422769138882e-20,5.1822581680637455e-17,3.8070291703254197e-13,2.3268480911069841e-11,1.384018940698845e-16,1.7170868578828514e-13,1.1353142938421483e-18,3.3840254532507737e-16,6.422134928881334e-10,1.6581393963400825e-14,1.7089072266486754e-18,6.874069344881063e-22,1.2983043430278072e-17,9.0694257488562971e-15,1.0540432808880062e-14,9.5953734549621976e-20,1.4103932774871511e-18
2.0181550215072682e-07,0.0018478038403459379,7.9995666876470239e-16,7.9038372523378548e-12,5.6476550252911355e-15,1.6928362258252886e-10,3.8705595102039777e-07,4.4464348157997703e-08,5.779623257291347e-34,-1.0227974849884429e-31,1.7347261876121553e-25,2.641725166828941e-18,1.3174719993616674e-23,9.7522981739872476e-15,4.9843635152544066e-17,1.0545167988792168e-24,4.8621297056293218e-23,3.1253905340173593e-18,2.2001323175597168e-19,2.1962716783258873e-31,1.5940478022989477e-18,8.4300463949961571e-25,7.1223312146823506e-18,1.8261443195567384e-15,5.0443452524821272e-08,1.0789271006521082e-16,1.3351027974857319e-15,6.3920543120065619e-10,1.9681369879314437e-42,1.6529035815881639e-19,3.8746515581720859e-17,1.2018187679194394e-19,2.314254781316728e-28,0.88129999999999997,0.0,0.0,0.0,0.0098069133026115352,0.10877517819067339,9.9999999999433225e-05,3.9180807667991033e-06,3.1495351296283447e-05,7.9620882184055363e-06,6.0245160877035134e-11,2.338028648647633e-05,1.5942743754618593e-12,4.0820469815118846e-07,8.7905536788552855e-13,9.3919791450555289e-15,3.6006811247014913e-06,3.5836037372979843e-06,1.9239163748913056e-07,8.3345642725830287e-06,1.149015881150215e-15,9.5220214411940843e-12,2.6732561001537741e-15,1.3325562351787049e-11,1.588295145642482e-07,4.1574534195543169e-11,9.6123243598745967e-11,4.9959699913982586e-13,4.5554595123229573e-12,3.0493881126149158e-12,4.539702073074178e-10,4.9607352228641114e-08,6.4376186842606468e-11,4.7151018087592287e-11,9.4934687133717515e-16,7.2457463527169748e-10,-3.5969336624142473e-15,2.9337666649885321e-12,2.9216340446792906e-12,7.0763253826067086e-13,8.0892405851599072e-12,7.9004943521054388e-10,2.5583251128638666e-12,2.1902499943108758e-12,5.4832984803652746e-12,1.4176702885733017e-17,3.8744011741615796e-13,1.1298808338144276e-12,6.3563547170347795e-20,1.3885785425705614e-17,3.5545898348840355e-20,5.249050749182189e-17,3.8561627041237615e-13,2.3344986923102172e-11,1.3885684868430645e-16,1.7450334900813144e-13,1.1537922283087213e-18,3.3951494196132087e-16,6.4643565940043612e-10,1.6775690415913418e-14,1.7289304330931761e-18,6.9546178980477725e-22,1.3135165365651621e-17,9.1900715011572901e-15,1.0779761912078511e-14,9.7301726743400124e-20,1.4477048753855559e-18
2.0314338943913808e-07,0.0018478035072381212,8.1035044532675956e-16,8.0032257089547608e-12,5.6758605028341278e-15,1.7109343117610693e-10,3.9131057027246215e-07,4.5531503789647793e-08,5.9684433028295693e-34,7.9210343185008055e-34,1.7728382977819956e-25,2.6972623397269724e-18,1.346193131197705e-23,9.8592067503887673e-15,5.1228786351162764e-17,1.0834949063747824e-24,4.9962514014801811e-23,3.2109037860755861e-18,2.2877600341867049e-19,2.2802792321557153e-31,1.6372379351359338e-18,8.5171384301456856e-25,7.2645021804491502e-18,1.8261506634433153e-15,5.1066372277120806e-08,1.0926480955496173e-16,1.3616031416788793e-15,6.4996267910470452e-10,2.0419694726383337e-42,1.652903460084397e-19,3.976023004779185e-17,1.2483679092589193e-19,2.3841356637756573e-28,0.88129999999999997,0.0,0.0,0.0,0.0098063380917578404,0.10877499194919184,9.9999999999571758e-05,3.9429386607437399e-06,3.1657071591066366e-05,8.0009558131285176e-06,6.0554411073977755e-11,2.3494752091477616e-05,1.5941831062810017e-12,4.1030014221362314e-07,8.8335906215078009e-13,9.4401911500692263e-15,3.665022659835173e-06,3.6462199529102443e-06,1.9365191737478101e-07,8.4378609494670453e-06,1.1690586938186174e-15,9.6890250516573035e-12,2.7210402291016342e-15,1.3570111555127581e-11,1.5987043272781742e-07,4.2613016917863969e-11,9.8550047494282376e-11,5.1365658766815152e-13,4.7004306469683067e-12,3.1647472329115119e-12,4.5620137900733615e-10,5.0210932219580133e-08,6.5159363084989485e-11,4.7724645267940716e-11,9.5402489790331458e-16,7.4255762373692202e-10,-3.5954729904221734e-15,2.9539506892997685e-12,3.0183669452954309e-12,7.111439922870988e-13,8.1295002027948342e-12,7.9984948947363436e-10,2.5900556654346917e-12,2.2174154026959054e-12,5.5513183877964216e-12,1.4352563824852573e-17,3.9664503170261869e-13,1.1568099902861525e-12,6.5078496941607546e-20,1.4215690344289461e-17,3.6393085974285404e-20,5.3844338965513599e-17,3.955754356228013e-13,2.3498195926620073e-11,1.3976792742117537e-16,1.8019665563953939e-13,1.1914356003511391e-18,3.4174259476451352e-16,6.5492160110346405e-10,1.7170146757852796e-14,1.7695810481370284e-18,7.1181457814594455e-22,1.3443999533717211e-17,9.4356149051632723e-15,1.1271997087078342e-14,1.0003997843949388e-19,1.5248810938077249e-18
2.0447127672754934e-07,0.0018478031741048788,8.20810364396313e-16,8.1031626071396154e-12,5.7105930822534473e-15,1.7291476437259364e-10,3.9557431360417342e-07,4.6615793665270313e-08,6.1626260963896907e-34,3.5573326888437637e-32,1.8116280301407777e-25,2.7535889252273142e-18,1.375422657516986e-23,9.96689064962449e-15,5.2641896078736992e-17,1.113108374437978e-24,5.1331197330020175e-23,3.2981502765551519e-18,2.3782244232531749e-19,2.366964071417677e-31,1.6812974432977391e-18,8.60463766420866e-25,7.408531812971971e-18,1.8261572044489118e-15,5.1692337874124034e-08,1.1064392146243375e-16,1.3884377490484846e-15,6.60836603109532e-10,2.1181993533687516e-42,1.6529033388589271e-19,4.0793197440344252e-17,1.2963702969075385e-19,2.4556762596512866e-28,0.88129999999999997,0.0,0.0,0.0,0.0098057626584191412,0.10877480566451794,9.999999999971528e-05,3.9677847109660396e-06,3.1818079798492974e-05,8.0396149761322559e-06,6.0862298203986247e-11,2.360860322849545e-05,1.5940918008090898e-12,4.1238635039528174e-07,8.8763965356053416e-13,9.4881906558146101e-15,3.7300046524984567e-06,3.7094492842851931e-06,1.9491212178012161e-07,8.5416795230345956e-06,1.1892974804564808e-15,9.8576717292041387e-12,2.7693002046938595e-15,1.3817181478532226e-11,1.6091129564887159e-07,4.366943960192944e-11,1.0101927670650685e-10,5.280087159321576e-13,4.8489036424503938e-12,3.2835751696758476e-12,4.5842061612042514e-10,5.0817241972306869e-08,6.5946079359994373e-11,4.8300865338570737e-11,9.5867863414579782e-16,7.6085056258835932e-10,-3.5939817157247002e-15,2.9741336463140049e-12,3.1175896589317049e-12,7.1463732911278234e-13,8.169552685645209e-12,8.0969799214912809e-10,2.6219430058461508e-12,2.2447150417855788e-12,5.6196744734911767e-12,1.452929393047899e-17,4.0599872152493282e-13,1.1841758861884189e-12,6.6618016301684598e-20,1.4550927433092066e-17,3.7254013363260172e-20,5.5222328962498975e-17,4.0571258058831531e-13,2.3651674601307195e-11,1.4068060732116944e-16,1.8603049356802526e-13,1.2300081465226172e-18,3.439741625259899e-16,6.6346310128805407e-10,1.7572514636986059e-14,1.8110469116702341e-18,7.2849535131152044e-22,1.3759027378821567e-17,9.6869222653512344e-15,1.1782780657096912e-14,1.0283520530816438e-19,1.6055681133833671e-18
2.057991640159606e-07,0.0018478028409460805,8.3133541316975361e-16,8.2035749619555164e-12,5.7352226906530455e-15,1.7474768051874406e-10,3.9984693155123762e-07,4.7717335522543473e-08,6.3623049588781292e-34,-3.1647778028461817e-33,1.8511056259694989e-25,2.8107110465687777e-18,1.4051688402613645e-23,1.0075355628590174e-14,5.4083339054961175e-17,1.1433684764452571e-24,5.2727718451282609e-23,3.3871530745311271e-18,2.4715958733265588e-19,2.4563953974798863e-31,1.7262378728353741e-18,8.6925250546520275e-25,7.5544321622993893e-18,1.8261639471351922e-15,5.2321332980789656e-08,1.1203000942091764e-16,1.4156082889533617e-15,6.7182796343833209e-10,2.1968949398032363e-42,1.6529032179149163e-19,4.1845645382033448e-17,1.3458601488651996e-19,2.5289062123434923e-28,0.88129999999999997,0.0,0.0,0.0,0.0098051870049664126,0.10877461933672777,9.9999999999863897e-05,3.9926189217710668e-06,3.1978375790940356e-05,8.0780657381494681e-06,6.1168822028894995e-11,2.3721839992302679e-05,1.5940004594314319e-12,4.1446332108087513e-07,8.9189714567807343e-13,9.5359776251270812e-15,3.7956270639681351e-06,3.7732918073956067e-06,1.9617225067678523e-07,8.6460176002802436e-06,1.2097322638356001e-15,1.0027961734558292e-11,2.8180359997700177e-15,1.4066772658163115e-11,1.6195210330178481e-07,4.4743960126272375e-11,1.0353131100543618e-10,5.4265721039675257e-13,5.0009348201974739e-12,3.4059479805779274e-12,4.6062792002001884e-10,5.1426262429341881e-08,6.6736310919348381e-11,4.8879660172812959e-11,9.6330808448461806e-16,7.7945621714135875e-10,-3.5924594049595805e-15,2.9943155355454134e-12,3.2193472455649108e-12,7.1811255165916701e-13,8.2093980657989169e-12,8.1959469201137338e-10,2.6539863198250207e-12,2.272148214457228e-12,5.688364991713815e-12,1.4706888689128866e-17,4.1550236237932952e-13,1.2119819877716171e-12,6.818230025094103e-20,1.4891538822778671e-17,3.812878956353437e-20,5.6624699491608939e-17,4.1602934413873174e-13,2.3805431385083319e-11,1.4159493856480383e-16,1.92007145550996e-13,1.2695249601140929e-18,3.4620976794070661e-16,6.7206025903096502e-10,1.7982906851548677e-14,1.8533396450213989e-18,7.4550878552421311e-22,1.4080337191654524e-17,9.9441087731182267e-15,1.2312657646167516e-14,1.0568815259352686e-19,1.6898974995528644e-18
2.0712705130437187e-07,0.0018478025077616044,8.4192572562679036e-16,8.3044682185499508e-12,5.7646055609290806e-15,1.7659223721710609e-10,4.0412817576078313e-07,4.8836245934003289e-08,6.5676180482604309e-34,9.8522397729006725e-33,1.8912814516579946e-25,2.8686348191854393e-18,1.4354390098903768e-23,1.0184607423796896e-14,5.5553492675022176e-17,1.1742866604615975e-24,5.4152451350791256e-23,3.4779353986676576e-18,2.5679460037834414e-19,2.5486438562225818e-31,1.772070849068744e-18,8.7808844804065111e-25,7.7022152931929429e-18,1.8261708961632492e-15,5.2953341264494439e-08,1.1342303736932302e-16,1.4431164213750312e-15,6.8293752412499145e-10,2.2781258607546131e-42,1.6529030972556677e-19,4.2917802587088473e-17,1.3968722289597683e-19,2.6038555534053501e-28,0.88129999999999997,0.0,0.0,0.0,0.0098046111337531765,0.10877443296590041,0.00010000000000001772,4.0174412974685973e-06,3.2137959489697568e-05,8.1163081450506305e-06,6.1473982404104761e-11,2.3834462522259031e-05,1.5939090825305007e-12,4.1653105328909943e-07,8.96131543743064e-13,9.583552035428789e-15,3.8618898073143867e-06,3.8377475545801897e-06,1.9743230403671608e-07,8.7508727882322669e-06,1.2303630527814322e-15,1.0199895210963832e-11,2.8672475513380996e-15,1.4318885434012935e-11,1.6299285566085959e-07,4.5836735844901997e-11,1.0608652895474322e-10,5.5760591303361666e-13,5.1565808943409419e-12,3.5319427277821553e-12,4.6282329295008013e-10,5.2037974543233236e-08,6.7530033027938954e-11,4.9461011653635346e-11,9.6791325708808069e-16,7.9837734507909754e-10,-3.5909056213380751e-15,3.0144963565066221e-12,3.3236852126081846e-12,7.2156966470623108e-13,8.2490363917675707e-12,8.295393378865564e-10,2.6861847932707037e-12,2.2997142237359599e-12,5.7573881970956713e-12,1.4885343588267768e-17,4.2515712578465673e-13,1.2402317495891966e-12,6.9771543131705607e-20,1.5237566501463563e-17,3.9017523254893552e-20,5.805167203431074e-17,4.2652736123108004e-13,2.3959474713324957e-11,1.4251097131716026e-16,1.9812890937936518e-13,1.3100012338161231e-18,3.4844953366588377e-16,6.807131765408191e-10,1.8401436698198645e-14,1.8964709208137542e-18,7.6285957766959603e-22,1.4408017652607942e-17,1.0207291294841116e-14,1.2862184547558465e-14,1.0859956855980324e-19,1.7780047603252522e-18
2.0845493859278313e-07,0.0018478021745513276,8.5258154653909924e-16,8.4058549318238949e-12,5.7935741109195476e-15,1.7844849132194343e-10,4.0841779913004588e-07,4.997264030074516e-08,6.7787083845154372e-34,-8.1163629360088577e-33,1.9321659973607644e-25,2.9273663823630328e-18,1.4662409452028614e-23,1.0294651744588158e-14,5.7052737000103945e-17,1.2058745499911541e-24,5.5605772499425966e-23,3.5705206157492036e-18,2.6673476689059915e-19,2.6437814936095896e-31,1.8188080762481588e-18,8.8697647153881591e-25,7.8518932844683586e-18,1.8261780562628211e-15,5.3588346396236766e-08,1.1482296948951223e-16,1.4709637970316496e-15,6.9416605294417483e-10,2.3619636238001983e-42,1.6529029768846473e-19,4.4009898853380504e-17,1.44944184761471e-19,2.6805547037799376e-28,0.88129999999999997,0.0,0.0,0.0,0.0098040350471156473,0.10877424655211784,0.00010000000000017685,4.0422518423730501e-06,3.2296830864177552e-05,8.1543422576094134e-06,6.1777779277075025e-11,2.3946471001620675e-05,1.5938176704859547e-12,4.1858954666244762e-07,9.0034285464559789e-13,9.6309138784941989e-15,3.928792748141368e-06,3.9028165151871223e-06,1.9869228183216578e-07,8.8562426941164883e-06,1.2511898423788487e-15,1.0373472185916633e-11,2.9169347611247537e-15,1.4573519952815951e-11,1.6403355270032852e-07,4.6947923574957773e-11,1.0868530788110744e-10,5.7285868093553333e-13,5.3158989655860943e-12,3.6616374730446948e-12,4.6500673801173619e-10,5.2652359277966427e-08,6.8327220965643418e-11,5.0044901674983207e-11,9.7249416053694152e-16,8.1761669624290605e-10,-3.5893199246557661e-15,3.0346761087087424e-12,3.4306495114916202e-12,7.2500867402051233e-13,8.2884677260549441e-12,8.3953167867088757e-10,2.7185376123141215e-12,2.3274123728450881e-12,5.8267423447617544e-12,1.5064654116637655e-17,4.3496417925094052e-13,1.2689286144189961e-12,7.1385938623848352e-20,1.5589052313584602e-17,3.9920322746664132e-20,5.950346753287066e-17,4.3720826286169413e-13,2.4113813016801407e-11,1.4342875571561196e-16,2.0439809761465227e-13,1.3514522579806168e-18,3.5069358229099291e-16,6.8942195914008788e-10,1.8828217957094811e-14,1.9404524614273629e-18,7.8055244467750884e-22,1.474215782009258e-17,1.047658837022918e-14,1.3431929380519483e-14,1.115702044162094e-19,1.8700294078329727e-18
2.097828258811944e-07,0.0018478018413151387,8.6330299435271251e-16,8.5077391126691243e-12,5.8219843566599913e-15,1.803164990299943e-10,4.1271555565597162e-07,5.1126632992943353e-08,6.9957155016188462e-34,7.8928048231134946e-34,1.9737698627580714e-25,2.9869118927852817e-18,1.4975826520850829e-23,1.0405494275473811e-14,5.8581454416551502e-17,1.2381439230197746e-24,5.7088060538869467e-23,3.6649322209277028e-18,2.7698748074592159e-19,2.7418816609262239e-31,1.8664613274147911e-18,8.9591833181051001e-25,8.0034782265167672e-18,1.8261854322256798e-15,5.4226332051178001e-08,1.1622976968713272e-16,1.4991520585749136e-15,7.0551432088555877e-10,2.4484799003919063e-42,1.6529028568054086e-19,4.5122164920417202e-17,1.5036047943619149e-19,2.7590344262146716e-28,0.88129999999999997,0.0,0.0,0.0,0.0098034587473750032,0.10877406009546453,0.00010000000000034142,4.0670505608028396e-06,3.2454989925279523e-05,8.1921681494414402e-06,6.2080212674625631e-11,2.4057865651467151e-05,1.5937262236750111e-12,4.2063880138115538e-07,9.0453108669785382e-13,9.6780631584701805e-15,3.9963357111486253e-06,3.9684986414928104e-06,1.9995218403565166e-07,8.9621249254668928e-06,1.2722126158645446e-15,1.0548692587074676e-11,2.9670975004520036e-15,1.4830676194617227e-11,1.6507419439436488e-07,4.8077679653614424e-11,1.113280240034597e-10,5.8841938410761496e-13,5.4789464678087432e-12,3.7951111487868413e-12,4.6717825904486089e-10,5.3269397608713355e-08,6.9127850027002766e-11,5.0631312141540528e-11,9.7705080518405666e-16,8.3717701342529931e-10,-3.5877018717258959e-15,3.0548547916615905e-12,3.5402864793480014e-12,7.2842958645169269e-13,8.3276921429014503e-12,8.4957146333622288e-10,2.7510439633359103e-12,2.3552419652216996e-12,5.8964256903701799e-12,1.5244815764358788e-17,4.4492468673845909e-13,1.2980760146397642e-12,7.3025679822219062e-20,1.5946037976356512e-17,4.0837296021018563e-20,6.0980306447966506e-17,4.4807367648888323e-13,2.4268454719846396e-11,1.4434834185894784e-16,2.1081703552089598e-13,1.3938934069469146e-18,3.5294203631116374e-16,6.9818671486063826e-10,1.9263364819117806e-14,1.9852960314975687e-18,7.9859212050488862e-22,1.5082847073546465e-17,1.0752120001906432e-14,1.402247030226827e-14,1.1460081388677297e-19,1.9661145103397988e-18
