Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726)
4.2044846316045935e-07,0.0020909134283691377,4.3746058022909271e-14,2.3237135524325834e-10,6.5023664677375744e-14,3.2177162279474314e-09,2.239145683611892e-06,2.1552907961787574e-06,4.0462700471424722e-30,2.0424336539558571e-31,7.3528110314554034e-23,7.9023423876976723e-16,4.5463760930892651e-21,1.7950653434250214e-13,2.4726826491457623e-14,6.5583535433426202e-22,1.8814317801226986e-20,4.4128816478832708e-16,1.9936141854769439e-16,3.8224159687428853e-27,8.8382484344514968e-16,3.6185239441989871e-23,1.9874930703525346e-15,4.516066779980769e-15,1.3061204995511175e-06,7.5441684207546251e-15,2.2270435256502858e-13,1.9518869343794526e-08,3.9462269288261282e-38,9.9568768886912411e-19,1.7482816778930108e-14,3.185415330779917e-16,5.170925382032684e-25,0.88129999999999997,0.0,0.0,0.0,0.0095088248973727672,0.10869172551101117,9.9999999819741636e-05,1.6868377198365626e-05,9.0439563998675947e-05,2.9497256964329439e-05,1.1781523154797883e-10,4.6711703119816961e-05,7.4030063974305786e-12,7.9240725766188032e-07,1.3867147534687269e-12,1.4721594993429814e-14,5.934092329292427e-05,5.5850593871462737e-05,1.983263187079783e-06,7.6500756516853383e-05,2.1375638551418773e-14,2.5753425108825991e-10,1.0060261565851757e-13,6.4688486457109993e-10,1.8499651864830421e-06,6.7827909346584282e-09,8.3204118889786852e-09,2.7840641502715228e-10,1.7667302951455453e-09,3.6263305637275098e-09,2.9153206089030942e-09,1.1796764618250359e-06,1.1144489198608425e-09,7.8891130785814584e-10,3.4349237864126309e-15,1.2454095509056031e-07,1.8901672006622117e-14,4.7855630335396665e-11,1.3133326855411663e-09,1.6876739808129595e-12,2.1668035016233252e-11,7.8267783918077555e-09,1.7127053030748425e-11,1.39013833365441e-11,3.8509045807169837e-11,5.7013587022294699e-17,6.5538314267683411e-11,1.0369934040777111e-10,4.5550915635864661e-18,3.9126137185487109e-15,2.5601296109523944e-18
4.250290603970945e-07,0.0020909109147768693,4.5050024857908181e-14,2.3631055196923327e-10,6.524999965267618e-14,3.2869495659817452e-09,2.2537343974119353e-06,2.2122837696294351e-06,4.314946163069244e-30,2.928538665367222e-31,7.6802496509388144e-23,8.1896736472120961e-16,4.7461845186089302e-21,1.8343255845364297e-13,2.5905625423037473e-14,6.9551127349207239e-22,1.9568428456149904e-20,4.5775033963357651e-16,2.1083671032619472e-16,4.0813527603284205e-27,9.2578655824774807e-16,3.7133614931148562e-23,2.0548475605011321e-15,4.5367542679184976e-15,1.3265100930022133e-06,7.6641255242682134e-15,2.2909363022176978e-13,2.0229179533112564e-08,4.2191669681789116e-38,9.9568789262408725e-19,1.8264228821909417e-14,3.3805208114016701e-16,5.44500909249168e-25,0.88129999999999997,0.0,0.0,0.0,0.0095046480453516522,0.10869043062099258,9.9999999815781818e-05,1.7030961411049179e-05,9.0718194926438686e-05,2.9517378641776647e-05,1.1817693702145307e-10,4.6743119626533881e-05,7.3998590282267865e-12,7.9484007378147936e-07,1.3876474048332268e-12,1.47667926279528e-14,6.0529253278246984e-05,5.7001739881051823e-05,2.0044229443889944e-06,7.7780703435988228e-05,2.1815808393049157e-14,2.6285191543138744e-10,1.0261772926852777e-13,6.60038991492885e-10,1.8697364184131194e-06,6.9874649137679607e-09,8.5723512697371705e-09,2.881540063798848e-10,1.832366222348646e-09,3.8009455000499696e-09,2.917338744991666e-09,1.1960947083454519e-06,1.1299472689529184e-09,7.9988254595075478e-10,3.4411918564919477e-15,1.2848584114555031e-07,2.0242675975033693e-14,4.8374334832211529e-11,1.3730415766630209e-09,1.6908867105642693e-12,2.1710129595647436e-11,7.9538057098908307e-09,1.740483638845797e-11,1.4126849705418923e-11,3.9133669131100679e-11,5.7938357176568519e-17,6.8047873689064528e-11,1.0767273241001724e-10,4.7296265637757295e-18,4.0624339141193331e-15,2.6582247240646459e-18
4.296096576337297e-07,0.0020909084011362608,4.6385422707092307e-14,2.4026176057053277e-10,6.5475513106182403e-14,3.3564766876384853e-09,2.2679701430373702e-06,2.2697828013621502e-06,4.5965612131821687e-30,1.1773370998744185e-31,8.016496225418276e-23,8.4833605517966141e-16,4.9512551109185383e-21,1.8737846326436873e-13,2.7124924399698648e-14,7.3694673414434505e-22,2.0339238940286265e-20,4.7449519269577457e-16,2.2276528291922926e-16,4.3531944726299462e-27,9.691724006814919e-16,3.810275694054052e-23,2.1234836526123891e-15,4.5583967805643257e-15,1.346913009196827e-06,7.784174205208565e-15,2.3558093046612447e-13,2.0954676444895255e-08,4.5058586849386307e-38,9.9568812296864893e-19,1.9069501836788146e-14,3.5847845834597985e-16,5.7294569964639855e-25,0.88129999999999997,0.0,0.0,0.0,0.0095004730062722455,0.10868913552595254,9.9999999811801142e-05,1.7193118711632039e-05,9.0989459917963474e-05,2.9535250195297779e-05,1.1852903912730852e-10,4.6770967752856876e-05,7.3967130233221562e-12,7.9720829802096745e-07,1.3884741228786741e-12,1.4810790253906749e-14,6.1721247790652134e-05,5.815774945882358e-05,2.0255731146274204e-06,7.906397423146438e-05,2.2257828081048123e-14,2.6819214669033838e-10,1.0463906281687597e-13,6.7323601163117313e-10,1.8894992866981608e-06,7.1950099499956026e-09,8.8278401403789606e-09,2.9808371170304499e-10,1.8993397292139261e-09,3.9812282045979944e-09,2.9191333446526246e-09,1.2124621329282193e-06,1.1453972728184978e-09,8.1081956088871551e-10,3.4471952663266544e-15,1.3249495462130384e-07,2.1632086030911516e-14,4.8892820001925106e-11,1.4345783096573966e-09,1.6939696881665675e-12,2.175056048942803e-11,8.0810608502814516e-09,1.7683112286574795e-11,1.4352715851430068e-11,3.9759400238166368e-11,5.8864767430949046e-17,7.0620566295081162e-11,1.1174613049485663e-10,4.9085544256923712e-18,4.2160231598468447e-15,2.7587887876315572e-18
4.3419025487036486e-07,0.002090905887510696,4.7752780801453047e-14,2.4422420486129595e-10,6.5684076826760878e-14,3.4262861984939545e-09,2.2818594968998041e-06,2.3277762173735377e-06,4.8914815313943225e-30,5.8599386528955539e-31,8.3616024797121749e-23,8.7834364635120072e-16,5.1616193804242424e-21,1.9134363645035006e-13,2.8385525159431954e-14,7.8018929223237332e-22,2.1126759751722099e-20,4.9151831536750787e-16,2.3515546323696859e-16,4.6575070664624557e-27,1.0140094131366387e-15,3.9080143758847922e-23,2.1934017614408807e-15,4.5810236299516805e-15,1.3673277174215688e-06,7.9043049099692606e-15,2.4216623917020056e-13,2.1695417972317581e-08,4.8067216938469715e-38,9.9568838035164579e-19,1.9898972509439911e-14,3.798495872161941e-16,6.0244905062775066e-25,0.88129999999999997,0.0,0.0,0.0,0.0094962997964516249,0.108687840262781,9.999999980780026e-05,1.7354850030784805e-05,9.125355960914528e-05,2.9550963753778768e-05,1.1887179956779123e-10,4.6795393731457948e-05,7.3935683954204598e-12,7.9951369057882731e-07,1.3891992487656488e-12,1.4853620572820945e-14,6.2916727033859418e-05,5.9318451640748492e-05,2.0467137019810258e-06,8.0350463136694998e-05,2.2701632189080953e-14,2.7355415229419777e-10,1.0666631126288108e-13,6.8647387441222821e-10,1.9092537922241602e-06,7.405400403502972e-09,9.0868468038885791e-09,3.0819488894261845e-10,1.9676479256945621e-09,4.1672625293168603e-09,2.9207135512845956e-09,1.2287774316588692e-06,1.1607977014882343e-09,8.2172148196657942e-10,3.4529432005766229e-15,1.3656807082090407e-07,2.3070963252181517e-14,4.941108586309642e-11,1.4979684356682893e-09,1.6969274123857966e-12,2.1789385355683062e-11,8.2085341382085888e-09,1.7961859542626852e-11,1.4578964581539309e-11,4.0386191488469429e-11,5.9792747253399238e-17,7.3257063876494063e-11,1.15920598256539e-10,5.091921868719412e-18,4.3734215618351363e-15,2.8618480596710479e-18
4.3877085210700003e-07,0.002090903373961848,4.9152636715455899e-14,2.4819757879027928e-10,6.5899935708542427e-14,3.4963670410344093e-09,2.2954090417856529e-06,2.3862525038801368e-06,5.2000718769427745e-30,3.6182070419469583e-31,8.7156177726579001e-23,9.0899336565593389e-16,5.377296297950719e-21,1.9532748328866722e-13,2.9688230967543177e-14,8.2528683674677741e-22,2.1931000212499609e-20,5.0881521117403943e-16,2.4801544450049462e-16,4.9772154425007285e-27,1.060324640682792e-15,4.0078035530650752e-23,2.2646020939581192e-15,4.6046645012237443e-15,1.3877527498256916e-06,8.0245083727430597e-15,2.4884953426979173e-13,2.2451459370670139e-08,5.122170374913111e-38,9.9568866519762884e-19,2.07529735892803e-14,4.0219478729495164e-16,6.3303313257064374e-25,0.88129999999999997,0.0,0.0,0.0,0.0094921284320362946,0.1086865448673329,9.9999999803779754e-05,1.7516156297569593e-05,9.1510689292870892e-05,2.9564608399480847e-05,1.1920547307342566e-10,4.6816538955795581e-05,7.3904251570931477e-12,8.0175796476227764e-07,1.3898269799946074e-12,1.4895315415063926e-14,6.4115516969102284e-05,6.0483680159173893e-05,2.0678447106718743e-06,8.1640067318354529e-05,2.314715708990599e-14,2.7893716141844537e-10,1.0869917933186645e-13,6.9975059406850018e-10,1.9289999360134969e-06,7.6186103386097355e-09,9.3493391900058256e-09,3.1848684417416176e-10,2.0372874780829238e-09,4.3591313869282849e-09,2.9220882062663564e-09,1.2450393717903028e-06,1.176147392285831e-09,8.3258748611593518e-10,3.4584445618415644e-15,1.4070495662776959e-07,2.4560374151645903e-14,4.9929132437958503e-11,1.5632372442341008e-09,1.6997642436394171e-12,2.1826660078316173e-11,8.3362162350764239e-09,1.8241057710855333e-11,1.4805579300671495e-11,4.101399689895949e-11,6.0722228564885317e-17,7.5958030431091925e-11,1.201971868868892e-10,5.2797750674516419e-18,4.5346687609474427e-15,2.9674284920099434e-18
4.433514493436352e-07,0.002090900860549738,5.0585534915479914e-14,2.5218197149231731e-10,6.6109186141359548e-14,3.5667084886518024e-09,2.30862535673054e-06,2.4452003121491428e-06,5.5226926944231047e-30,3.4412802193723344e-31,9.0785892011021859e-23,9.4028833811749098e-16,5.598310851602726e-21,1.9932942633169653e-13,3.1033846489759418e-14,8.7228757949649479e-22,2.275196882380511e-20,5.2638130598307229e-16,2.6135328312708348e-16,5.3029587976552703e-27,1.108145126714786e-15,4.1107465615802277e-23,2.3370846609463444e-15,4.6293494452135284e-15,1.4081866993412262e-06,8.1447756854448463e-15,2.5563078605198958e-13,2.3222853337168494e-08,5.4526134816960532e-38,9.956889781601112e-19,2.1631833842406893e-14,4.2554376911108572e-16,6.6472014062442795e-25,0.88129999999999997,0.0,0.0,0.0,0.0094879589290196437,0.10868524937444761,9.9999999799740125e-05,1.7677038439440108e-05,9.1761039010066124e-05,2.9576270237799199e-05,1.1953030752194709e-10,4.6834540091089865e-05,7.3872833207928393e-12,8.0394278778721223e-07,1.3903613737003744e-12,1.4935905754704774e-14,6.5317449189152913e-05,6.1653273360278452e-05,2.0889661449577802e-06,8.2932686796885244e-05,2.3594340923686919e-14,2.8434042460478226e-10,1.1073738130161275e-13,7.1306424827409554e-10,1.9487377192220008e-06,7.8346135537763777e-09,9.6152848926893333e-09,3.2895883373215634e-10,2.1082546250754656e-09,4.5569167426044675e-09,2.9232658558483223e-09,1.2612467891624521e-06,1.1914452473840157e-09,8.4341679617528671e-10,3.4637079709276969e-15,1.4490537101030276e-07,2.6101390501983988e-14,5.0446959752340981e-11,1.6304097611381049e-09,1.7024844052084941e-12,2.1862438788777687e-11,8.4640981280483433e-09,1.8520687059355402e-11,1.5032543993160658e-11,4.164277209203898e-11,6.1653145663285184e-17,7.8724122132036006e-11,1.245769351243758e-10,5.4721596494583942e-18,4.6998039309162624e-15,3.0755557290265687e-18
4.479320465802704e-07,0.0020908983473327497,5.2052024884805486e-14,2.5617778335500845e-10,6.6323635218107088e-14,3.6373001394498418e-09,2.3215150074484511e-06,2.5046084627696155e-06,5.8597148757320817e-30,-2.8237421751589361e-31,9.450561705837525e-23,9.7223158992797575e-16,5.8246839640335841e-21,2.0334890510383315e-13,3.2423177670708542e-14,9.2124004665300633e-22,2.358967360699086e-20,5.442119578915424e-16,2.7517689593553094e-16,5.6438144487539601e-27,1.157497908820083e-15,4.2177083703257998e-23,2.4108492877971665e-15,4.6551088719809025e-15,1.4286282176453562e-06,8.2650982905356031e-15,2.6250995745715917e-13,2.4009650089514566e-08,5.7984703646180219e-38,9.9568932021109584e-19,2.2535878010212456e-14,4.4992662810443421e-16,6.9753229032991915e-25,0.88129999999999997,0.0,0.0,0.0,0.0094837913032574349,0.10868395381796876,9.9999999795682038e-05,1.7837497382241983e-05,9.2004793643564532e-05,2.9586032467695552e-05,1.1984654406091552e-10,4.6849529186351787e-05,7.3841428988654298e-12,8.0606978160284665e-07,1.3908063499779118e-12,1.4975421724833796e-14,6.6522360790760668e-05,6.2827074119170911e-05,2.110078009131981e-06,8.4228224368272273e-05,2.4043123565412675e-14,2.8976321336990473e-10,1.1278064078610467e-13,7.2641297675683339e-10,1.9684671431360396e-06,8.0533836103899734e-09,9.884651206099539e-09,3.3961006631116994e-10,2.1805451937219907e-09,4.7606996067733748e-09,2.9242547581145512e-09,1.2773985856817958e-06,1.2066902314206532e-09,8.5420867920248322e-10,3.4687417778390853e-15,1.4916906550882339e-07,2.7695089167382604e-14,5.0964567835593017e-11,1.6995107465368902e-09,1.7050919872043773e-12,2.1896773908876022e-11,8.5921711198062674e-09,1.8800728547633609e-11,1.5259843204534091e-11,4.2272474245083476e-11,6.2585435148652881e-17,8.1555987299980504e-11,1.2906086921086798e-10,5.6691206933840603e-18,4.8688657766790121e-15,3.1862551065831681e-18
4.5251264381690555e-07,0.0020908958343676567,5.3552632127718274e-14,2.6018416911436676e-10,6.6511288786472216e-14,3.708131909904402e-09,2.3340845388959519e-06,2.5644659495108784e-06,6.2114957761771957e-30,3.6632358683484247e-31,9.8315781539688998e-23,1.004826056805498e-15,6.0564476109743078e-21,2.0738537573806997e-13,3.3857031616911352e-14,9.7219306048283913e-22,2.4444122436063625e-20,5.6230246685242343e-16,2.8949405760717282e-16,6.0116012301867349e-27,1.2084100148297108e-15,4.324951980910674e-23,2.4858956255260606e-15,4.6819735342868768e-15,1.4490760131604547e-06,8.3854682118358273e-15,2.6948700448198352e-13,2.4811897443295273e-08,6.1601636222877311e-38,9.9568969209206887e-19,2.3465426772313301e-14,4.7537383853961649e-16,7.314918138975127e-25,0.88129999999999997,0.0,0.0,0.0,0.0094796255704833465,0.10868265823076277,9.9999999791605939e-05,1.7997534050213378e-05,9.2242133012319531e-05,2.9593975452395665e-05,1.2015441723078011e-10,4.6861633786820562e-05,7.3810039035621588e-12,8.0814052371943905e-07,1.3911656952202101e-12,1.5013892632940219e-14,6.7730094246326906e-05,6.4004929753513998e-05,2.1311803075228419e-06,8.5526585526976142e-05,2.4493446591750446e-14,2.9520481980744496e-10,1.1482869051797311e-13,7.397949798977691e-10,1.988188209169627e-06,8.2748938605618273e-09,1.0157405159350673e-08,3.5043970504009118e-10,2.2541546152458973e-09,4.9705600288052379e-09,2.9250628899707142e-09,1.2934937268532704e-06,1.2218813691638158e-09,8.6496244482181983e-10,3.4735540627220327e-15,1.5349578470767429e-07,2.9342551944500542e-14,5.148195672050663e-11,1.7705646933083142e-09,1.7075909481059395e-12,2.1929716176355491e-11,8.7204268184428124e-09,1.9081163804450455e-11,1.548746202352802e-11,4.290306204061425e-11,6.3519035849447761e-17,8.4454266384264398e-11,1.33650002860554e-10,5.8707027275828076e-18,5.0418925332549473e-15,3.299551651258565e-18
4.570932410535407e-07,0.002090893321709642,5.5087878815913242e-14,2.6420015932546003e-10,6.6704034185644544e-14,3.7791940283798051e-09,2.3463404658279523e-06,2.6247619425002632e-06,6.5784119391401945e-30,3.6321874904508718e-31,1.0221679420383145e-22,1.038074577144737e-15,6.2936132847545692e-21,2.1143831078545635e-13,3.5336216486535211e-14,1.0251957388156364e-21,2.5315323347471962e-20,5.806480838655647e-16,3.0431239855060793e-16,6.3988158664952595e-27,1.2609084591452239e-15,4.4323486385640379e-23,2.5622231599782084e-15,4.709974528665407e-15,1.4695288491142133e-06,8.5058777192712224e-15,2.7656187654857415e-13,2.5629640887510537e-08,6.5381127657673889e-38,9.9569009400778534e-19,2.4420796716003139e-14,5.0191624739665712e-16,7.6662095718403662e-25,0.88129999999999997,0.0,0.0,0.0,0.0094754617463194551,0.10868136264474057,9.9999999787512412e-05,1.8157149365985918e-05,9.2473231971137591e-05,2.9600176790504848e-05,1.2045415509513136e-10,4.6870977047061424e-05,7.377866347047722e-12,8.1015654808431072e-07,1.3914430654757874e-12,1.5051346977187026e-14,6.8940497274380365e-05,6.5186691934800671e-05,2.1522730444935963e-06,8.6827678390737507e-05,2.4945253247000525e-14,3.0066455617881783e-10,1.1688127212889157e-13,7.5320851731271699e-10,2.0079009188615757e-06,8.4991174733685049e-09,1.0433513549312657e-08,3.6144686951266307e-10,2.3290779406500113e-09,5.1865770920826395e-09,2.9256979541744601e-09,1.3095312393959304e-06,1.2370177432541178e-09,8.7567744362583836e-10,3.4781526506312617e-15,1.5788526668355355e-07,3.1044865406888643e-14,5.1999126443240984e-11,1.8435958257431021e-09,1.7099851210068174e-12,2.1961314719627164e-11,8.8488571277058086e-09,1.9361975106417259e-11,1.5715386064715478e-11,4.3534495618167808e-11,6.4453888751275595e-17,8.7419591941528041e-11,1.3834533722868254e-10,6.0769497287455053e-18,5.2189219644686671e-15,3.415470079576444e-18
4.616738382901759e-07,0.002090890809412348,5.6658301973737645e-14,2.6822563347109949e-10,6.6894980888706884e-14,3.8504770278633651e-09,2.3582892637248837e-06,2.6854857910781148e-06,6.9608255980073264e-30,3.8209288957808865e-31,1.0620904496624123e-22,1.0719798951871388e-15,6.5361962191028672e-21,2.1550719884610267e-13,3.6861541374671589e-14,1.0802974923596887e-21,2.6203284870370268e-20,5.9924402059823495e-16,3.1963940293562695e-16,6.7999462594428776e-27,1.3150202389618474e-15,4.5430016743186605e-23,2.6398312219908032e-15,4.7391432937393499e-15,1.4899855414724448e-06,8.62631923758483e-15,2.8373451675027696e-13,2.6462923665490648e-08,6.9327387694633486e-38,9.9569052629867223e-19,2.540230030869279e-14,5.2958506766579755e-16,8.0294197572384784e-25,0.88129999999999997,0.0,0.0,0.0,0.0094712998462860385,0.10868006709088111,9.9999999783401903e-05,1.8316344250585997e-05,9.2698260521712058e-05,2.9604711393991078e-05,1.2074597938565989e-10,4.6877677854931181e-05,7.374730241407931e-12,8.1211934605684068e-07,1.3916419901288093e-12,1.5087812464524892e-14,7.0153422697210232e-05,6.6372216589520699e-05,2.1733562244420879e-06,8.8131413620031238e-05,2.5398488405201968e-14,3.0614175445690811e-10,1.1893813590818255e-13,7.6665190628674039e-10,2.0276052738724073e-06,8.7260274621354124e-09,1.0712942974729367e-08,3.726306379680119e-10,2.405309857583468e-09,5.4088289098642453e-09,2.9261673870512345e-09,1.3255102087101444e-06,1.2520984918101964e-09,8.8635306548022937e-10,3.4825451105823204e-15,1.6233724347520813e-07,3.2803120732474399e-14,5.2516077043240473e-11,1.9186280984264996e-09,1.7122782148012989e-12,2.1991617082118823e-11,8.9774542366389932e-09,1.9643145355303469e-11,1.5943601450087444e-11,4.4166736523254969e-11,6.5389936921321838e-17,9.0452588621096178e-11,1.4314786088637841e-10,6.2879051207934835e-18,5.3999913620771979e-15,3.5340347973836038e-18
4.6625443552681106e-07,0.0020908882975278643,5.8264440774902578e-14,2.7226064822323962e-10,6.7081341981277858e-14,3.9219717405670163e-09,2.3699373640765713e-06,2.7466270253849254e-06,7.3591029470401656e-30,3.8635450770576283e-31,1.1029290575924787e-22,1.10654467039643e-15,6.7842175763641075e-21,2.1959154420859568e-13,3.8433816234780885e-14,1.1375480158797743e-21,2.7108016250821296e-20,6.1808545604683073e-16,3.3548240755257511e-16,7.0069756143851257e-27,1.3707723317210844e-15,4.6575463259262275e-23,2.7187189964467014e-15,4.7695116012745706e-15,1.5104449574777945e-06,8.7467855463620815e-15,2.910048619856477e-13,2.7311786832394638e-08,7.3444645009239335e-38,9.9569098980138838e-19,2.6410245882729312e-14,5.5841187345042346e-16,8.4047713170357421e-25,0.88129999999999997,0.0,0.0,0.0,0.0094671398858085336,0.10867877159924738,9.9999999779274969e-05,1.847511962343585e-05,9.2917383893831198e-05,2.96076515450328e-05,1.2103010560826186e-10,4.6881850922017399e-05,7.3715955986551058e-12,8.1403036712209217e-07,1.3917658745839302e-12,1.512331602395005e-14,7.1368728336720753e-05,6.7561363825795404e-05,2.1944298518006042e-06,8.943770436081817e-05,2.5853098541965894e-14,3.1163576598770729e-10,1.2099904062622867e-13,7.8012352062756762e-10,2.0473012759821342e-06,8.9555967032062047e-09,1.0995659859696128e-08,3.8399004884371059e-10,2.4828447024378389e-09,5.6373926232203657e-09,2.9264783641171142e-09,1.3414297770945967e-06,1.2671228067401201e-09,8.9698873832848015e-10,3.4867387638611524e-15,1.6685144140802816e-07,3.4618413583341817e-14,5.3032808563175447e-11,1.9956851956602047e-09,1.7144738163146281e-12,2.2020669238869822e-11,9.1062106121876824e-09,1.9924658061809137e-11,1.6172094795881592e-11,4.4799747670875238e-11,6.632712545433354e-17,9.3553873161317392e-11,1.4805854981582253e-10,6.5036117746668052e-18,5.5851375455515529e-15,3.6552698997309596e-18
4.7083503276344623e-07,0.002090885786106849,5.9906829194942187e-14,2.7630505222776342e-10,6.7262706412135812e-14,3.9936692908247874e-09,2.3812911479357691e-06,2.8081753582962344e-06,7.7736142765301555e-30,4.0926714511310456e-31,1.1446873149087858e-22,1.1417714803473332e-15,7.03769436310024e-21,2.2369086652037712e-13,4.0053851777701033e-14,1.1969972792803005e-21,2.8029527738305556e-20,6.371675451708871e-16,3.51848600420566e-16,7.4794661836613285e-27,1.4281916918537704e-15,4.7747136158316913e-23,2.7988855326575115e-15,4.8011115471251449e-15,1.5309060137441472e-06,8.8672698141823578e-15,2.9837284326781762e-13,2.817626933028279e-08,7.7737177284456491e-38,9.9569148548306937e-19,2.7444937617614938e-14,5.88428593520527e-16,8.7924869076682591e-25,0.88129999999999997,0.0,0.0,0.0,0.0094629818802256776,0.10867747619900803,9.9999999775132043e-05,1.8633476402355061e-05,9.3130762653222013e-05,2.9609066970794877e-05,1.2130674318383118e-10,4.6883606902508831e-05,7.3684624307344018e-12,8.1589101983776177e-07,1.3918180037951584e-12,1.5157883824097051e-14,7.258627687738781e-05,6.8753997836458532e-05,2.2154939310356549e-06,9.0746466169766636e-05,2.6309031697313479e-14,3.1714596104285605e-10,1.2306375330209854e-13,7.9362178915577896e-10,2.0669889270873482e-06,9.1877979602391942e-09,1.1281630484045535e-08,3.9552410280487874e-10,2.5616764761778459e-09,5.8723443986487957e-09,2.92663780747549e-09,1.3572891414242739e-06,1.2820899315448545e-09,9.0758392663694059e-10,3.4907406906806389e-15,1.7142758151421817e-07,3.6491843956297945e-14,5.3549321048864868e-11,2.0747905307852629e-09,1.7165753944182128e-12,2.2048515653665304e-11,9.2351189895376223e-09,2.0206497324389241e-11,1.640085319539476e-11,4.5433493297889599e-11,6.7265401402106061e-17,9.6724054385970556e-11,1.5307836740495759e-10,6.7241120080917252e-18,5.7743968618620232e-15,3.7791991707428404e-18
