Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693)
1.2856461914269456e-11,0.0021782896079252843,3.3466100287266353e-19,6.9126632726696946e-15,3.8694796629229649e-14,3.2728291943985862e-19,7.3031655871399625e-13,4.0431971875560517e-20,-1.7026383689410382e-29,7.2789527334818151e-20,2.1664677169817033e-34,-7.2390646295820618e-20,4.9125448550309221e-27,3.0583052287756106e-18,-8.1886681548765141e-26,-1.773119749787689e-29,5.2959681065240769e-33,2.8020338002201223e-27,2.3571532034345178e-34,-1.2110050137914216e-40,1.1410316270211834e-26,-1.0657205841160363e-26,5.7660760145317351e-22,-4.0423938970355383e-23,5.6730930678561924e-14,8.7536123849203948e-24,7.3963140054584969e-27,8.6504262075499151e-23,-3.5896667928498803e-39,8.5684637347097616e-34,2.5789240907851628e-25,3.382422360623292e-33,2.7193500368805214e-43,0.88129999999999997,0.0,0.0,0.0,0.0098897581458092937,0.10880299665851657,9.9999999999997145e-05,8.8701360364755231e-09,9.9088309444856347e-08,9.6376558110041876e-08,5.2645145946746965e-14,3.0250486046126217e-09,1.4880746316024293e-09,3.156516678446684e-10,4.1528092241628109e-17,2.9316881220558958e-18,2.2798109703552063e-16,3.1964843044250755e-13,1.3547748986230853e-08,7.5459362360987313e-12,1.6963626773332956e-20,1.8819195183529845e-19,2.7139853487722575e-22,7.2403070951424703e-21,1.9132428762863012e-08,1.0985209200674248e-23,3.197921559159116e-26,1.9319615138233499e-27,1.5483282811174056e-30,2.3159856722410491e-31,2.2286593829960136e-12,5.6690030827613587e-14,2.6264072004748903e-17,1.4635768881707311e-17,2.0891458244683782e-16,5.9593865956055608e-22,-3.5782454716811032e-22,8.1972417641310787e-15,3.3907388866479397e-29,8.7049824865026365e-15,1.3464478910063426e-14
1.3280447116764086e-11,0.0021782896074805823,3.5393351346378462e-19,7.3041638223859801e-15,3.9652521255826223e-14,3.4582646443944297e-19,7.7593667528444565e-13,4.5072426207161923e-20,-1.7002187151551361e-29,5.0694581455934017e-20,2.2974673584020822e-34,-5.0294541204515471e-20,1.0860029964515488e-26,3.0951885160323577e-18,-5.5657142072838218e-26,-1.7731200167508948e-29,5.6987283644197411e-33,2.9145479991372745e-27,2.5694560092027861e-34,-1.2118567579460336e-40,1.262595236027008e-26,-1.6606221385003212e-26,6.1687564654149241e-22,-4.0384656209886682e-23,6.2460741756140727e-14,9.957472231041556e-24,8.6923999974090909e-27,9.4384332105483075e-23,-3.7111514903231727e-39,7.9478757231236681e-34,2.8534618041967353e-25,3.8790071940171465e-33,3.2065047229229544e-43,0.88129999999999997,0.0,0.0,0.0,0.0098897501707397428,0.10880299645429301,9.9999999999997132e-05,9.1626516765668192e-09,1.0235504970308052e-07,9.9461662387125396e-08,5.4380763121253524e-14,3.2178778648299738e-09,1.4880734931755332e-09,3.2699858080356279e-10,4.4175274859595674e-17,3.0370753226962252e-18,2.5376782871853473e-16,3.4108202943312268e-13,1.4014477028268863e-08,8.0517156972821324e-12,1.7584351924399503e-20,2.0732520473570391e-19,2.8922483789122128e-22,7.9763025133417278e-21,1.9791553069024291e-08,1.2508035185712588e-23,3.7619929725914095e-26,2.2735400639354279e-27,1.8831439871441476e-30,2.8034168526378559e-31,2.3745633288493321e-12,6.2415600530900332e-14,2.8948007715775166e-17,1.6193160929758432e-17,2.1021263128033899e-16,6.8399896867121024e-22,-3.5898988123132642e-22,8.7694523214719191e-15,3.9906518604738788e-29,8.8276271358174105e-15,1.4152527729374939e-14
1.3704432319258716e-11,0.0021782896070242615,3.7369996650402138e-19,7.7051208205956364e-15,4.0613259414754984e-14,3.6481917416827468e-19,8.2292541396810199e-13,5.0093445051092223e-20,-1.6977805007993067e-29,1.7612984843105707e-22,2.4283025149120446e-34,2.2581649464812171e-22,1.265160263533752e-26,3.1362512268041532e-18,-2.8367810015770248e-26,-1.7730981733648171e-29,6.1174554308981983e-33,3.0283013008056694e-27,2.7937115840907754e-34,-1.2134059721348388e-40,1.392500709296338e-26,-1.8403186155086556e-26,6.585008510779205e-22,-4.0411876948630827e-23,6.8559321745047523e-14,1.1280796941208e-23,1.0163639713837917e-26,1.0270398911511001e-22,-3.8323526174622613e-39,6.9944214195332436e-34,3.1468409797139629e-25,4.4290518385303586e-33,3.7669740250743337e-43,0.88129999999999997,0.0,0.0,0.0,0.0098897421956663685,0.10880299624473312,9.9999999999997077e-05,9.4551668685026212e-09,1.0562178399764443e-07,1.0254142098672119e-07,5.6116377119019074e-14,3.416042064179097e-09,1.4880723547354948e-09,3.3834548970955439e-10,4.6895696388327887e-17,3.1424624856960835e-18,2.8156490439164234e-16,3.6321171520460656e-13,1.4481204665873047e-08,8.5738988426159067e-12,1.820582528171168e-20,2.2770634845881805e-19,3.0758591467964681e-22,8.7597569962550403e-21,2.0450676851582234e-08,1.4182764909123864e-23,4.4025583779116765e-26,2.6616056543357967e-27,2.2760756057212096e-30,3.3731140018176545e-31,2.5248714357836002e-12,6.8509658589149459e-14,3.1806695434232426e-17,1.7856349066658465e-17,2.1145042103800644e-16,7.8180907858502034e-22,-3.6083785233969189e-22,9.3609225209665299e-15,4.6722954839075148e-29,8.9469564850578886e-15,1.48487344413929e-14
1.4128417521753346e-11,0.0021782896065564356,3.9396479235980588e-19,8.1156013010529062e-15,4.1551116447743892e-14,3.8426435831077858e-19,8.7127902095881421e-13,5.5514718713607858e-20,-1.6953824641665237e-29,-2.2468925261504279e-21,2.5584366049067019e-34,2.6497421872176197e-21,1.2998605093656073e-26,3.1706945548706628e-18,1.8867691636388369e-27,-1.773113071033681e-29,6.5523168256356659e-33,3.1434888880371833e-27,3.0302800380541189e-34,-1.2138217925780929e-40,1.5310239447033897e-26,-1.8754812487621032e-26,7.0148278192750957e-22,-4.053548609186329e-23,7.5037613870878769e-14,1.2731134612870251e-23,1.1827093582019656e-26,1.1147368931508751e-22,-3.9532700861796423e-39,5.9011326653561023e-34,3.4596860061942174e-25,5.036362847954227e-33,4.4097600989632528e-43,0.88129999999999997,0.0,0.0,0.0,0.0098897342205892091,0.10880299602988888,9.999999999999705e-05,9.7476816122831408e-09,1.0888851230513211e-07,1.0561588582160206e-07,5.7851987927376237e-14,3.6194892985505981e-09,1.4880712163070593e-09,3.496923888694219e-10,4.9688644279782348e-17,3.2478495581776812e-18,3.1146363801610561e-16,3.8603755553732558e-13,1.494793189903319e-08,9.1124856159874237e-12,1.8828046616689923e-20,2.4937395853923216e-19,3.2647953672681269e-22,9.5920650814764128e-21,2.1109800110530789e-08,1.601899286595781e-23,5.1270525648412499e-26,3.1007037814846786e-27,2.7348734615319375e-30,4.0357283716565656e-31,2.6795644984859345e-12,7.4983139652456425e-14,3.4845382894665947e-17,1.9628660321210459e-17,2.1268205076783987e-16,8.901139548085725e-22,-3.6158769739013111e-22,9.9716445324043798e-15,5.443675486347117e-29,9.0631803496526959e-15,1.5552811750750488e-14
1.4552402724247977e-11,0.0021782896060772144,4.1472016100895665e-19,8.5354135856757025e-15,4.2466666794162929e-14,4.0415308526762368e-19,9.2099847296762364e-13,6.1356406579991152e-20,-1.6929994010275539e-29,-4.1826777604232492e-21,2.6902018913049265e-34,4.5854496641450888e-21,1.255422906319521e-26,3.1992396303187841e-18,3.5039071776606553e-26,-1.773139606702108e-29,7.0035014862754142e-33,3.2599339232494889e-27,3.279532618771037e-34,-1.2132427458616848e-40,1.6784434844686382e-26,-1.8314555118942134e-26,7.4582100572233096e-22,-4.0657248994916327e-23,8.1906512714955239e-14,1.4316257658065263e-23,1.3700902119477113e-26,1.2070391169351946e-22,-4.0739055264009157e-39,4.7774651554897123e-34,3.7926210688158629e-25,5.7048933389755582e-33,5.1421739099922976e-43,0.88129999999999997,0.0,0.0,0.0,0.0098897262455082628,0.10880299580981162,9.9999999999996996e-05,1.0040195907908592e-08,1.1215523463080634e-07,1.0868510828923456e-07,5.9587595548935777e-14,3.828168179050968e-09,1.4880700778892975e-09,3.6103927467038611e-10,5.2553413058883947e-17,3.3532365065860544e-18,3.4355676804591605e-16,4.0955961912474973e-13,1.5414658727749522e-08,9.6674759611727617e-12,1.9451015812025801e-20,2.7236653375035835e-19,3.4590356064655409e-22,1.0474615116191561e-20,2.1768922845878643e-08,1.8026594079326797e-23,5.9433738703921289e-26,3.5956668594948871e-27,3.2680444164205464e-30,4.8029186810649653e-31,2.8386234420655558e-12,8.1846929764798859e-14,3.8069294485882115e-17,2.1513406875946094e-17,2.1392606554117322e-16,1.0096928469745014e-21,-3.6135809824977621e-22,1.0601610528815299e-14,6.3133047555421275e-29,9.1765512561727728e-15,1.6264493502669127e-14
1.5400373129237237e-11,0.002178289605085031,4.5767573344287403e-19,9.402363687912712e-15,4.4236305058208284e-14,4.4523005830807135e-19,1.0245330680757127e-12,7.4383921301740371e-20,-1.6883258295957241e-29,1.1830810812817976e-22,2.9565563680757273e-34,2.8173385957544486e-22,1.3574058599114755e-26,3.2405120174910913e-18,1.0993789366521846e-25,-1.7732753138525808e-29,7.9554819816009811e-33,3.4960364284712532e-27,3.8175362759221424e-34,-1.2093740533143225e-40,2.001075670319427e-26,-1.9338235454857899e-26,8.385645997260244e-22,-4.0951066930195593e-23,9.6859483947974871e-14,1.792299050524216e-23,1.8157438690966876e-26,1.4058687315566441e-22,-4.3143385440420292e-39,2.5134945141194284e-34,4.5212570899919438e-25,7.242121405364824e-33,6.9083109256155921e-43,0.88129999999999997,0.0,0.0,0.0,0.0098897102953349903,0.1088029953541613,9.9999999999996969e-05,1.0625223154695143e-08,1.1868866135058995e-07,1.1480802934218627e-07,6.3058801238244633e-14,4.2610176928884197e-09,1.4880678010784561e-09,3.8373299629952388e-10,5.8495623915804474e-17,3.5640099392697899e-18,4.1470364802465088e-16,4.5869269494116954e-13,1.6348111171853123e-08,1.0826667142193995e-11,2.0699197561814171e-20,3.2248021736506965e-19,3.8633463018069631e-22,1.2395967224766048e-20,2.3087166745809016e-08,2.2596717608928206e-23,7.8853563429334603e-26,4.7739221795973456e-27,4.595435682729511e-30,6.702845518207305e-31,3.1697632734138516e-12,9.6788756553784716e-14,4.5093579664038986e-17,2.5633385968139851e-17,2.1643360909514971e-16,1.2859546566824806e-21,-3.5826920884018354e-22,1.1919243183820177e-14,8.3838468881216436e-29,9.3957338091567844e-15,1.7709704981437681e-14
1.6248343534226497e-11,0.00217828960404859,5.024920336335728e-19,1.0304189116619178e-14,4.5956838293319918e-14,4.879670104254316e-19,1.1335255496280738e-12,8.9346707620060451e-20,-1.6836727811376091e-29,-1.4605211125311728e-20,3.2255186180479204e-34,1.5001003831599404e-20,1.1015834653668156e-26,3.2724794817283638e-18,1.9464134056195436e-25,-1.7734182546645897e-29,8.974496639252768e-33,3.7348156003402044e-27,4.4105377501912175e-34,-1.2039636844358704e-40,2.3626072988367136e-26,-1.678145898403143e-26,9.3672817004388133e-22,-4.128545791881122e-23,1.1350444565830479e-13,2.2167557496870354e-23,2.3700862243533119e-26,1.624329856969969e-22,-4.5536664442206285e-39,3.1366876773892471e-35,5.3377385076678874e-25,9.0753007363898385e-33,9.1291430054178301e-43,0.88129999999999997,0.0,0.0,0.0,0.0098896943451465165,0.10880299487818333,9.9999999999996942e-05,1.1210248608863975e-08,1.2522206419771054e-07,1.2091058536032228e-07,6.6529994207037298e-14,4.7141894578018361e-09,1.4880655242485734e-09,4.0642664468739982e-10,6.471682193571871e-17,3.7747826917086731e-18,4.9577464590418766e-16,5.1061150935231781e-13,1.7281561998204748e-08,1.2051471935960462e-11,2.1950370618271146e-20,3.783538844589643e-19,4.2886361301694533e-22,1.4534806676732218e-20,2.4405408551469688e-08,2.7977614285510313e-23,1.0301311484729256e-25,6.240997926688663e-27,6.3430452769173079e-30,9.1883580822497419e-31,3.5181408585713661e-12,1.134212816139248e-13,5.2920891861940012e-17,3.0242494962385923e-17,2.1892109337819841e-16,1.6175269013325701e-21,-3.5361557752114501e-22,1.3313757934055071e-14,1.0962579191038224e-28,9.6063323620321061e-15,1.9182646841683656e-14
1.7096313939215756e-11,0.0021782896029687426,5.4914966207647735e-19,1.1240278920123668e-14,4.7694129649462542e-14,5.3233641286191235e-19,1.2479892133921005e-12,1.0642315923842782e-19,-1.6789415845025015e-29,1.0534753906875517e-20,3.5042528058680931e-34,-1.0139945305252976e-20,1.2197602859830385e-26,3.3257611098528468e-18,2.8438519650400133e-25,-1.7734697947093533e-29,1.0061342934149407e-32,3.9762981885162643e-27,5.0612229892915151e-34,-1.2021338106769032e-40,2.7652527281840596e-26,-1.7969216146237993e-26,1.0403082540421117e-21,-4.1385110592582243e-23,1.3192686037307301e-13,2.7119998344329816e-23,3.0517798638071638e-26,1.863195651364509e-22,-4.791890375499236e-39,-1.8042508505882563e-34,6.2470515702735136e-25,1.1241388247304049e-32,1.1893365030905537e-42,0.88129999999999997,0.0,0.0,0.0,0.0098896783949427563,0.10880299438227101,9.9999999999996901e-05,1.179527227041679e-08,1.3175544325741095e-07,1.2699316973692926e-07,7.0001174499076722e-14,5.1872901460084112e-09,1.488063247397746e-09,4.2912021563795663e-10,7.1211607450952015e-17,3.9855547249303108e-18,5.8755993388959469e-16,5.6531664235529568e-13,1.8215011206803956e-08,1.3341889893474385e-11,2.3204535382283666e-20,4.4029282153595122e-19,4.7347627617617592e-22,1.6902043073241835e-20,2.5723648262926729e-08,3.4258110140281829e-23,1.3272149053654684e-25,8.0465591763585789e-27,8.610684380939671e-30,1.2394725688775867e-30,3.8836081152351482e-12,1.3182990050239688e-13,6.1592213143379783e-17,3.5366714302782535e-17,2.2141806399632146e-16,2.0119197203355104e-21,-3.5244593693071812e-22,1.478509227868039e-14,1.4137077348966316e-28,9.8098504828289417e-15,2.06818852742059e-14
1.7944284344205016e-11,0.0021782896018463366,5.9764014793581483e-19,1.2210256862481545e-14,4.9372424106790733e-14,5.7832196370972092e-19,1.3678999281512342e-12,1.2579914314140194e-19,-1.6741935917910493e-29,-3.1501104312170779e-20,3.7910769821065558e-34,3.1892379354325107e-20,8.5421091284636408e-27,3.3647038504592053e-18,3.8572423593191255e-25,-1.7734911763483915e-29,1.1216766712186405e-32,4.2207825312362279e-27,5.7723306889383039e-34,-1.1978316675622238e-40,3.2112173521634093e-26,-1.431985777717483e-26,1.1493013953563086e-21,-4.1331404398328469e-23,1.5221146136201589e-13,3.2853760355886724e-23,3.8814706005890173e-26,2.1232239919263895e-22,-5.0290052805935235e-39,-4.0572933238453403e-34,7.2541793472500755e-25,1.3779748441153869e-32,1.5322200769281481e-42,0.88129999999999997,0.0,0.0,0.0,0.0098896624447238068,0.10880299386681014,9.9999999999996847e-05,1.2380294139355288e-08,1.3828879843531867e-07,1.3305616828855043e-07,7.3472342062788187e-14,5.6799340051562517e-09,1.4880609705483698e-09,4.5181370629696386e-10,7.797468479057563e-17,4.1963260124250686e-18,6.9086980928645141e-16,6.2280868666711525e-13,1.9148458797640412e-08,1.4697920565839589e-11,2.4461692343604317e-20,5.0860113609182649e-19,5.2015961632528471e-22,1.9508510280195482e-20,2.7041885880232193e-08,4.153129304461458e-23,1.6887202812878495e-25,1.0245521059146833e-26,1.1514752470789222e-29,1.6479002769165967e-30,4.2660188927993752e-12,1.5209928009092174e-13,7.1148175590794772e-17,4.1031801893024948e-17,2.2390081832789064e-16,2.4772337827342573e-21,-3.4888038186768958e-22,1.6333183767354931e-14,1.8004215840312699e-28,1.0007450606128408e-14,2.2206216115775698e-14
1.8792254749194276e-11,0.00217828960068219,6.4800334601333033e-19,1.321477131782799e-14,5.1143552703875703e-14,6.2595598198735914e-19,1.4933001534851032e-12,1.4766800318422107e-19,-1.6694091319709564e-29,6.6555684711467422e-20,4.0909532927338831e-34,-6.6158424512464075e-20,6.745948082025064e-27,3.462954015552847e-18,4.8658161865337555e-25,-1.7734627306496611e-29,1.2441851301550428e-32,4.4703960104647147e-27,6.546805220003424e-34,-1.203545054206954e-40,3.7027090359242628e-26,-1.2530216767758217e-26,1.2637041323148198e-21,-4.1026097290945935e-23,1.7444226298848217e-13,3.9445664613377692e-23,4.8818817885216955e-26,2.4051769898596621e-22,-5.265006246521148e-39,-5.8727055290751392e-34,8.3641017319165648e-25,1.6732188942208024e-32,1.9478021412626304e-42,0.88129999999999997,0.0,0.0,0.0,0.0098896464944894617,0.10880299333217903,9.9999999999996752e-05,1.2965314215681167e-08,1.4482212993144745e-07,1.3909995941102131e-07,7.6943497002945777e-14,6.191742702318617e-09,1.4880586937074211e-09,4.7450711486447247e-10,8.5000860138734028e-17,4.4070965374752121e-18,8.0653401152456785e-16,6.830882475264149e-13,2.0081904770710061e-08,1.6119563504841121e-11,2.572184205413604e-20,5.835817640761835e-19,5.6890182720440742e-22,2.2364973045130616e-20,2.8360121403446874e-08,4.9894475213976597e-23,2.1244601818348539e-25,1.2898292612116e-26,1.5189958822783499e-29,2.162221240585535e-30,4.6652289372506375e-12,1.7431336890861049e-13,8.1629066275978141e-17,4.7263296264821317e-17,2.2643546285652521e-16,3.0221775952157228e-21,-3.5506506701678037e-22,1.7957970000150167e-14,2.2670606344430049e-28,1.0200281524241609e-14,2.3754629663012167e-14
1.9640225154183536e-11,0.0021782895994771167,7.0012533922537257e-19,1.4251226187119841e-14,5.2569185117139406e-14,6.7511731251433845e-19,1.6240599815371961e-12,1.7223028939986567e-19,-1.6647824461865194e-29,-1.8306970071458398e-19,4.4024058544550315e-34,1.8344769774884828e-19,-7.6712522693856222e-28,3.4104880431991357e-18,6.2322293391098421e-25,-1.7735787993229622e-29,1.3737574820856207e-32,4.7216540822802209e-27,7.3876467432262658e-34,-1.1837852038634137e-40,4.2419340872935987e-26,-5.0094022039088938e-27,1.3835130259313617e-21,-4.0380248934578448e-23,1.9870256737911047e-13,4.6975888429304231e-23,6.07791206291772e-26,2.7097980022931508e-22,-5.4999034380635163e-39,-7.3173184464769508e-34,9.5817954394705298e-25,2.0143005455893135e-32,2.4656954207064931e-42,0.88129999999999997,0.0,0.0,0.0,0.0098896305442402865,0.1088029927787488,9.999999999999682e-05,1.3550332499396131e-08,1.5135543717773268e-07,1.4512491419394074e-07,8.0414639016497656e-14,6.7223452095304836e-09,1.4880564168671532e-09,4.9720044018330436e-10,9.2285039963272396e-17,4.6178662893332594e-18,9.354011724314373e-16,7.4615594199439761e-13,2.1015349126014837e-08,1.7606818260186004e-11,2.6984985125450218e-20,6.6553647198862926e-19,6.1969227438332669e-22,2.5482132837825843e-20,2.9678354832639948e-08,5.9449178193966328e-23,2.645165635015028e-25,1.6071030450747377e-26,1.9791131308004225e-29,2.8031636417202148e-30,5.0810958663378909e-12,1.9855540380637575e-13,9.30748304638702e-17,5.4086518622250391e-17,2.2884189916354484e-16,3.6560863721183173e-21,-3.3636167639517751e-22,1.9659388627681831e-14,2.8253053926674526e-28,1.0388894099546188e-14,2.5326256233123512e-14
2.0488195559172795e-11,0.0021782895982318984,7.5414413963589693e-19,1.5322350809564684e-14,5.4568057108773403e-14,7.2593702445508044e-19,1.7605599862277705e-12,1.9969464928198945e-19,-1.6601763871905354e-29,4.011519941336083e-19,4.849634893893678e-34,-4.0074317204461839e-19,-1.7234311854738589e-26,3.6909930888039998e-18,7.1367412193152697e-25,-1.7737083400305426e-29,1.5105490945826824e-32,4.9819658167203317e-27,8.2979325452261587e-34,-1.2210508787927674e-40,4.8311916951276905e-26,1.1481915648626264e-26,1.5087245797131726e-21,-3.4884228199297352e-23,2.2507497179952968e-13,5.5527943925206776e-23,7.4967304946888725e-26,3.0378385420621486e-22,-5.7337111015625888e-39,-6.8762440019426511e-34,1.0912233995752959e-24,2.4059018727334215e-32,3.0422798883961362e-42,0.88129999999999997,0.0,0.0,0.0,0.0098896145939749713,0.10880299220688296,9.9999999999996522e-05,1.4135348990501865e-08,1.5788872147843106e-07,1.511313965416415e-07,8.3885768794675215e-14,7.2713776828644704e-09,1.488054140021532e-09,5.1989368281315328e-10,9.9822229355671274e-17,4.8286352731970627e-18,1.0783382621687794e-15,8.1201239965706605e-13,2.1948791863555943e-08,1.9159684385614964e-11,2.825112223752417e-20,7.5476586029830632e-19,6.7252146931582341e-22,2.8870633651688569e-20,3.0996586167879498e-08,7.0301115351007507e-23,3.2625231618910988e-25,1.9835885858070169e-26,2.5495086797881283e-29,3.5943173421534621e-30,5.5134791430107648e-12,2.249079173268109e-13,1.0552507515512453e-16,6.1526575101392969e-17,2.3155512446199573e-16,4.3889400164184033e-21,-3.7254170723079337e-22,2.1437377351185167e-14,3.4879002125899577e-28,1.0574769753103988e-14,2.6920400690969042e-14
2.110219006051219e-11,0.0021782895973056636,7.946688684235034e-19,1.6124259230454952e-14,5.618838272549947e-14,7.6399276563126835e-19,1.8628418221759367e-12,2.2151624642837678e-19,-1.6567693409149061e-29,3.6335101363548879e-21,5.1788545354102754e-34,-3.1867886155866007e-21,-2.6398489155034026e-26,3.9854093692183354e-18,7.7063586679591489e-25,-1.7737216275537377e-29,1.614369669854071e-32,5.1858490368868749e-27,9.0035355122466235e-34,-1.2633884328626901e-40,5.2902605260901335e-26,2.0670845042033249e-26,1.6027574784286854e-21,-3.1410831742776353e-23,2.4553535750579338e-13,6.2407164585563184e-23,8.6797572172360497e-26,3.2904756871177471e-22,-5.9023254894708967e-39,-4.9308024775215702e-34,1.1948762085893404e-24,2.7237735654513434e-32,3.5506211133396224e-42,0.88129999999999997,0.0,0.0,0.0,0.0098896030447706371,0.10880299178150442,9.9999999999996237e-05,1.4558943915295784e-08,1.6261929722135393e-07,1.5546921497355046e-07,8.6399120638891111e-14,7.6802197240771436e-09,1.4880524914104689e-09,5.3632525038648679e-10,1.0543486657537959e-16,4.9812474343240864e-18,1.1911184700210383e-15,8.6143849376550313e-13,2.2624673767608594e-08,2.0325029602816582e-11,2.9169770245279657e-20,8.2408513531891497e-19,7.1204155044125888e-22,3.1499534269754452e-20,3.1951083728523002e-08,7.9030560984727891e-23,3.7770076547331492e-25,2.2975669484526109e-26,3.0426136110087437e-29,4.2759123396500258e-30,5.8367877195701253e-12,2.4535285207714113e-13,1.1518923924250289e-16,6.7312869671346167e-17,2.3332279646313439e-16,4.9873442991533016e-21,-4.1378794476297148e-22,2.2772533490275445e-14,4.0406045848803757e-28,1.0708057114808008e-14,2.8088439742743671e-14
