Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782)
7.198694901739544e-07,0.0024934973952325636,1.3789789907741735e-17,1.5984210732769244e-12,1.888112341983034e-16,8.5791825744896391e-18,5.7954794129596887e-08,1.4916188691547591e-09,1.2024975324777825e-38,-6.0097027408469395e-31,5.9697438887554893e-32,-5.7074446804919599e-15,6.3457967286062203e-32,2.5134761622494966e-18,-3.0972251051346298e-16,-3.5413283700032394e-28,3.29915085724768e-28,3.3802600165283827e-22,5.8567995888678896e-24,-1.1715643658281213e-31,1.4580683670985576e-28,7.9731353830510624e-28,1.3750192091624218e-38,3.0101291670950544e-15,-8.1704198626610891e-31,-1.0365293161666857e-30,-7.6558039017592751e-19,-2.9581873933516078e-15,1.1493196373208006e-48,2.1967582203845841e-20,2.9530227984068241e-21,5.316848405318709e-24,1.1168868756067731e-32,0.88129999999999997,0.0,0.0,0.0,0.0098429383522665309,0.10878454554901429,9.9999999999995844e-05,3.5903158666751754e-06,2.144385310932484e-05,3.6324697374554087e-06,4.6944602041390149e-11,1.8072722352163232e-05,4.4441566141871209e-12,3.222342687227637e-07,1.010360061585969e-12
7.258133117634309e-07,0.002493497021727254,1.3853244842531898e-17,1.6062314944678548e-12,1.5787921959731188e-16,8.8431603268269176e-18,5.8885774107891347e-08,1.5407347968921617e-09,1.3838556029777267e-38,-7.3798855567275332e-31,6.0068769180040343e-32,-5.7048543242612708e-15,9.1580725400415594e-32,2.5356924514320444e-18,-3.1231280003968713e-16,-3.59470571945603e-28,3.7698817875740389e-28,3.4886312050383425e-22,6.1453522691196999e-24,-1.5532654170451809e-31,1.4580670633656691e-28,7.976999962920466e-28,1.3750367395793302e-38,3.0101291234821993e-15,-8.3120935541581299e-31,-1.0464575577580466e-30,-7.6558039017590314e-19,-2.956598509007569e-15,1.2520632009148319e-48,2.1967581035017723e-20,2.9646036573763567e-21,5.4285169662392693e-24,1.116886875606767e-32,0.88129999999999997,0.0,0.0,0.0,0.0098425561141730449,0.10878439476599699,9.9999999999995817e-05,3.6181299626944427e-06,2.1618948582159018e-05,3.6619953408592309e-06,4.7327860244395693e-11,1.8219894125639166e-05,4.4439840306520707e-12,3.2486502516232653e-07,1.018587736391545e-12
7.317571333529074e-07,0.002493496648328809,1.3875835957015491e-17,1.6094472969647365e-12,-2.6345336758865417e-17,9.0774978888800074e-18,5.9823498829156607e-08,1.5910389818692683e-09,2.8599083223981374e-38,-1.5640314509590996e-30,6.0366138409586247e-32,-5.7022634892499722e-15,6.4081238021435327e-32,2.5578110722258789e-18,-3.1490356801975481e-16,-3.6468901338686205e-28,4.2547455194891687e-28,3.5994949546947667e-22,6.4455191813175751e-24,-2.5159614898042377e-32,1.4580663560668069e-28,7.9803352342683436e-28,1.375046482713672e-38,3.0101290798734502e-15,-8.4551304383853715e-31,-1.0563895089372393e-30,-7.6558039017587849e-19,-2.9549640720921063e-15,2.4094988263381366e-48,2.1967579866067541e-20,2.976052916248481e-21,5.5414863074057285e-24,1.1168868756067618e-32,0.88129999999999997,0.0,0.0,0.0,0.0098421739970388673,0.10878424401791253,9.999999999999579e-05,3.6459152991647109e-06,2.1794003132511748e-05,3.6915125328370217e-06,4.7711027926148916e-11,1.8367023654704527e-05,4.4438115017297375e-12,3.2749516024986059e-07,1.0268130495127844e-12
7.355127884601583e-07,0.0024934964124490857,1.3867505600917959e-17,1.6089367362308108e-12,-1.8253358429978729e-17,9.2115254933162694e-18,6.0419476189385581e-08,1.6234450042249646e-09,2.9317377427419464e-38,-1.4519646078430045e-30,6.0480984420286293e-32,-5.7006262018720604e-15,1.5533212030107403e-32,2.5717874148428593e-18,-3.1654081287549702e-16,-3.679186362335069e-28,4.5684106798664278e-28,3.6708437319988977e-22,6.6413334516874556e-24,1.0058622163947919e-32,1.4580661109067231e-28,7.982379347221371e-28,1.375046592393581e-38,3.0101290523210213e-15,-8.5462128432534341e-31,-1.0626699296665644e-30,-7.655803901758627e-19,-2.953910082265939e-15,2.7983241820866403e-48,2.1967579127392747e-20,2.9832200195587641e-21,5.6135382421502484e-24,1.1168868756067581e-32,0.88129999999999997,0.0,0.0,0.0,0.009841932615567003,0.10878414878452856,9.9999999999995776e-05,3.6634568904716104e-06,2.1904591673120494e-05,3.7101588723174878e-06,4.795308886730428e-11,1.8459966856167503e-05,4.4437025160765262e-12,3.291567121121298e-07,1.0320090624367702e-12
7.392684435674091e-07,0.0024934961766123497,1.3884253836235934e-17,1.6112477343858889e-12,2.2160626821094536e-16,9.3784793531059225e-18,6.1018127878207844e-08,1.6563373856968572e-09,1.0279881707820113e-38,-3.8262290165950862e-31,6.0572716831264872e-32,-5.6989887247580021e-15,4.7531532984785297e-33,2.5859567361430637e-18,-3.1817824733979354e-16,-3.7123579912461258e-28,4.8875851983225128e-28,3.7432109576749717e-22,6.8420220872446214e-24,4.4212457496913229e-34,1.458066055394688e-28,7.9852614405011263e-28,1.3750484719411391e-38,3.0101290247723368e-15,-8.6378412221427195e-31,-1.0689768134874921e-30,-7.655803901758471e-19,-2.9528388281532809e-15,1.4083932953590171e-48,2.1967578388668348e-20,2.990335512467019e-21,5.686110441175976e-24,1.1168868756067538e-32,0.88129999999999997,0.0,0.0,0.0,0.009841691282649433,0.108784053565223,9.9999999999995763e-05,3.6809870184621515e-06,2.2015163744767991e-05,3.7288018288434606e-06,4.8195113382292166e-11,1.855289306863137e-05,4.443593552345459e-12,3.3081801393930854e-07,1.0372041255865129e-12
7.419583851666893e-07,0.002493496007723688,1.3917524102539257e-17,1.6152968673584122e-12,2.3750255992816179e-16,9.5224782345604423e-18,6.1448545153615725e-08,1.6801976643621082e-09,6.5345519417133627e-39,-4.0281808851614916e-31,6.0667874904267093e-32,-5.6978157856827196e-15,1.1536315387955953e-32,2.5961740744127786e-18,-3.193511557895798e-16,-3.7367943142907309e-28,5.1196916982226619e-28,3.7956765894766144e-22,6.9888112208907056e-24,-4.418143888441326e-33,1.4580660945102672e-28,7.9876565091312051e-28,1.3750545206631007e-38,3.010129005043387e-15,-8.7038057064728537e-31,-1.0735098356795638e-30,-7.6558039017583574e-19,-2.9520588352876841e-15,6.2398965271115731e-49,2.1967577859535472e-20,2.9954003726885971e-21,5.7384093373403762e-24,1.1168868756067511e-32,0.88129999999999997,0.0,0.0,0.0,0.0098415184608259976,0.10878398537425149,9.9999999999995749e-05,3.6935357146872072e-06,2.2094349475243329e-05,3.7421525317198114e-06,4.8368438002433882e-11,1.8619439852705584e-05,4.4435155219177569e-12,3.3200774675764958e-07,1.0409244401943239e-12
7.423863077337471e-07,0.0024934959808585056,1.392377912988367e-17,1.6160493452175022e-12,2.0896838565185062e-16,9.5464480409383912e-18,6.1517143172914494e-08,1.6840167532941545e-09,8.2992588182521512e-39,-5.3429861478319883e-31,6.068755061487708e-32,-5.6976291826971813e-15,1.3338251337020362e-32,2.5977962246815944e-18,-3.1953775389709398e-16,-3.7407092652675988e-28,5.1568982353691421e-28,3.8040720814192971e-22,7.0124001196336442e-24,-3.5568842279749281e-33,1.4580661016012054e-28,7.9880269048914689e-28,1.3750559357755265e-38,3.0101290019050053e-15,-8.7143254836718249e-31,-1.0742315608065349e-30,-7.6558039017583391e-19,-2.9519336452547985e-15,6.4416273883581755e-49,2.1967577775357333e-20,2.9962036871923723e-21,5.7467538059118442e-24,1.1168868756067507e-32,0.88129999999999997,0.0,0.0,0.0,0.0098414909702064235,0.10878397452693228,9.9999999999995749e-05,3.6955314506963779e-06,2.2106945754538847e-05,3.7442762338902337e-06,4.8396009180916891e-11,1.8630025472895423e-05,4.4435031096843624e-12,3.3219700051667712e-07,1.0415162319386263e-12
7.426002690172761e-07,0.002493495967426123,1.3926690990055827e-17,1.6164013347343748e-12,1.9776922747489549e-16,9.5582087406277736e-18,6.155145519211622e-08,1.6859287067357385e-09,9.2536154915277623e-39,-5.5233598021502499e-31,6.0697869050585113e-32,-5.6975358802855028e-15,1.4215501767989842e-32,2.5986050543498024e-18,-3.1963105386912538e-16,-3.7426614597540126e-28,5.175532876573072e-28,3.8082748934860275e-22,7.0242191395277515e-24,-3.0321098662342791e-33,1.4580661042694595e-28,7.9882024469283197e-28,1.3750566579134466e-38,3.0101290003358177e-15,-8.7195880496477346e-31,-1.0745922935214991e-30,-7.6558039017583304e-19,-2.9518709287876184e-15,6.8686566477860192e-49,2.1967577733268023e-20,2.9966050961231467e-21,5.7509285760544066e-24,1.1168868756067504e-32,0.88129999999999997,0.0,0.0,0.0,0.0098414772251339683,0.10878396910334159,9.9999999999995749e-05,3.6965292629565388e-06,2.2113243813509268e-05,3.7453380684212684e-06,4.8409794591728616e-11,1.8635318199860168e-05,4.443496903674819e-12,3.3229162617141929e-07,1.0418121231633642e-12
7.430281915843339e-07,0.0024934959405617796,1.393213216076238e-17,1.6170622974737045e-12,1.8937970052937614e-16,9.5813432264888906e-18,6.1620105231356729e-08,1.689757435895168e-09,1.0450589616369595e-38,-5.6640419501219247e-31,6.0719088966723157e-32,-5.6973492736248406e-15,1.5549722674980533e-32,2.6002194678483591e-18,-3.1981765564923086e-16,-3.7465588456342233e-28,5.2128629700078552e-28,3.8166906288577728e-22,7.0479064089806417e-24,-2.1544138528724537e-33,1.4580661086392644e-28,7.988538969056884e-28,1.3750580963396744e-38,3.0101289971974537e-15,-8.7301185313618651e-31,-1.075313554827e-30,-7.6558039017583121e-19,-2.9517452635791984e-15,7.9580125823477487e-49,2.1967577649088918e-20,2.9974074176833293e-21,5.7592831883633594e-24,1.11688687560675e-32,0.88129999999999997,0.0,0.0,0.0,0.0098414497354638083,0.10878395825629818,9.9999999999995749e-05,3.6985247759947301e-06,2.2125839770052463e-05,3.7474617043662419e-06,4.8437365056398551e-11,1.8645903487485183e-05,4.4434844918700834e-12,3.3248087503070968e-07,1.0424038963155472e-12
7.438840367184496e-07,0.002493495886834778,1.3942252706693168e-17,1.6182985930064996e-12,1.8187857524618093e-16,9.6268751239097865e-18,6.1757509245772097e-08,1.6974342074963639e-09,1.1825240117716415e-38,-5.9544413877382781e-31,6.0763569719233559e-32,-5.6969760529571457e-15,1.7368053485758801e-32,2.6034408026238834e-18,-3.2019086655078115e-16,-3.7543366626602929e-28,5.2877597557100492e-28,3.8335625727101422e-22,7.0954783578354206e-24,-7.2107004564379985e-34,1.4580661152113403e-28,7.9891774629118444e-28,1.3750609910071699e-38,3.0101289909207889e-15,-8.7512008921419564e-31,-1.0767557361692076e-30,-7.6558039017582765e-19,-2.951493015317651e-15,1.0145029047104408e-48,2.1967577480728747e-20,2.9990100777004557e-21,5.7760127028294011e-24,1.116886875606749e-32,0.88129999999999997,0.0,0.0,0.0,0.0098413947580229411,0.10878393656276336,9.9999999999995749e-05,3.7025153561802286e-06,2.2151031037362247e-05,3.7517088437382007e-06,4.849250455751814e-11,1.8667073397271167e-05,4.4434596691182118e-12,3.3285936294575542e-07,1.043587405416979e-12
7.447398818525653e-07,0.0024934958331100203,1.3952174074191301e-17,1.6195125614795183e-12,1.8766366838644012e-16,9.6723052518741716e-18,6.1895051696034739e-08,1.705136776343333e-09,1.1439265771858553e-38,-5.7068154740124453e-31,6.0809604069500288e-32,-5.696602822499728e-15,1.7524428255554368e-32,2.6066600548183769e-18,-3.2056408723538778e-16,-3.76211744287486e-28,5.3629617381545802e-28,3.8504884844204684e-22,7.143314468604256e-24,-1.2805742089606582e-34,1.4580661228408272e-28,7.9898027250903773e-28,1.3750638711274641e-38,3.0101289846442478e-15,-8.7723117719169921e-31,-1.0781980258495308e-30,-7.6558039017582408e-19,-2.951239573229176e-15,1.0919401680281995e-48,2.1967577312365968e-20,3.0006100973148647e-21,5.7927692736804703e-24,1.1168868756067481e-32,0.88129999999999997,0.0,0.0,0.0,0.0098413397831156046,0.10878391486996514,9.9999999999995749e-05,3.7065053419162027e-06,2.2176221443210976e-05,3.7559558063252379e-06,4.8547642153414324e-11,1.8688242419302427e-05,4.4434348475102229e-12,3.3323783778303911e-07,1.0447708648882606e-12
7.45595726986681e-07,0.002493495779387511,1.3962385573328993e-17,1.6207592430335685e-12,1.9324307292378406e-16,9.7181465932420389e-18,6.2032732477626253e-08,1.712865197949058e-09,1.0731420641204736e-38,-5.5004099276835431e-31,6.0856898833105717e-32,-5.6962295822590822e-15,1.6904813995385071e-32,2.609880795320371e-18,-3.2093731769657426e-16,-3.7699127841201608e-28,5.4384652900170329e-28,3.8674684542525054e-22,7.1914158847977447e-24,-8.3632834937671815e-36,1.4580661327148919e-28,7.9904305010602342e-28,1.3750667694904095e-38,3.0101289783678476e-15,-8.793451174741277e-31,-1.079640731923412e-30,-7.6558039017582052e-19,-2.9509849378916114e-15,1.0526016512490615e-48,2.1967577144000573e-20,3.0022074808069989e-21,5.8095529047747504e-24,1.1168868756067471e-32,0.88129999999999997,0.0,0.0,0.0,0.0098412848107429628,0.10878389317790417,9.9999999999995749e-05,3.7104947332886135e-06,2.2201410987033742e-05,3.7602025920140164e-06,4.8602777842852615e-11,1.8709410553015822e-05,4.4434100270466407e-12,3.3361629953409505e-07,1.0459542746979105e-12
7.473074172549125e-07,0.0024934956719492416,1.398257144571803e-17,1.6232261702967671e-12,1.886572900706374e-16,9.8099048207721917e-18,6.2308508923802568e-08,1.7283998219551297e-09,1.0534973018691513e-38,-5.7805134745154588e-31,6.0954972632919377e-32,-5.6954830724539809e-15,1.6613402787929013e-32,2.6163193108360112e-18,-3.216838079227753e-16,-3.785508419957729e-28,5.5903901863333863e-28,3.9015909863519505e-22,7.2884192422059519e-24,-1.7377419201391454e-34,1.4580661517651746e-28,7.9916634884061052e-28,1.3750725813024119e-38,3.0101289658154113e-15,-8.8358155794258248e-31,-1.0825267689202892e-30,-7.655803901758133e-19,-2.9504720621521916e-15,9.702005139847004e-49,2.1967576807261933e-20,3.0053943552994238e-21,5.8432013628564178e-24,1.1168868756067453e-32,0.88129999999999997,0.0,0.0,0.0,0.0098411748736067593,0.10878384979599605,9.9999999999995749e-05,3.7184717332864813e-06,2.2251787486003135e-05,3.7686956322437353e-06,4.8713043496676196e-11,1.875174415323511e-05,4.4433603895549505e-12,3.3437318373854799e-07,1.0483209452063073e-12
7.49019107523144e-07,0.002493495564519979,1.400240853556913e-17,1.6256541779694443e-12,1.8048219495693544e-16,9.9017497762020152e-18,6.2584838114488807e-08,1.7440385247856817e-09,1.1295358890800647e-38,-6.0065777112683874e-31,6.1056424961605384e-32,-5.6947365235936722e-15,1.7441367316165526e-32,2.6227552537852577e-18,-3.2243033717755979e-16,-3.8011141344955158e-28,5.7435418295206372e-28,3.9359309433323224e-22,7.3864976640864228e-24,-2.402505406226919e-34,1.458066168679858e-28,7.9928738880657102e-28,1.3750783875214116e-38,3.010128953263466e-15,-8.878294152330383e-31,-1.0854137229484575e-30,-7.6558039017580608e-19,-2.949954370337489e-15,9.9109241954389882e-49,2.1967576470512793e-20,3.0085707336002715e-21,5.8769581072807406e-24,1.1168868756067436e-32,0.88129999999999997,0.0,0.0,0.0,0.0098410649466241264,0.10878380641704359,9.9999999999995749e-05,3.7264463568612466e-06,2.2302160529275271e-05,3.7771879635218058e-06,4.882330150807132e-11,1.8794074193421775e-05,4.4433107566475655e-12,3.3513001548416685e-07,1.0506874166901898e-12
7.507307977913755e-07,0.002493495457099734,1.4022018039027046e-17,1.6280568968515808e-12,1.8056985076596495e-16,9.9938281262852034e-18,6.286171952042191e-08,1.7597817524858414e-09,1.1517102982538076e-38,-5.9353729584473632e-31,6.1160100349983939e-32,-5.6939899357300246e-15,1.7906852174624e-32,2.6291907662128682e-18,-3.2317690540909634e-16,-3.8167367397678341e-28,5.8979227266353337e-28,3.970489104049814e-22,7.4856604411456378e-24,-1.4844682877686687e-34,1.4580661843217698e-28,7.9940723579169635e-28,1.3750841719322205e-38,3.0101289407120224e-15,-8.9208869408902479e-31,-1.0883017686655726e-30,-7.6558039017579885e-19,-2.9494318481699393e-15,1.0460925728561898e-48,2.1967576133753133e-20,3.0117366482336362e-21,5.9108231678263813e-24,1.1168868756067418e-32,0.88129999999999997,0.0,0.0,0.0,0.009840955029804796,0.1087837630410515,9.9999999999995749e-05,3.7344186047001341e-06,2.2352530111914511e-05,3.7856795849430281e-06,4.893355186625079e-11,1.8836400669069368e-05,4.4432611283288834e-12,3.3588679469689931e-07,1.0530536888976246e-12
7.541541783278383e-07,0.002493495242286347,1.4062013950849442e-17,1.6329506661974929e-12,1.8845236868931118e-16,1.0180207053769451e-17,6.3417136809596614e-08,1.791583571863681e-09,1.0941862824614557e-38,-5.5310812939726966e-31,6.1372787482537826e-32,-5.6924966432002414e-15,1.7334930691905403e-32,2.6420696205628746e-18,-3.2467015859504941e-16,-3.848075068321317e-28,6.2103814567378247e-28,4.0402633412885439e-22,7.687276612799625e-24,-2.7057742766900671e-35,1.4580662200077571e-28,7.9964779832447267e-28,1.3750958520874525e-38,3.010128915610703e-15,-9.0064154033599881e-31,-1.0940821686877893e-30,-7.6558039017578441e-19,-2.9483721767061249e-15,1.0456959187197101e-48,2.1967575460202095e-20,3.0180372162899813e-21,5.9788783535147754e-24,1.1168868756067381e-32,0.88129999999999997,0.0,0.0,0.0,0.0098407352266948692,0.10878367629796698,9.9999999999995736e-05,3.750355975917887e-06,2.245325887567028e-05,3.8026606945944794e-06,4.9154029580073373e-11,1.8921042908727716e-05,4.4431618854751472e-12,3.3740019522931375e-07,1.0577856344757578e-12
7.575775588643012e-07,0.00249349502750917,1.4102273334682968e-17,1.637875336619566e-12,1.8586277894651407e-16,1.0368801016203849e-17,6.3974756803995948e-08,1.8238088634656031e-09,1.0784376572932655e-38,-5.6508282473081419e-31,6.1589891386285404e-32,-5.6910031952795839e-15,1.7068574204104815e-32,2.6549555143858665e-18,-3.2616356706583848e-16,-3.879507667078801e-28,6.5278069469118865e-28,4.1109202394469367e-22,7.8933432098428813e-24,1.8981020643591953e-35,1.4580662574079865e-28,7.998886091079176e-28,1.3751076243110748e-38,3.0101288905114292e-15,-9.0924014358597606e-31,-1.099868197509196e-30,-7.6558039017576968e-19,-2.9472928199020346e-15,1.0048907045513916e-48,2.1967574786608594e-20,3.0242963172172407e-21,6.0473671498564085e-24,1.1168868756067344e-32,0.88129999999999997,0.0,0.0,0.0,0.0098405154643549462,0.10878358956677957,9.9999999999995722e-05,3.7662838524338318e-06,2.2553973737676522e-05,3.8196389539577317e-06,4.9374476551608369e-11,1.900567083617383e-05,4.4430626610289431e-12,3.3891338474180975e-07,1.0625167799260869e-12
7.61000939400764e-07,0.002493494812768295,1.4139983502594867e-17,1.6425145393797036e-12,1.6556560073647519e-16,1.0556890918604789e-17,6.4534575769635241e-08,1.8564612226659294e-09,1.2108941131870128e-38,-6.4312755142876017e-31,6.1806898267232699e-32,-5.6895095923830034e-15,1.9011980867664558e-32,2.6678368470064816e-18,-3.2765713040655653e-16,-3.9109428507201301e-28,6.8502505837159917e-28,4.1824661791277784e-22,8.1039365809224349e-24,1.091256958884414e-35,1.458066282361564e-28,8.0012473916215458e-28,1.3751190368282822e-38,3.01012886541407e-15,-9.1788454771186649e-31,-1.1056587448353296e-30,-7.6558039017575514e-19,-2.9461936989297642e-15,1.0851971743897421e-48,2.1967574112972394e-20,3.0305142062475214e-21,6.1162897802523463e-24,1.1168868756067307e-32,0.88129999999999997,0.0,0.0,0.0,0.009840295742863249,0.10878350284752597,9.9999999999995709e-05,3.782202239739119e-06,2.2654674658083536e-05,3.8366143557945367e-06,4.9594892693760606e-11,1.9090284415381551e-05,4.4429634550255902e-12,3.4042636263655349e-07,1.067247123234561e-12
